ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT
5, -1.99, -1, -0.0251, 43.02, 30.83, -30.6, -40.95, -2.00061, -1.0003, -0.0205629, 0, 0, 2022-09-08.18:07:49, 254
5, -1.978, -1, -0.0283, 41.41, 26.92, -36.12, -40.49, -2.00055, -1.0003, -0.0205629, 0, 0, 2022-09-08.18:07:49, 0
5, -1.967, -0.999, -0.0234, 39.11, 28.76, -23.93, -34.97, -2.00045, -1.00029, -0.0205629, 0, 0, 2022-09-08.18:07:49, 2
5, -1.943, -0.999, -0.0349, 51.31, 35.43, -41.64, -48.78, -1.99992, -1.0005, -0.0287512, 0, 0, 2022-09-08.18:07:49, 5
5, -1.936, -0.999, -0.0337, 55.68, 43.71, -47.63, -53.38, -1.99971, -1.00056, -0.0287512, 0, 0, 2022-09-08.18:07:49, 6
5, -1.912, -0.999, -0.0342, 54.76, 47.86, -49.01, -51.31, -1.99949, -1.00061, -0.0287512, 0, 0, 2022-09-08.18:07:49, 8
5, -1.898, -0.998, -0.0417, 55.68, 30.83, -38.88, -40.26, -1.99301, -1.00105, -0.0383064, 0, 0, 2022-09-08.18:07:49, 10
5, -1.864, -0.997, -0.0896, 54.99, 46.01, -44.17, -52, -1.99139, -1.00119, -0.0383064, 0, 0, 2022-09-08.18:07:49, 14
5, -1.847, -0.998, -0.114, 55.22, 51.08, -49.7, -54.99, -1.9901, -1.00129, -0.0383064, 0, 0, 2022-09-08.18:07:49, 16
5, -1.831, -1.001, -0.1404, 55.22, 51.54, -44.86, -51.31, -1.98054, -1.00107, -0.0383589, 0, 0, 2022-09-08.18:07:49, 18
5, -1.809, -1.003, -0.1941, 53.61, 29.68, -39.8, -46.7, -1.97686, -1.00111, -0.0383589, 0, 0, 2022-09-08.18:07:49, 20
5, -1.795, -1.005, -0.2276, 53.38, 43.71, -48.09, -48.78, -1.97385, -1.00114, -0.0383589, 0, 0, 2022-09-08.18:07:49, 22
5, -1.788, -1.006, -0.2458, 52, 45.09, -47.86, -49.24, -1.97382, -1.00091, -0.0383589, 0, 0, 2022-09-08.18:07:49, 23
5, -1.765, -1.012, -0.305, 51.31, 41.64, -50.39, -54.07, -1.96284, -1.00286, -0.111694, 0, 0, 2022-09-08.18:07:49, 25
5, -1.758, -1.014, -0.3225, 52.92, 35.89, -47.63, -53.84, -1.95805, -1.00329, -0.111694, 0, 0, 2022-09-08.18:07:49, 26
5, -1.73, -1.022, -0.3854, 53.38, 39.57, -41.64, -50.85, -1.95321, -1.00373, -0.111694, 0, 0, 2022-09-08.18:07:49, 29
5, -1.723, -1.025, -0.4065, 52, 41.41, -43.25, -51.77, -1.94499, -1.00764, -0.208808, 0, 0, 2022-09-08.18:07:49, 30
5, -1.716, -1.028, -0.4217, 53.61, 43.71, -46.47, -54.07, -1.93885, -1.00906, -0.208808, 0, 0, 2022-09-08.18:07:49, 31
5, -1.695, -1.037, -0.4703, 52.46, 35.89, -49.01, -48.32, -1.93265, -1.01049, -0.208808, 0, 0, 2022-09-08.18:07:49, 34
5, -1.675, -1.045, -0.5088, 52.92, 36.81, -45.09, -48.78, -1.92768, -1.01164, -0.208808, 0, 0, 2022-09-08.18:07:49, 36
5, -1.662, -1.051, -0.5322, 54.3, 40.03, -44.63, -48.55, -1.91934, -1.01635, -0.321868, 0, 0, 2022-09-08.18:07:49, 38
5, -1.648, -1.057, -0.5575, 55.68, 37.73, -43.71, -48.09, -1.91382, -1.01819, -0.321868, 0, 0, 2022-09-08.18:07:49, 40
5, -1.635, -1.064, -0.5803, 55.45, 38.19, -44.17, -48.09, -1.90687, -1.02051, -0.321868, 0, 0, 2022-09-08.18:07:49, 41
5, -1.617, -1.074, -0.6111, 46.24, 34.28, -45.55, -44.17, -1.89993, -1.02282, -0.321868, 0, 0, 2022-09-08.18:07:49, 44
5, -1.599, -1.084, -0.6265, 52.46, 33.59, -44.17, -43.94, -1.87665, -1.03703, -0.522942, 0, 0, 2022-09-08.18:07:49, 46
5, -1.593, -1.087, -0.6326, 54.53, 34.05, -44.4, -43.94, -1.86494, -1.04256, -0.522942, 0, 0, 2022-09-08.18:07:49, 47
5, -1.58, -1.094, -0.6437, 52, 32.44, -46.7, -41.87, -1.85312, -1.04815, -0.522942, 0, 0, 2022-09-08.18:07:49, 49
5, -1.567, -1.1, -0.65, 52.69, 31.98, -47.86, -43.02, -1.82666, -1.06677, -0.594995, 0, 0, 2022-09-08.18:07:49, 51
5, -1.555, -1.106, -0.6536, 51.77, 29.91, -44.63, -41.18, -1.80917, -1.07749, -0.594995, 0, 0, 2022-09-08.18:07:49, 52
5, -1.543, -1.112, -0.6548, 55.22, 28.99, -45.55, -39.34, -1.79271, -1.08709, -0.594995, 0, 0, 2022-09-08.18:07:49, 54
5, -1.524, -1.12, -0.6601, 52.92, 27.15, -48.78, -28.99, -1.77954, -1.09478, -0.594995, 0, 0, 2022-09-08.18:07:49, 57
5, -1.511, -1.123, -0.6569, 55.45, 28.76, -48.55, -23.7, -1.78415, -1.09511, -0.624104, 0, 0, 2022-09-08.18:07:49, 58
5, -1.499, -1.126, -0.6553, 55.45, 23.7, -43.02, -18.4, -1.77501, -1.10105, -0.624104, 0, 0, 2022-09-08.18:07:49, 60
5, -1.487, -1.127, -0.65, 51.77, 16.56, -46.24, -15.41, -1.76367, -1.10842, -0.624104, 0, 0, 2022-09-08.18:07:49, 62
5, -1.481, -1.128, -0.6436, 54.07, 15.87, -47.86, -15.64, -1.75682, -1.11287, -0.624104, 0, 0, 2022-09-08.18:07:49, 63
5, -1.456, -1.128, -0.6176, 54.07, 13.34, -46.01, -14.95, -1.74618, -1.11526, -0.635823, 0, 0, 2022-09-08.18:07:49, 66
5, -1.443, -1.127, -0.5985, 50.62, 8.05, -44.86, -10.81, -1.73822, -1.11964, -0.635823, 0, 0, 2022-09-08.18:07:49, 68
5, -1.425, -1.124, -0.5614, 54.3, 7.82, -45.78, -10.35, -1.72839, -1.12504, -0.635823, 0, 0, 2022-09-08.18:07:49, 70
5, -1.419, -1.123, -0.5477, 53.84, 8.51, -45.55, -9.89, -1.71713, -1.12995, -0.622803, 0, 0, 2022-09-08.18:07:49, 71
5, -1.407, -1.121, -0.526, 53.61, 13.34, -38.88, -14.03, -1.70894, -1.13418, -0.622803, 0, 0, 2022-09-08.18:07:49, 73
5, -1.402, -1.121, -0.5169, 50.16, 11.73, -37.96, -11.96, -1.70685, -1.13527, -0.622803, 0, 0, 2022-09-08.18:07:50, 74
5, -1.379, -1.116, -0.4762, 51.54, 5.75, -42.33, -8.97, -1.68828, -1.14487, -0.622803, 0, 0, 2022-09-08.18:07:50, 77
5, -1.368, -1.113, -0.4546, 52.46, 6.67, -41.64, -12.42, -1.67693, -1.14848, -0.568946, 0, 0, 2022-09-08.18:07:50, 79
5, -1.357, -1.11, -0.4299, 50.16, 14.49, -42.33, -11.73, -1.66592, -1.15363, -0.568946, 0, 0, 2022-09-08.18:07:50, 81
5, -1.346, -1.108, -0.4065, 47.63, 13.8, -41.64, -12.42, -1.6568, -1.15789, -0.568946, 0, 0, 2022-09-08.18:07:50, 82
5, -1.335, -1.105, -0.3844, 51.77, 6.9, -43.71, -12.19, -1.62044, -1.16503, -0.421588, 0, 0, 2022-09-08.18:07:50, 84
5, -1.324, -1.1, -0.356, 52.69, 6.44, -44.86, -12.88, -1.60273, -1.16967, -0.421588, 0, 0, 2022-09-08.18:07:50, 86
5, -1.307, -1.094, -0.3091, 49.01, 13.11, -43.71, -14.26, -1.58807, -1.1741, -0.421588, 0, 0, 2022-09-08.18:07:50, 88
5, -1.296, -1.091, -0.2796, 50.39, 13.57, -43.94, -12.19, -1.57025, -1.17949, -0.421588, 0, 0, 2022-09-08.18:07:50, 90
5, -1.279, -1.085, -0.2369, 53.38, 14.03, -43.71, -16.79, -1.57471, -1.17296, -0.340418, 0, 0, 2022-09-08.18:07:50, 92
5, -1.268, -1.08, -0.2078, 53.84, 20.7, -44.86, -15.64, -1.56504, -1.17484, -0.340418, 0, 0, 2022-09-08.18:07:50, 94
5, -1.262, -1.079, -0.1952, 51.54, 20.47, -44.86, -16.1, -1.55314, -1.17715, -0.340418, 0, 0, 2022-09-08.18:07:50, 95
5, -1.256, -1.076, -0.1838, 49.47, 17.48, -45.55, -15.64, -1.54528, -1.1757, -0.240729, 0, 0, 2022-09-08.18:07:50, 96
5, -1.229, -1.064, -0.1151, 56.14, 21.16, -45.09, -17.94, -1.5394, -1.17575, -0.240729, 0, 0, 2022-09-08.18:07:50, 100
5, -1.218, -1.059, -0.0933, 52.46, 22.31, -44.86, -19.55, -1.53226, -1.17644, -0.240729, 0, 0, 2022-09-08.18:07:50, 102
5, -1.201, -1.052, -0.0592, 51.08, 19.32, -41.87, -19.78, -1.52357, -1.17729, -0.240729, 0, 0, 2022-09-08.18:07:50, 104
5, -1.19, -1.047, -0.0407, 55.22, 20.47, -42.33, -23.7, -1.51982, -1.17394, -0.145849, 0, 0, 2022-09-08.18:07:50, 106
5, -1.184, -1.045, -0.0317, 54.76, 23.7, -43.71, -23.93, -1.51184, -1.17377, -0.145849, 0, 0, 2022-09-08.18:07:50, 107
5, -1.167, -1.038, -0.008, 50.16, 26, -45.78, -25.77, -1.50417, -1.1736, -0.145849, 0, 0, 2022-09-08.18:07:50, 109
5, -1.155, -1.034, 0.0098, 54.53, 25.54, -42.33, -27.61, -1.4978, -1.17346, -0.145849, 0, 0, 2022-09-08.18:07:50, 111
5, -1.144, -1.029, 0.021, 57.98, 23.93, -41.87, -31.29, -1.48921, -1.17101, -0.0564172, 0, 0, 2022-09-08.18:07:50, 113
5, -1.125, -1.022, 0.0301, 54.07, 24.16, -43.48, -31.29, -1.48127, -1.17032, -0.0564172, 0, 0, 2022-09-08.18:07:50, 115
5, -1.113, -1.018, 0.0335, 50.85, 23, -44.4, -32.9, -1.47504, -1.16978, -0.0564172, 0, 0, 2022-09-08.18:07:50, 117
5, -1.108, -1.015, 0.0358, 51.31, 22.77, -43.25, -33.82, -1.46496, -1.16855, 0.0139255, 0, 0, 2022-09-08.18:07:50, 118
5, -1.096, -1.011, 0.0384, 54.07, 23.7, -43.02, -37.5, -1.45932, -1.16795, 0.0139255, 0, 0, 2022-09-08.18:07:50, 120
5, -1.077, -1.005, 0.0376, 49.93, 23.46, -44.17, -39.8, -1.45305, -1.16732, 0.0139255, 0, 0, 2022-09-08.18:07:50, 122
5, -1.065, -1.002, 0.0423, 49.24, 25.31, -41.87, -39.11, -1.44522, -1.16655, 0.0139255, 0, 0, 2022-09-08.18:07:50, 124
5, -1.047, -0.997, 0.0396, 51.54, 26.23, -41.87, -40.03, -1.43388, -1.16332, 0.0543001, 0, 0, 2022-09-08.18:07:50, 126
5, -1.04, -0.995, 0.0396, 50.39, 27.38, -40.72, -40.49, -1.42881, -1.16217, 0.0543001, 0, 0, 2022-09-08.18:07:50, 127
5, -1.028, -0.992, 0.0391, 51.77, 29.68, -42.33, -41.18, -1.42067, -1.16081, 0.0543001, 0, 0, 2022-09-08.18:07:50, 129
5, -1.014, -0.99, 0.0356, 53.15, 31.75, -44.17, -42.56, -1.38565, -1.15331, 0.0691311, 0, 0, 2022-09-08.18:07:50, 131
5, -0.994, -0.985, 0.0295, 51.31, 27.84, -39.8, -42.33, -1.37164, -1.1504, 0.0691311, 0, 0, 2022-09-08.18:07:50, 133
5, -0.988, -0.984, 0.0299, 52, 31.29, -41.87, -42.56, -1.35617, -1.14732, 0.0691311, 0, 0, 2022-09-08.18:07:50, 134
5, -0.975, -0.982, 0.0269, 53.61, 34.05, -44.4, -45.55, -1.34335, -1.14477, 0.0691311, 0, 0, 2022-09-08.18:07:50, 136
5, -0.954, -0.979, 0.0227, 51.77, 33.59, -43.48, -45.32, -1.33576, -1.14112, 0.0706788, 0, 0, 2022-09-08.18:07:50, 138
5, -0.941, -0.977, 0.0211, 52, 37.5, -41.64, -45.55, -1.33063, -1.13942, 0.0706788, 0, 0, 2022-09-08.18:07:50, 140
5, -0.927, -0.976, 0.0163, 51.77, 37.04, -41.64, -47.4, -1.32138, -1.1371, 0.0706788, 0, 0, 2022-09-08.18:07:50, 142
5, -0.907, -0.974, 0.0129, 48.09, 35.66, -39.11, -46.47, -1.30944, -1.13411, 0.0706788, 0, 0, 2022-09-08.18:07:50, 144
5, -0.894, -0.974, 0.0136, 48.55, 38.88, -40.49, -45.78, -1.30041, -1.13292, 0.0651046, 0, 0, 2022-09-08.18:07:50, 146
5, -0.887, -0.973, 0.0136, 47.63, 38.65, -39.8, -44.4, -1.2954, -1.13198, 0.0651046, 0, 0, 2022-09-08.18:07:50, 147
5, -0.867, -0.972, 0.0108, 47.63, 36.35, -38.42, -45.55, -1.28553, -1.12979, 0.0651046, 0, 0, 2022-09-08.18:07:50, 149
5, -0.847, -0.972, 0.0089, 46.93, 38.19, -38.42, -45.55, -1.27211, -1.12937, 0.0488685, 0, 0, 2022-09-08.18:07:50, 152
5, -0.841, -0.972, 0.0093, 46.7, 39.11, -38.19, -45.55, -1.26494, -1.12865, 0.0488685, 0, 0, 2022-09-08.18:07:50, 153
5, -0.821, -0.971, 0.0048, 48.32, 37.73, -40.03, -46.01, -1.25472, -1.12716, 0.0488685, 0, 0, 2022-09-08.18:07:50, 155
5, -0.808, -0.971, 0.0038, 45.09, 35.2, -37.04, -44.17, -1.2466, -1.12598, 0.0488685, 0, 0, 2022-09-08.18:07:50, 157
5, -0.795, -0.97, 0.0032, 47.4, 37.73, -37.96, -46.01, -1.23391, -1.12496, 0.0528888, 0, 0, 2022-09-08.18:07:50, 159
5, -0.776, -0.97, 0.002, 45.32, 37.27, -37.5, -44.86, -1.22188, -1.12359, 0.0528888, 0, 0, 2022-09-08.18:07:50, 161
5, -0.763, -0.97, 0.0015, 45.32, 36.58, -37.5, -44.86, -1.21318, -1.12253, 0.0528888, 0, 0, 2022-09-08.18:07:50, 163
5, -0.75, -0.97, 0.0009, 43.48, 34.97, -35.66, -43.48, -1.20235, -1.1212, 0.0528888, 0, 0, 2022-09-08.18:07:50, 165
5, -0.744, -0.97, -0.0007, 43.71, 34.51, -35.43, -43.94, -1.18736, -1.12161, 0.0518902, 0, 0, 2022-09-08.18:07:50, 166
5, -0.726, -0.97, 0, 44.17, 35.2, -35.66, -43.71, -1.17823, -1.12092, 0.0518902, 0, 0, 2022-09-08.18:07:50, 168
5, -0.719, -0.97, -0.0013, 45.55, 36.12, -37.5, -44.63, -1.17592, -1.12074, 0.0518902, 0, 0, 2022-09-08.18:07:50, 169
5, -0.695, -0.97, -0.0012, 42.79, 34.97, -35.43, -43.71, -1.14774, -1.11937, 0.0459522, 0, 0, 2022-09-08.18:07:50, 172
5, -0.682, -0.97, -0.0004, 43.25, 34.05, -33.82, -43.71, -1.14368, -1.11926, 0.0459522, 0, 0, 2022-09-08.18:07:50, 174
5, -0.676, -0.97, -0.0017, 43.02, 34.28, -34.51, -43.48, -1.13217, -1.1186, 0.0459522, 0, 0, 2022-09-08.18:07:50, 175
5, -0.67, -0.97, -0.0011, 43.94, 34.74, -36.12, -44.4, -1.12073, -1.11794, 0.0459522, 0, 0, 2022-09-08.18:07:50, 176
5, -0.64, -0.969, -0.0025, 42.1, 32.67, -34.05, -40.95, -1.07097, -1.11791, 0.0506757, 0, 0, 2022-09-08.18:07:50, 180
5, -0.634, -0.969, -0.004, 41.64, 32.21, -34.51, -40.95, -1.05598, -1.11784, 0.0506757, 0, 0, 2022-09-08.18:07:50, 181
5, -0.623, -0.969, -0.0048, 41.64, 31.29, -34.51, -40.72, -1.03628, -1.11743, 0.0506757, 0, 0, 2022-09-08.18:07:50, 183
5, -0.605, -0.968, -0.0047, 42.56, 32.21, -35.66, -41.41, -1.02918, -1.11811, 0.046141, 0, 0, 2022-09-08.18:07:50, 185
5, -0.593, -0.968, -0.0055, 42.79, 34.28, -33.59, -41.87, -1.02362, -1.11827, 0.046141, 0, 0, 2022-09-08.18:07:50, 187
5, -0.588, -0.968, -0.0062, 41.18, 33.13, -33.36, -40.26, -1.01, -1.11823, 0.046141, 0, 0, 2022-09-08.18:07:50, 188
5, -0.564, -0.968, -0.0081, 37.5, 30.83, -31.98, -36.81, -0.998804, -1.11821, 0.046141, 0, 0, 2022-09-08.18:07:50, 191
5, -0.559, -0.968, -0.0081, 38.88, 31.75, -32.67, -38.42, -0.987183, -1.11739, 0.0422016, 0, 0, 2022-09-08.18:07:50, 192
5, -0.548, -0.968, -0.0081, 39.11, 30.83, -32.44, -38.19, -0.983143, -1.11715, 0.0422016, 0, 0, 2022-09-08.18:07:50, 194
5, -0.531, -0.968, -0.0087, 39.8, 32.21, -31.75, -39.34, -0.974713, -1.11696, 0.0422016, 0, 0, 2022-09-08.18:07:50, 196
5, -0.52, -0.968, -0.0087, 38.65, 31.75, -29.91, -36.58, -0.963958, -1.11672, 0.0422016, 0, 0, 2022-09-08.18:07:50, 198
5, -0.514, -0.968, -0.0104, 38.19, 31.52, -30.83, -36.35, -0.948271, -1.11643, 0.0421569, 0, 0, 2022-09-08.18:07:50, 199
5, -0.493, -0.968, -0.0111, 36.58, 28.99, -30.6, -34.28, -0.94586, -1.11639, 0.0421569, 0, 0, 2022-09-08.18:07:50, 202
5, -0.488, -0.968, -0.0111, 37.5, 29.22, -31.06, -35.2, -0.935765, -1.11618, 0.0421569, 0, 0, 2022-09-08.18:07:50, 203
5, -0.472, -0.968, -0.012, 37.73, 31.06, -29.45, -37.5, -0.878175, -1.11923, 0.0400298, 0, 0, 2022-09-08.18:07:50, 205
5, -0.42, -0.968, -0.0141, 35.2, 27.61, -28.07, -32.9, -0.869987, -1.11929, 0.0400298, 0, 0, 2022-09-08.18:07:50, 214
5, -0.415, -0.968, -0.0136, 36.35, 28.07, -28.07, -34.28, -0.860023, -1.11951, 0.0400298, 0, 0, 2022-09-08.18:07:50, 215
