ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT
5, -1.995, -0.991, 0.0608, 35.66, 26.92, -25.08, -38.19, -1.99508, -0.991745, 0.0605121, 0, 0, 2022-09-08.18:08:38, 59
5, -1.983, -0.991, 0.0575, 40.95, 37.96, -31.29, -42.1, -1.99497, -0.991802, 0.0605121, 0, 0, 2022-09-08.18:08:38, 61
5, -1.96, -0.99, 0.0275, 46.24, 27.84, -27.15, -46.7, -1.99488, -0.991849, 0.0605121, 0, 0, 2022-09-08.18:08:38, 64
5, -1.953, -0.99, 0.0228, 47.4, 35.43, -33.59, -47.86, -1.99483, -0.991854, 0.0605121, 0, 0, 2022-09-08.18:08:38, 65
5, -1.94, -0.99, 0.0054, 48.09, 45.78, -41.41, -46.47, -1.99222, -0.992055, 0.0386563, 0, 0, 2022-09-08.18:08:38, 67
5, -1.933, -0.99, -0.007, 48.78, 47.16, -43.25, -48.55, -1.99141, -0.992146, 0.0386563, 0, 0, 2022-09-08.18:08:38, 68
5, -1.918, -0.991, -0.0368, 45.55, 34.51, -36.81, -51.08, -1.99054, -0.99218, 0.0386563, 0, 0, 2022-09-08.18:08:38, 69
5, -1.911, -0.991, -0.0465, 47.4, 36.58, -34.05, -52.69, -1.98346, -0.993683, -0.000693172, 0, 0, 2022-09-08.18:08:38, 70
5, -1.875, -0.997, -0.1256, 52, 43.71, -41.41, -59.59, -1.9815, -0.994048, -0.000693172, 0, 0, 2022-09-08.18:08:38, 74
5, -1.853, -1.001, -0.165, 50.16, 43.71, -41.41, -48.78, -1.97899, -0.994516, -0.000693172, 0, 0, 2022-09-08.18:08:38, 77
5, -1.831, -1.006, -0.232, 53.15, 46.24, -41.18, -55.68, -1.97848, -0.994756, -0.000693172, 0, 0, 2022-09-08.18:08:38, 79
5, -1.816, -1.01, -0.27, 53.15, 41.18, -43.71, -58.67, -1.96935, -0.999077, -0.0792909, 0, 0, 2022-09-08.18:08:38, 81
5, -1.801, -1.016, -0.3036, 51.54, 49.01, -46.47, -56.37, -1.9654, -1.00053, -0.0792909, 0, 0, 2022-09-08.18:08:38, 83
5, -1.78, -1.023, -0.3616, 46.01, 38.88, -46.01, -51.08, -1.96609, -1.00087, -0.0792909, 0, 0, 2022-09-08.18:08:38, 85
5, -1.773, -1.026, -0.3722, 48.55, 36.81, -42.56, -51.77, -1.96437, -1.00161, -0.0792909, 0, 0, 2022-09-08.18:08:38, 86
5, -1.753, -1.035, -0.4114, 53.61, 49.24, -43.25, -56.14, -1.94847, -1.00856, -0.191688, 0, 0, 2022-09-08.18:08:38, 89
5, -1.731, -1.046, -0.4591, 55.68, 49.93, -48.32, -56.6, -1.94665, -1.00937, -0.191688, 0, 0, 2022-09-08.18:08:38, 91
5, -1.717, -1.053, -0.4915, 51.77, 37.73, -49.93, -54.3, -1.93371, -1.01704, -0.311273, 0, 0, 2022-09-08.18:08:38, 93
5, -1.71, -1.056, -0.506, 49.7, 33.59, -43.48, -47.63, -1.92632, -1.02093, -0.311273, 0, 0, 2022-09-08.18:08:38, 94
5, -1.691, -1.065, -0.5328, 53.61, 37.73, -44.4, -45.78, -1.91903, -1.02477, -0.311273, 0, 0, 2022-09-08.18:08:38, 96
5, -1.678, -1.071, -0.553, 56.14, 38.42, -47.86, -46.7, -1.92142, -1.02432, -0.311273, 0, 0, 2022-09-08.18:08:38, 98
5, -1.658, -1.08, -0.5807, 50.62, 32.44, -45.78, -44.86, -1.90584, -1.03356, -0.421882, 0, 0, 2022-09-08.18:08:38, 100
5, -1.652, -1.083, -0.5871, 50.62, 34.05, -45.09, -45.55, -1.8994, -1.03731, -0.421882, 0, 0, 2022-09-08.18:08:38, 101
5, -1.646, -1.086, -0.5895, 53.15, 32.9, -44.17, -44.63, -1.89126, -1.04205, -0.421882, 0, 0, 2022-09-08.18:08:38, 102
5, -1.627, -1.094, -0.6062, 55.22, 33.36, -46.93, -41.87, -1.89539, -1.0398, -0.421882, 0, 0, 2022-09-08.18:08:38, 105
5, -1.607, -1.102, -0.6181, 49.93, 30.14, -46.93, -39.34, -1.87681, -1.0514, -0.500584, 0, 0, 2022-09-08.18:08:38, 107
5, -1.595, -1.108, -0.6224, 54.53, 31.29, -46.01, -40.26, -1.86793, -1.05682, -0.500584, 0, 0, 2022-09-08.18:08:38, 109
5, -1.576, -1.116, -0.627, 51.77, 28.76, -45.09, -37.96, -1.86772, -1.05714, -0.500584, 0, 0, 2022-09-08.18:08:38, 111
5, -1.564, -1.121, -0.6284, 53.15, 27.84, -47.86, -36.81, -1.83301, -1.08248, -0.592126, 0, 0, 2022-09-08.18:08:38, 113
5, -1.558, -1.123, -0.6276, 57.29, 28.99, -48.55, -37.27, -1.81773, -1.09309, -0.592126, 0, 0, 2022-09-08.18:08:38, 114
5, -1.538, -1.129, -0.6263, 52.69, 26, -44.86, -26.69, -1.80544, -1.10163, -0.592126, 0, 0, 2022-09-08.18:08:38, 116
5, -1.525, -1.132, -0.6215, 55.22, 29.68, -48.78, -23.93, -1.80431, -1.10348, -0.592126, 0, 0, 2022-09-08.18:08:38, 118
5, -1.519, -1.133, -0.6164, 54.07, 25.08, -46.24, -20.24, -1.77959, -1.11893, -0.602273, 0, 0, 2022-09-08.18:08:38, 119
5, -1.5, -1.135, -0.6024, 55.68, 17.02, -46.7, -18.4, -1.7677, -1.12699, -0.602273, 0, 0, 2022-09-08.18:08:38, 121
5, -1.487, -1.135, -0.5866, 53.15, 15.64, -47.16, -14.26, -1.75249, -1.1373, -0.602273, 0, 0, 2022-09-08.18:08:38, 123
5, -1.475, -1.134, -0.5689, 51.08, 11.73, -47.4, -12.65, -1.75439, -1.13362, -0.59982, 0, 0, 2022-09-08.18:08:38, 125
5, -1.456, -1.132, -0.533, 55.68, 10.12, -47.4, -15.18, -1.74497, -1.13949, -0.59982, 0, 0, 2022-09-08.18:08:38, 127
5, -1.444, -1.129, -0.5072, 54.3, 9.89, -45.55, -11.73, -1.73294, -1.14699, -0.59982, 0, 0, 2022-09-08.18:08:38, 129
5, -1.431, -1.127, -0.4778, 50.16, 15.18, -46.01, -11.96, -1.73851, -1.1431, -0.59982, 0, 0, 2022-09-08.18:08:38, 131
5, -1.414, -1.124, -0.435, 50.85, 7.13, -43.48, -13.11, -1.71864, -1.1534, -0.543314, 0, 0, 2022-09-08.18:08:38, 133
5, -1.403, -1.12, -0.4053, 53.61, 6.9, -40.95, -13.34, -1.707, -1.15994, -0.543314, 0, 0, 2022-09-08.18:08:38, 135
