ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT
5, -1.986, -0.995, 0.0419, 40.49, 34.05, -28.07, -42.79, -1.9972, -0.995027, 0.0510661, 0, 0, 2022-09-08.18:08:17, 253
5, -1.98, -0.995, 0.0386, 43.02, 38.65, -30.14, -45.55, -1.99717, -0.995016, 0.0510661, 0, 0, 2022-09-08.18:08:17, 254
5, -1.956, -0.996, 0.0137, 41.87, 29.22, -29.22, -41.64, -1.9971, -0.995087, 0.0448695, 0, 0, 2022-09-08.18:08:17, 1
5, -1.95, -0.995, 0.0102, 43.94, 32.67, -32.44, -43.02, -1.99707, -0.995096, 0.0448695, 0, 0, 2022-09-08.18:08:17, 2
5, -1.943, -0.995, 0.0001, 48.09, 40.26, -37.27, -48.55, -1.99706, -0.995125, 0.0448695, 0, 0, 2022-09-08.18:08:17, 3
5, -1.922, -0.997, -0.0282, 52, 40.26, -38.88, -52.92, -1.99703, -0.995141, 0.0448695, 0, 0, 2022-09-08.18:08:17, 6
5, -1.908, -0.997, -0.0491, 51.31, 36.81, -40.03, -50.85, -1.9947, -0.995756, 0.0290208, 0, 0, 2022-09-08.18:08:17, 7
5, -1.864, -1.002, -0.1348, 53.15, 43.71, -43.71, -57.52, -1.99384, -0.995981, 0.0290208, 0, 0, 2022-09-08.18:08:17, 12
5, -1.848, -1.005, -0.161, 52.69, 48.09, -43.02, -54.76, -1.98703, -0.997686, -0.000747125, 0, 0, 2022-09-08.18:08:17, 14
5, -1.834, -1.007, -0.1955, 52.92, 38.42, -40.03, -51.08, -1.9846, -0.998301, -0.000747125, 0, 0, 2022-09-08.18:08:17, 16
5, -1.812, -1.012, -0.2495, 52.46, 46.7, -44.17, -54.76, -1.98205, -0.998936, -0.000747125, 0, 0, 2022-09-08.18:08:17, 18
5, -1.797, -1.017, -0.2879, 52.46, 52.23, -47.63, -57.52, -1.98011, -0.999426, -0.000747125, 0, 0, 2022-09-08.18:08:17, 20
5, -1.789, -1.02, -0.3073, 50.39, 50.39, -48.78, -54.53, -1.96944, -1.00149, -0.0706301, 0, 0, 2022-09-08.18:08:17, 21
5, -1.768, -1.027, -0.3648, 49.93, 36.35, -44.17, -52, -1.96717, -1.0019, -0.0706301, 0, 0, 2022-09-08.18:08:17, 23
5, -1.754, -1.033, -0.393, 51.77, 47.4, -43.25, -55.68, -1.96407, -1.00255, -0.0706301, 0, 0, 2022-09-08.18:08:17, 25
5, -1.74, -1.04, -0.4303, 53.38, 44.4, -46.01, -58.44, -1.93223, -1.01614, -0.294717, 0, 0, 2022-09-08.18:08:17, 27
5, -1.726, -1.047, -0.4588, 52.23, 44.86, -44.4, -56.83, -1.92213, -1.02062, -0.294717, 0, 0, 2022-09-08.18:08:17, 28
5, -1.719, -1.051, -0.4766, 54.07, 47.4, -45.55, -55.45, -1.91325, -1.02413, -0.294717, 0, 0, 2022-09-08.18:08:17, 29
5, -1.699, -1.061, -0.5209, 51.08, 36.81, -43.94, -50.62, -1.89744, -1.03371, -0.410793, 0, 0, 2022-09-08.18:08:17, 32
5, -1.679, -1.071, -0.5605, 52.92, 38.19, -44.86, -47.4, -1.88743, -1.03845, -0.410793, 0, 0, 2022-09-08.18:08:17, 34
5, -1.666, -1.077, -0.5854, 52.69, 40.95, -47.16, -46.47, -1.88598, -1.04028, -0.410793, 0, 0, 2022-09-08.18:08:17, 36
5, -1.66, -1.081, -0.5979, 49.24, 40.26, -49.93, -47.63, -1.87103, -1.05041, -0.49917, 0, 0, 2022-09-08.18:08:17, 37
5, -1.642, -1.091, -0.623, 49.93, 32.21, -45.32, -46.24, -1.86204, -1.05562, -0.49917, 0, 0, 2022-09-08.18:08:17, 39
5, -1.623, -1.101, -0.639, 51.77, 29.45, -42.33, -41.18, -1.86262, -1.05606, -0.49917, 0, 0, 2022-09-08.18:08:17, 42
5, -1.617, -1.104, -0.6459, 52.92, 30.83, -47.16, -42.79, -1.85476, -1.06085, -0.49917, 0, 0, 2022-09-08.18:08:17, 43
5, -1.599, -1.113, -0.6604, 50.39, 29.22, -48.32, -40.72, -1.83615, -1.07598, -0.571536, 0, 0, 2022-09-08.18:08:17, 45
5, -1.586, -1.119, -0.6632, 52.92, 29.22, -44.4, -39.8, -1.8336, -1.07875, -0.571536, 0, 0, 2022-09-08.18:08:17, 47
5, -1.574, -1.124, -0.6682, 56.83, 28.99, -46.7, -31.52, -1.82466, -1.08533, -0.571536, 0, 0, 2022-09-08.18:08:17, 49
5, -1.555, -1.13, -0.6743, 52, 26, -46.24, -21.62, -1.80716, -1.09759, -0.605181, 0, 0, 2022-09-08.18:08:17, 51
5, -1.549, -1.131, -0.673, 52.92, 27.15, -48.55, -19.55, -1.80245, -1.10084, -0.605181, 0, 0, 2022-09-08.18:08:17, 52
5, -1.536, -1.134, -0.6656, 52.92, 24.85, -44.17, -15.41, -1.79308, -1.10755, -0.605181, 0, 0, 2022-09-08.18:08:17, 54
5, -1.524, -1.135, -0.6528, 55.91, 17.48, -43.71, -14.49, -1.7754, -1.11692, -0.626044, 0, 0, 2022-09-08.18:08:17, 56
5, -1.506, -1.136, -0.6376, 52.92, 14.72, -44.63, -14.03, -1.76275, -1.12499, -0.626044, 0, 0, 2022-09-08.18:08:17, 58
5, -1.494, -1.136, -0.6248, 53.61, 10.81, -48.09, -14.49, -1.75991, -1.12578, -0.626044, 0, 0, 2022-09-08.18:08:17, 60
5, -1.488, -1.135, -0.6157, 53.15, 8.05, -45.78, -12.88, -1.7432, -1.13547, -0.606157, 0, 0, 2022-09-08.18:08:17, 61
5, -1.476, -1.134, -0.5958, 51.77, 7.59, -43.94, -12.65, -1.73039, -1.14314, -0.606157, 0, 0, 2022-09-08.18:08:17, 62
5, -1.457, -1.132, -0.5579, 54.76, 14.95, -45.78, -11.96, -1.72727, -1.14484, -0.606157, 0, 0, 2022-09-08.18:08:17, 65
5, -1.445, -1.13, -0.5315, 51.31, 13.8, -45.32, -12.88, -1.70998, -1.15268, -0.551466, 0, 0, 2022-09-08.18:08:17, 67
5, -1.427, -1.127, -0.4891, 51.54, 6.44, -43.02, -12.19, -1.69688, -1.15967, -0.551466, 0, 0, 2022-09-08.18:08:17, 69
5, -1.416, -1.125, -0.4575, 53.61, 9.2, -39.34, -12.65, -1.69469, -1.15998, -0.551466, 0, 0, 2022-09-08.18:08:17, 71
5, -1.399, -1.121, -0.4185, 49.7, 11.04, -38.88, -11.5, -1.68675, -1.16403, -0.551466, 0, 0, 2022-09-08.18:08:17, 73
5, -1.388, -1.118, -0.3933, 49.47, 9.43, -42.1, -17.25, -1.66524, -1.17103, -0.470372, 0, 0, 2022-09-08.18:08:17, 75
5, -1.383, -1.117, -0.3815, 48.78, 10.35, -42.79, -14.49, -1.66477, -1.17028, -0.470372, 0, 0, 2022-09-08.18:08:17, 76
5, -1.361, -1.11, -0.3255, 49.93, 12.42, -40.26, -14.95, -1.65494, -1.17421, -0.470372, 0, 0, 2022-09-08.18:08:17, 79
5, -1.355, -1.109, -0.3118, 51.77, 17.02, -42.33, -15.64, -1.63588, -1.17833, -0.374857, 0, 0, 2022-09-08.18:08:17, 80
5, -1.344, -1.106, -0.2931, 49.24, 12.19, -40.72, -16.1, -1.63322, -1.17826, -0.374857, 0, 0, 2022-09-08.18:08:17, 82
5, -1.327, -1.101, -0.2612, 53.38, 15.64, -44.17, -17.94, -1.62586, -1.18041, -0.374857, 0, 0, 2022-09-08.18:08:17, 84
5, -1.316, -1.097, -0.2411, 50.62, 17.48, -46.7, -18.17, -1.60808, -1.18231, -0.291581, 0, 0, 2022-09-08.18:08:17, 86
5, -1.31, -1.095, -0.2306, 49.93, 19.55, -46.7, -17.48, -1.59634, -1.18479, -0.291581, 0, 0, 2022-09-08.18:08:17, 87
5, -1.286, -1.087, -0.1862, 53.38, 19.78, -44.4, -18.86, -1.59756, -1.18345, -0.291581, 0, 0, 2022-09-08.18:08:17, 90
