ID, ROBOT_X, ROBOT_Y, ANGLE
5, 1.02122, -0.738739, -0.151052
5, 1.02027, -0.739821, -0.14864
5, 1.01985, -0.74007, -0.14864
5, 1.02019, -0.738026, -0.146649
5, 1.02028, -0.737044, -0.146649
5, 1.02193, -0.738046, -0.15698
5, 1.02261, -0.738019, -0.15698
5, 1.02296, -0.737899, -0.144897
5, 1.02353, -0.737829, -0.144897
5, 1.0221, -0.738856, -0.147012
5, 1.02143, -0.739419, -0.147012
5, 1.02117, -0.738887, -0.150167
5, 1.02082, -0.738929, -0.150167
5, 1.02079, -0.738362, -0.152062
5, 1.02056, -0.738146, -0.152062
5, 1.02176, -0.73859, -0.147093
5, 1.02212, -0.738639, -0.147093
5, 1.02098, -0.738126, -0.146847
5, 1.02075, -0.737965, -0.146847
5, 1.02046, -0.739595, -0.151803
5, 1.02019, -0.740143, -0.151803
5, 1.02139, -0.73898, -0.154441
5, 1.02166, -0.738886, -0.154441
5, 1.02172, -0.73955, -0.145141
5, 1.02193, -0.73977, -0.145141
5, 1.02104, -0.739417, -0.152169
5, 1.02079, -0.739403, -0.152169
5, 1.0231, -0.738922, -0.146995
5, 1.02378, -0.738746, -0.146995
5, 1.02131, -0.739134, -0.149672
5, 1.02081, -0.739171, -0.149672
5, 1.02189, -0.739422, -0.158774
5, 1.02201, -0.739536, -0.158774
5, 1.02093, -0.739717, -0.155068
5, 1.02061, -0.739849, -0.155068
5, 1.02153, -0.739195, -0.150891
5, 1.02171, -0.738997, -0.150891
5, 1.02084, -0.739506, -0.151382
5, 1.02058, -0.739602, -0.151382
5, 1.02081, -0.739123, -0.155481
5, 1.02074, -0.738988, -0.155481
5, 1.02092, -0.737896, -0.151275
5, 1.02094, -0.737415, -0.151275
5, 1.02071, -0.739413, -0.151617
5, 1.02064, -0.739855, -0.151617
5, 1.02258, -0.738725, -0.1505
5, 1.02322, -0.738584, -0.1505
5, 1.02157, -0.738486, -0.144894
5, 1.02134, -0.738352, -0.144894
5, 1.02174, -0.738377, -0.14674
5, 1.02175, -0.7383, -0.14674
5, 1.02042, -0.738354, -0.14896
5, 1.01989, -0.738328, -0.14896
5, 1.02165, -0.739822, -0.153686
5, 1.02046, -0.738571, -0.148306
5, 1.02016, -0.738329, -0.148306
5, 1.02091, -0.739568, -0.145304
5, 1.02102, -0.739928, -0.145304
5, 1.02001, -0.738508, -0.149775
5, 1.0197, -0.738184, -0.149775
5, 1.02173, -0.738789, -0.140491
5, 1.02229, -0.738815, -0.140491
5, 1.02125, -0.739123, -0.152473
5, 1.02121, -0.739265, -0.152473
5, 1.02138, -0.739084, -0.146997
5, 1.02142, -0.739098, -0.146997
5, 1.02144, -0.739164, -0.154734
5, 1.02147, -0.739196, -0.154734
5, 1.02178, -0.73898, -0.159767
5, 1.02193, -0.738914, -0.159767
5, 1.02111, -0.739243, -0.154222
5, 1.02086, -0.739339, -0.154222
5, 1.02026, -0.738454, -0.150464
5, 1.0199, -0.738191, -0.150464
5, 1.02168, -0.737892, -0.155663
5, 1.02209, -0.737634, -0.155663
5, 1.02198, -0.738803, -0.1525
5, 1.02221, -0.739077, -0.1525
5, 1.02199, -0.73985, -0.147701
5, 1.02204, -0.740254, -0.147701
5, 1.02186, -0.739064, -0.150185
5, 1.02184, -0.738922, -0.150185
5, 1.02195, -0.738996, -0.152814
5, 1.02197, -0.738935, -0.152814
5, 1.02092, -0.738983, -0.140293
5, 1.02055, -0.738958, -0.140293
5, 1.02138, -0.739253, -0.15727
5, 1.02144, -0.739346, -0.15727
5, 1.02064, -0.739729, -0.158485
5, 1.02036, -0.739938, -0.158485
5, 1.02045, -0.738795, -0.144705
5, 1.02031, -0.738496, -0.144705
5, 1.02058, -0.739662, -0.153824
5, 1.02058, -0.739897, -0.153824
5, 1.02187, -0.738297, -0.153305
5, 1.02227, -0.737928, -0.153305
5, 1.02186, -0.738536, -0.154757
5, 1.022, -0.738488, -0.154757
5, 1.02089, -0.740196, -0.153177
5, 1.02066, -0.740633, -0.153177
5, 1.02229, -0.740093, -0.151565
5, 1.02268, -0.740232, -0.151565
5, 1.02081, -0.73883, -0.14797
5, 1.02044, -0.738464, -0.14797
5, 1.02059, -0.738636, -0.145625
5, 1.0204, -0.738456, -0.145625
5, 1.02123, -0.739326, -0.154316
5, 1.02139, -0.739517, -0.154316
5, 1.02119, -0.739609, -0.145171
5, 1.02123, -0.739773, -0.145171
5, 1.02014, -0.738771, -0.151767
5, 1.01981, -0.738544, -0.151767
5, 1.02262, -0.738407, -0.157832
5, 1.0233, -0.738226, -0.157832
5, 1.02198, -0.738519, -0.151225
5, 1.022, -0.738494, -0.151225
5, 1.02138, -0.73713, -0.147459
5, 1.02118, -0.736624, -0.147459
5, 1.01994, -0.74008, -0.153214
5, 1.01936, -0.740959, -0.153214
5, 1.02075, -0.74082, -0.152184
5, 1.02069, -0.739756, -0.152153
5, 1.02067, -0.739162, -0.152153
5, 1.02067, -0.738842, -0.152153
5, 1.02185, -0.738962, -0.150966
5, 1.02147, -0.738495, -0.154283
5, 1.0213, -0.738178, -0.154283
5, 1.02106, -0.738759, -0.145126
5, 1.02093, -0.739034, -0.145126
5, 1.02082, -0.739168, -0.145126
5, 1.02079, -0.738268, -0.146733
5, 1.02106, -0.739192, -0.156283
5, 1.02121, -0.739763, -0.156283
5, 1.02101, -0.739151, -0.15387
5, 1.02092, -0.738904, -0.15387
5, 1.02118, -0.738359, -0.150976
5, 1.02126, -0.73809, -0.150976
5, 1.02129, -0.738671, -0.155588
5, 1.02134, -0.738743, -0.155588
5, 1.02146, -0.738211, -0.151894
5, 1.02154, -0.737931, -0.151894
5, 1.0215, -0.738565, -0.157108
5, 1.02151, -0.738875, -0.157108
5, 1.02107, -0.739582, -0.15405
5, 1.02092, -0.739941, -0.15405
5, 1.02078, -0.7396, -0.152332
5, 1.02068, -0.7395, -0.152332
5, 1.02087, -0.738853, -0.156582
5, 1.02087, -0.738622, -0.156582
5, 1.02107, -0.738767, -0.147512
5, 1.02115, -0.738691, -0.147512
5, 1.02069, -0.739717, -0.156524
5, 1.02057, -0.740052, -0.156524
5, 1.02147, -0.738905, -0.144297
5, 1.02178, -0.738624, -0.144297
5, 1.02086, -0.738871, -0.153581
5, 1.02066, -0.738804, -0.153581
5, 1.02136, -0.739422, -0.148225
5, 1.0215, -0.739605, -0.148225
5, 1.02149, -0.737841, -0.149956
5, 1.02157, -0.737325, -0.149956
5, 1.02229, -0.73841, -0.148518
5, 1.02258, -0.738482, -0.148518
5, 1.021, -0.738378, -0.154931
5, 1.02063, -0.738387, -0.154931
5, 1.02173, -0.7387, -0.156792
5, 1.0219, -0.738816, -0.156792
5, 1.02141, -0.738458, -0.154103
5, 1.02133, -0.738398, -0.154103
5, 1.02127, -0.73938, -0.14966
5, 1.02121, -0.739702, -0.14966
5, 1.02216, -0.738903, -0.1538
5, 1.02252, -0.738771, -0.1538
5, 1.02264, -0.738429, -0.15594
5, 1.02289, -0.738226, -0.15594
5, 1.02137, -0.73933, -0.143542
5, 1.02097, -0.739606, -0.143542
5, 1.02015, -0.739104, -0.150022
5, 1.01961, -0.739087, -0.150022
5, 1.02082, -0.738882, -0.15102
5, 1.02094, -0.738799, -0.15102
5, 1.02087, -0.739079, -0.157351
5, 1.02093, -0.739134, -0.157351
5, 1.02092, -0.739136, -0.159174
5, 1.02095, -0.73917, -0.159174
5, 1.02105, -0.738576, -0.151217
5, 1.0211, -0.738364, -0.151217
5, 1.02178, -0.739064, -0.147398
5, 1.02208, -0.739199, -0.147398
5, 1.02134, -0.739792, -0.154606
5, 1.02125, -0.74006, -0.154606
5, 1.02117, -0.739581, -0.159914
5, 1.02108, -0.739588, -0.159914
5, 1.02045, -0.739765, -0.153374
5, 1.02015, -0.739838, -0.153374
5, 1.02166, -0.739048, -0.147472
5, 1.02204, -0.73879, -0.147472
5, 1.02107, -0.740133, -0.145837
5, 1.02094, -0.740486, -0.145837
5, 1.02306, -0.738662, -0.153583
5, 1.02368, -0.73826, -0.153583
5, 1.02116, -0.73839, -0.153976
5, 1.02071, -0.738184, -0.153976
5, 1.02143, -0.738644, -0.155482
5, 1.02139, -0.738663, -0.155482
5, 1.02146, -0.73981, -0.151806
5, 1.02145, -0.74024, -0.151806
5, 1.02202, -0.738178, -0.154239
5, 1.02222, -0.737693, -0.154239
5, 1.02087, -0.73879, -0.152647
5, 1.02051, -0.738874, -0.152647
5, 1.02123, -0.739578, -0.155098
5, 1.02123, -0.739885, -0.155098
5, 1.02168, -0.739017, -0.151038
5, 1.02185, -0.738908, -0.151038
5, 1.02295, -0.737764, -0.16044
5, 1.02348, -0.737261, -0.16044
5, 1.02162, -0.739078, -0.14407
5, 1.02132, -0.739379, -0.14407
5, 1.02215, -0.738506, -0.152524
5, 1.02224, -0.738405, -0.152524
5, 1.02127, -0.73899, -0.148038
5, 1.02103, -0.739107, -0.148038
5, 1.02082, -0.739663, -0.153764
5, 1.02061, -0.739903, -0.153764
5, 1.02049, -0.740204, -0.152183
5, 1.02028, -0.740497, -0.152183
5, 1.02084, -0.738963, -0.144127
5, 1.02088, -0.738685, -0.144127
5, 1.02144, -0.739183, -0.149698
5, 1.02163, -0.739144, -0.149698
5, 1.02166, -0.739439, -0.146783
5, 1.02181, -0.739512, -0.146783
5, 1.02184, -0.739386, -0.148309
5, 1.02195, -0.739393, -0.148309
5, 1.02291, -0.738201, -0.146799
5, 1.02326, -0.737853, -0.146799
5, 1.0202, -0.739804, -0.152027
5, 1.02081, -0.739338, -0.151793
5, 1.02096, -0.739158, -0.151793
5, 1.02093, -0.739305, -0.156115
5, 1.02091, -0.739377, -0.156115
5, 1.02153, -0.738596, -0.151222
5, 1.02189, -0.738142, -0.151222
5, 1.0211, -0.737882, -0.151684
5, 1.02071, -0.737647, -0.151684
5, 1.01986, -0.739503, -0.142836
5, 1.01935, -0.740485, -0.142836
5, 1.02015, -0.738958, -0.153297
5, 1.02048, -0.738288, -0.153297
5, 1.02076, -0.738854, -0.151727
5, 1.02133, -0.739195, -0.148157
5, 1.02159, -0.739278, -0.148157
5, 1.02159, -0.739278, -0.148157
5, 1.02122, -0.738913, -0.147456
5, 1.02109, -0.738739, -0.147456
5, 1.02006, -0.738973, -0.153669
5, 1.01962, -0.739002, -0.153669
5, 1.02097, -0.739513, -0.149786
5, 1.02124, -0.739719, -0.149786
5, 1.02182, -0.739644, -0.148132
5, 1.02219, -0.739733, -0.148132
5, 1.02211, -0.738525, -0.156492
5, 1.02081, -0.738776, -0.150753
5, 1.02001, -0.739073, -0.150753
5, 1.02042, -0.738896, -0.152739
5, 1.02042, -0.738896, -0.152739
5, 1.02022, -0.738885, -0.152739
5, 1.02183, -0.737815, -0.156293
5, 1.02163, -0.739583, -0.141465
5, 1.02176, -0.740048, -0.141465
5, 1.0213, -0.738001, -0.148834
5, 1.02118, -0.737415, -0.148834
5, 1.02045, -0.73843, -0.153601
5, 1.02011, -0.738498, -0.153601
5, 1.0207, -0.738943, -0.150405
5, 1.02072, -0.739141, -0.150405
5, 1.02012, -0.739094, -0.146076
5, 1.01993, -0.739187, -0.146076
5, 1.02053, -0.739285, -0.147615
5, 1.02063, -0.739378, -0.147615
5, 1.0218, -0.737934, -0.152926
5, 1.02233, -0.737416, -0.152926
5, 1.0208, -0.739777, -0.145209
5, 1.02013, -0.740932, -0.145209
5, 1.02088, -0.739818, -0.154499
5, 1.02093, -0.739845, -0.154499
5, 1.02232, -0.738868, -0.158151
5, 1.02293, -0.738486, -0.158151
5, 1.02182, -0.738691, -0.150885
5, 1.02174, -0.738567, -0.150885
5, 1.02099, -0.738492, -0.153726
5, 1.02063, -0.738377, -0.153726
5, 1.02059, -0.739769, -0.15378
5, 1.02038, -0.740204, -0.15378
5, 1.021, -0.739818, -0.153768
5, 1.02112, -0.739956, -0.153768
5, 1.02232, -0.738709, -0.156125
5, 1.02292, -0.73826, -0.156125
5, 1.02218, -0.73841, -0.153701
5, 1.02223, -0.738223, -0.153701
5, 1.02168, -0.738874, -0.153187
5, 1.02151, -0.739002, -0.153187
5, 1.02234, -0.737304, -0.153904
5, 1.02254, -0.736778, -0.153904
5, 1.02267, -0.73769, -0.147065
5, 1.02286, -0.737697, -0.147065
5, 1.02103, -0.738603, -0.158444
5, 1.02046, -0.738937, -0.158444
5, 1.02079, -0.738729, -0.153514
5, 1.0208, -0.738712, -0.153514
5, 1.02156, -0.737947, -0.153871
5, 1.0218, -0.737663, -0.153871
5, 1.02201, -0.737414, -0.153871
5, 1.02126, -0.740121, -0.149843
5, 1.02085, -0.739174, -0.151433
5, 1.02055, -0.738733, -0.151433
5, 1.02066, -0.739762, -0.154891
5, 1.02066, -0.74033, -0.154891
5, 1.02093, -0.738895, -0.157128
5, 1.02101, -0.73852, -0.157128
5, 1.02105, -0.738295, -0.155663
5, 1.02111, -0.737961, -0.155663
5, 1.02115, -0.738117, -0.151199
5, 1.0212, -0.738114, -0.151199
5, 1.0212, -0.739073, -0.149018
5, 1.02122, -0.739657, -0.149018
5, 1.02123, -0.738488, -0.153678
5, 1.02126, -0.737903, -0.153678
5, 1.02116, -0.738602, -0.15106
5, 1.02111, -0.738935, -0.15106
5, 1.0217, -0.739094, -0.155207
5, 1.02205, -0.739255, -0.155207
5, 1.02178, -0.739333, -0.147935
5, 1.02182, -0.739465, -0.147935
5, 1.02116, -0.739406, -0.1489
5, 1.0208, -0.739403, -0.1489
5, 1.02089, -0.739907, -0.142645
5, 1.02075, -0.740147, -0.142645
5, 1.02078, -0.738537, -0.155811
5, 1.02073, -0.73808, -0.155811
5, 1.02016, -0.738423, -0.153493
5, 1.01991, -0.738283, -0.153493
5, 1.01979, -0.738835, -0.145694
5, 1.01959, -0.738947, -0.145694
5, 1.02131, -0.738918, -0.155437
5, 1.02173, -0.738976, -0.155437
5, 1.02188, -0.739643, -0.146302
5, 1.02221, -0.73989, -0.146302
5, 1.0222, -0.738431, -0.15095
5, 1.0224, -0.738137, -0.15095
5, 1.01996, -0.738663, -0.154819
5, 1.01923, -0.738629, -0.154819
5, 1.01983, -0.739602, -0.151611
5, 1.01954, -0.739936, -0.151611
5, 1.02079, -0.739422, -0.145846
5, 1.02107, -0.739454, -0.145846
5, 1.02233, -0.739126, -0.152972
5, 1.02296, -0.739028, -0.152972
5, 1.0207, -0.739282, -0.152622
5, 1.02039, -0.739302, -0.152622
5, 1.02019, -0.739596, -0.149819
5, 1.01992, -0.739699, -0.149819
5, 1.02128, -0.738992, -0.151489
5, 1.02151, -0.738846, -0.151489
5, 1.02287, -0.737288, -0.158648
5, 1.02342, -0.736733, -0.158648
5, 1.02197, -0.739274, -0.152658
5, 1.0219, -0.739684, -0.152658
5, 1.02119, -0.739665, -0.153176
5, 1.02064, -0.739571, -0.158784
5, 1.02031, -0.739546, -0.158784
5, 1.01996, -0.739603, -0.158784
5, 1.0206, -0.739104, -0.15582
5, 1.02056, -0.738989, -0.15582
5, 1.02167, -0.73854, -0.144385
5, 1.02198, -0.738333, -0.144385
5, 1.02142, -0.739369, -0.156453
5, 1.02146, -0.739534, -0.156453
5, 1.02124, -0.738289, -0.15026
5, 1.0212, -0.738026, -0.15026
5, 1.0195, -0.739477, -0.150948
5, 1.02029, -0.73899, -0.160073
5, 1.02064, -0.738754, -0.160073
5, 1.02078, -0.738628, -0.160073
5, 1.02171, -0.739913, -0.159401
5, 1.02088, -0.73942, -0.154205
5, 1.02044, -0.739189, -0.154205
5, 1.02028, -0.739294, -0.154697
5, 1.0201, -0.739328, -0.154697
5, 1.01991, -0.73933, -0.154697
5, 1.0221, -0.737853, -0.153968
5, 1.02175, -0.738463, -0.148404
5, 1.02169, -0.738727, -0.148404
5, 1.02099, -0.739188, -0.14952
5, 1.0206, -0.739476, -0.14952
5, 1.02082, -0.739365, -0.152295
5, 1.02086, -0.739388, -0.152295
5, 1.02112, -0.739235, -0.148954
5, 1.02121, -0.739216, -0.148954
5, 1.02047, -0.739276, -0.147794
5, 1.02009, -0.739305, -0.147794
5, 1.0205, -0.738857, -0.145944
5, 1.02064, -0.738599, -0.145944
5, 1.02033, -0.739074, -0.14703
5, 1.02022, -0.739162, -0.14703
5, 1.02171, -0.739021, -0.145525
5, 1.02255, -0.738965, -0.145525
5, 1.02151, -0.739258, -0.149041
5, 1.0211, -0.739432, -0.149041
5, 1.02132, -0.738813, -0.15303
5, 1.02132, -0.738616, -0.15303
5, 1.02098, -0.739381, -0.149085
5, 1.02078, -0.739766, -0.149085
5, 1.02137, -0.738545, -0.155268
5, 1.02168, -0.737881, -0.155268
5, 1.02078, -0.738957, -0.15324
5, 1.0205, -0.739159, -0.15324
5, 1.02125, -0.738637, -0.152263
5, 1.0214, -0.738536, -0.152263
5, 1.0209, -0.738992, -0.156172
5, 1.02078, -0.739127, -0.156172
5, 1.02164, -0.739734, -0.157122
5, 1.02193, -0.740074, -0.157122
5, 1.0206, -0.738817, -0.15228
5, 1.02023, -0.738511, -0.15228
5, 1.02136, -0.738601, -0.149263
5, 1.0216, -0.738447, -0.149263
5, 1.02141, -0.739354, -0.154953
5, 1.02148, -0.739633, -0.154953
5, 1.02086, -0.739105, -0.149126
5, 1.02065, -0.739067, -0.149126
5, 1.02032, -0.739303, -0.152441
5, 1.02006, -0.739373, -0.152441
5, 1.02029, -0.739401, -0.159484
5, 1.02023, -0.739448, -0.159484
5, 1.02096, -0.739776, -0.141892
5, 1.02117, -0.739915, -0.141892
5, 1.02084, -0.737289, -0.158145
5, 1.02085, -0.736435, -0.158145
5, 1.02146, -0.738846, -0.154209
5, 1.02168, -0.739199, -0.154209
5, 1.02054, -0.739227, -0.152227
5, 1.02024, -0.739487, -0.152227
5, 1.02123, -0.739722, -0.148751
5, 1.02144, -0.739989, -0.148751
5, 1.02107, -0.739485, -0.151657
5, 1.02107, -0.739466, -0.151657
5, 1.02028, -0.738175, -0.151904
5, 1.02002, -0.737755, -0.151904
5, 1.0216, -0.739156, -0.152938
5, 1.02196, -0.739351, -0.152938
5, 1.02131, -0.739791, -0.15118
5, 1.02132, -0.74006, -0.15118
5, 1.02134, -0.738474, -0.153575
5, 1.02136, -0.738062, -0.153575
5, 1.02064, -0.739037, -0.146015
5, 1.02038, -0.739145, -0.146015
5, 1.01994, -0.739607, -0.148473
5, 1.01964, -0.739826, -0.148473
5, 1.0203, -0.739192, -0.145231
5, 1.02033, -0.739119, -0.145231
5, 1.02177, -0.739269, -0.153418
5, 1.02234, -0.739273, -0.153418
5, 1.02189, -0.739122, -0.152423
5, 1.02208, -0.739076, -0.152423
5, 1.02171, -0.738738, -0.159627
5, 1.02071, -0.739326, -0.148546
5, 1.0204, -0.739446, -0.148546
5, 1.02124, -0.739201, -0.150707
5, 1.02132, -0.739198, -0.150707
5, 1.02186, -0.739601, -0.151093
5, 1.02207, -0.739728, -0.151093
5, 1.02088, -0.738998, -0.14949
5, 1.02057, -0.738803, -0.14949
5, 1.02108, -0.739546, -0.156574
5, 1.02108, -0.739707, -0.156574
5, 1.02154, -0.739061, -0.151044
5, 1.02171, -0.738929, -0.151044
5, 1.02174, -0.739712, -0.151524
5, 1.02185, -0.739908, -0.151524
5, 1.01972, -0.739813, -0.157344
5, 1.01914, -0.739897, -0.157344
5, 1.0203, -0.739061, -0.157103
5, 1.02027, -0.738865, -0.157103
5, 1.02152, -0.738326, -0.155245
5, 1.02195, -0.737983, -0.155245
5, 1.02212, -0.739431, -0.148812
5, 1.02248, -0.739719, -0.148812
5, 1.02041, -0.738434, -0.149681
5, 1.01998, -0.738207, -0.149681
5, 1.02051, -0.738813, -0.150097
5, 1.02039, -0.738862, -0.150097
5, 1.02213, -0.738872, -0.149257
5, 1.02264, -0.738909, -0.149257
5, 1.02092, -0.738459, -0.155265
5, 1.02068, -0.738327, -0.155265
5, 1.02031, -0.739759, -0.152139
5, 1.02001, -0.74019, -0.152139
5, 1.02034, -0.739683, -0.144102
5, 1.02054, -0.738956, -0.159698
5, 1.02064, -0.738565, -0.159698
5, 1.02071, -0.738232, -0.159698
5, 1.02045, -0.739085, -0.147686
5, 1.02042, -0.73913, -0.147686
5, 1.02316, -0.738855, -0.149991
5, 1.02211, -0.738856, -0.152977
5, 1.02167, -0.738848, -0.152977
5, 1.02102, -0.738402, -0.157454
5, 1.02057, -0.738114, -0.157454
5, 1.02106, -0.738336, -0.149513
5, 1.02124, -0.738402, -0.149513
5, 1.021, -0.739279, -0.150079
5, 1.02088, -0.739768, -0.150079
5, 1.02073, -0.739645, -0.14584
5, 1.02062, -0.739692, -0.14584
5, 1.02161, -0.738973, -0.158476
5, 1.02218, -0.73857, -0.158476
5, 1.02238, -0.738353, -0.152407
5, 1.02253, -0.738209, -0.152407
5, 1.02282, -0.73798, -0.152407
5, 1.01985, -0.739483, -0.155977
5, 1.02062, -0.739774, -0.153436
5, 1.02096, -0.740011, -0.153436
5, 1.02067, -0.739497, -0.150222
5, 1.02052, -0.739253, -0.150222
5, 1.02042, -0.739137, -0.150222
5, 1.02089, -0.739436, -0.152346
5, 1.02095, -0.739443, -0.152346
5, 1.02144, -0.738915, -0.154446
5, 1.02086, -0.739635, -0.154502
5, 1.02054, -0.740038, -0.154502
5, 1.02033, -0.740339, -0.154502
5, 1.02075, -0.739889, -0.150394
5, 1.02074, -0.739938, -0.150394
5, 1.02063, -0.739032, -0.148538
5, 1.02059, -0.738824, -0.148538
5, 1.02007, -0.739786, -0.150609
5, 1.01989, -0.739927, -0.150609
5, 1.02218, -0.739489, -0.154354
5, 1.02275, -0.739447, -0.154354
5, 1.02183, -0.738393, -0.146923
5, 1.02193, -0.738047, -0.146923
5, 1.02034, -0.736691, -0.14916
5, 1.0206, -0.738934, -0.14878
5, 1.0205, -0.739451, -0.14878
5, 1.02017, -0.739951, -0.150459
5, 1.01999, -0.740434, -0.150459
5, 1.02042, -0.739765, -0.152788
5, 1.02062, -0.739489, -0.152788
5, 1.02039, -0.739838, -0.152388
5, 1.02029, -0.740032, -0.152388
5, 1.02113, -0.739261, -0.148828
5, 1.02148, -0.739001, -0.148828
5, 1.02118, -0.738683, -0.153267
5, 1.02111, -0.738417, -0.153267
5, 1.02137, -0.738521, -0.153867
5, 1.02154, -0.738482, -0.153867
5, 1.02074, -0.738753, -0.148189
5, 1.02047, -0.738818, -0.148189
5, 1.02108, -0.739145, -0.151232
5, 1.02117, -0.739307, -0.151232
5, 1.02209, -0.739056, -0.152717
5, 1.02269, -0.738969, -0.152717
5, 1.02185, -0.738908, -0.154251
5, 1.02178, -0.738862, -0.154251
5, 1.0217, -0.739139, -0.1534
5, 1.02165, -0.739271, -0.1534
5, 1.02078, -0.739496, -0.151534
5, 1.02018, -0.739681, -0.151534
5, 1.02078, -0.739505, -0.15534
5, 1.02098, -0.739455, -0.15534
5, 1.0222, -0.738613, -0.156496
5, 1.02298, -0.738089, -0.156496
5, 1.02212, -0.737776, -0.1527
5, 1.02183, -0.737444, -0.1527
5, 1.02138, -0.739346, -0.147972
5, 1.02117, -0.739883, -0.147972
5, 1.02105, -0.737761, -0.157486
5, 1.02095, -0.736793, -0.157486
5, 1.02073, -0.738174, -0.156528
5, 1.02055, -0.738863, -0.156528
5, 1.02066, -0.739064, -0.158535
5, 1.02061, -0.739336, -0.158535
5, 1.02183, -0.73803, -0.147647
5, 1.02254, -0.73733, -0.147647
5, 1.02215, -0.73864, -0.149755
5, 1.0221, -0.739309, -0.149755
5, 1.02157, -0.739693, -0.151001
5, 1.02141, -0.740088, -0.151001
5, 1.02203, -0.737795, -0.149291
5, 1.02235, -0.736543, -0.149291
5, 1.02124, -0.739097, -0.148777
5, 1.02093, -0.739607, -0.148777
5, 1.02031, -0.739333, -0.148252
5, 1.01991, -0.739516, -0.148252
5, 1.02098, -0.739977, -0.151605
5, 1.02114, -0.740252, -0.151605
5, 1.02024, -0.739548, -0.144253
5, 1.02, -0.73945, -0.144253
5, 1.02212, -0.73865, -0.147002
5, 1.02278, -0.738288, -0.147002
5, 1.02204, -0.738745, -0.154717
5, 1.02181, -0.738901, -0.154717
5, 1.0216, -0.738941, -0.152845
5, 1.02152, -0.738966, -0.152845
5, 1.02336, -0.738454, -0.150393
5, 1.02146, -0.73851, -0.155566
5, 1.02098, -0.738443, -0.155566
5, 1.02064, -0.738347, -0.148442
5, 1.0202, -0.738265, -0.148442
5, 1.02155, -0.739131, -0.15021
5, 1.02183, -0.73942, -0.15021
5, 1.02086, -0.738611, -0.156216
5, 1.02064, -0.73847, -0.156216
5, 1.02053, -0.739019, -0.149471
5, 1.02034, -0.739152, -0.149471
5, 1.02007, -0.739248, -0.154031
5, 1.01985, -0.739371, -0.154031
5, 1.0204, -0.739866, -0.150494
5, 1.02046, -0.7401, -0.150494
5, 1.02059, -0.739499, -0.146365
5, 1.02066, -0.739433, -0.146365
5, 1.02077, -0.738745, -0.15085
5, 1.02086, -0.73843, -0.15085
5, 1.0204, -0.738909, -0.154382
5, 1.02028, -0.738891, -0.154382
5, 1.02044, -0.73889, -0.144985
5, 1.02043, -0.738878, -0.144985
5, 1.0213, -0.73813, -0.157
5, 1.02164, -0.737833, -0.157
5, 1.02133, -0.739175, -0.149815
5, 1.02142, -0.739512, -0.149815
5, 1.02136, -0.739535, -0.146789
5, 1.02139, -0.739729, -0.146789
5, 1.02077, -0.737627, -0.153263
5, 1.02058, -0.737051, -0.153263
5, 1.02122, -0.739585, -0.14956
5, 1.02131, -0.740046, -0.14956
5, 1.02112, -0.739343, -0.14591
5, 1.02111, -0.7394, -0.14591
5, 1.02135, -0.739467, -0.152599
5, 1.02144, -0.739532, -0.152599
5, 1.0206, -0.74005, -0.158824
5, 1.02033, -0.740291, -0.158824
5, 1.02159, -0.73879, -0.156273
5, 1.02187, -0.73842, -0.156273
5, 1.02109, -0.739664, -0.150811
5, 1.021, -0.739852, -0.150811
5, 1.02085, -0.739774, -0.150946
5, 1.02075, -0.739864, -0.150946
5, 1.02102, -0.739282, -0.148967
5, 1.02105, -0.739145, -0.148967
5, 1.01968, -0.738857, -0.14884
5, 1.01918, -0.738648, -0.14884
5, 1.02167, -0.738432, -0.153619
5, 1.02227, -0.738215, -0.153619
5, 1.021, -0.738286, -0.152848
5, 1.02091, -0.738169, -0.152848
5, 1.02058, -0.738564, -0.157896
5, 1.02041, -0.738629, -0.157896
5, 1.02115, -0.739414, -0.152201
5, 1.0213, -0.739742, -0.152201
5, 1.02002, -0.739787, -0.154731
5, 1.01969, -0.73999, -0.154731
5, 1.02183, -0.738102, -0.152036
5, 1.02232, -0.737611, -0.152036
5, 1.02053, -0.739874, -0.153372
5, 1.02024, -0.74032, -0.153372
5, 1.02072, -0.739654, -0.152881
5, 1.02071, -0.739705, -0.152881
5, 1.02096, -0.738446, -0.148335
5, 1.02104, -0.738016, -0.148335
5, 1.02136, -0.738445, -0.147529
5, 1.02153, -0.738318, -0.147529
5, 1.02099, -0.737123, -0.1491
5, 1.02092, -0.736664, -0.1491
5, 1.02248, -0.738183, -0.153733
5, 1.02305, -0.738437, -0.153733
5, 1.0206, -0.739341, -0.152086
5, 1.02014, -0.739767, -0.152086
5, 1.02233, -0.73814, -0.14663
5, 1.02274, -0.73789, -0.14663
5, 1.02078, -0.738452, -0.146814
5, 1.02048, -0.738464, -0.146814
5, 1.02067, -0.73885, -0.152215
5, 1.02052, -0.738979, -0.152215
5, 1.02182, -0.738188, -0.155176
5, 1.02213, -0.738023, -0.155176
5, 1.02143, -0.739134, -0.150157
5, 1.0214, -0.739375, -0.150157
5, 1.02055, -0.739413, -0.147732
5, 1.02025, -0.739584, -0.147732
5, 1.02076, -0.738981, -0.144285
5, 1.02073, -0.738894, -0.144285
5, 1.02104, -0.739293, -0.151534
5, 1.02115, -0.739383, -0.151534
5, 1.0203, -0.740028, -0.151023
5, 1.02005, -0.740328, -0.151023
