ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT, CHANGE_STATE
0, 0.572, -2.485, 1.624, 0.69, 0, -0.23, -0.46, 0.572043, -2.48537, 1.62401, 2, 0, 2022-12-15.11:27:58, 225
0, 0.571, -2.484, 1.6236, 1.15, 0.69, -1.61, -0.92, 0.57201, -2.48537, 1.62401, 2, 0, 2022-12-15.11:27:58, 227
0, 0.571, -2.484, 1.6227, 0.69, 1.15, -0.69, -2.07, 0.572099, -2.48532, 1.62401, 2, 0, 2022-12-15.11:27:58, 230
0, 0.571, -2.483, 1.6221, 0.92, 1.38, -1.15, -2.3, 0.571757, -2.48517, 1.63548, 2, 0, 2022-12-15.11:27:58, 231
0, 0.571, -2.483, 1.6217, 1.15, 1.61, -1.84, -2.53, 0.571654, -2.48512, 1.63548, 2, 0, 2022-12-15.11:27:58, 232
0, 0.572, -2.482, 1.6195, 2.07, 2.53, -2.3, -3.91, 0.571595, -2.4851, 1.63548, 2, 0, 2022-12-15.11:27:58, 235
0, 0.572, -2.482, 1.6188, 2.76, 2.99, -2.99, -4.37, 0.57152, -2.48506, 1.63548, 2, 0, 2022-12-15.11:27:58, 236
0, 0.572, -2.48, 1.6165, 3.22, 3.45, -3.22, -4.6, 0.571428, -2.48502, 1.63548, 2, 0, 2022-12-15.11:27:58, 238
0, 0.572, -2.479, 1.6146, 4.37, 4.37, -4.6, -5.29, 0.571337, -2.48498, 1.63548, 2, 0, 2022-12-15.11:27:58, 240
0, 0.572, -2.478, 1.6137, 4.6, 4.6, -5.06, -5.98, 0.571895, -2.48547, 1.63126, 2, 0, 2022-12-15.11:27:58, 241
0, 0.572, -2.478, 1.6132, 5.98, 4.6, -5.98, -6.67, 0.57194, -2.48553, 1.63126, 2, 0, 2022-12-15.11:27:58, 242
0, 0.572, -2.474, 1.6113, 8.05, 6.21, -6.21, -8.05, 0.571997, -2.48561, 1.63126, 2, 0, 2022-12-15.11:27:58, 245
0, 0.572, -2.473, 1.6104, 8.97, 6.44, -5.98, -8.74, 0.572044, -2.48567, 1.63126, 2, 0, 2022-12-15.11:27:58, 246
0, 0.573, -2.467, 1.6071, 9.66, 8.28, -8.05, -12.19, 0.572236, -2.48586, 1.63126, 2, 0, 2022-12-15.11:27:58, 250
0, 0.573, -2.465, 1.6069, 10.81, 9.2, -8.74, -11.5, 0.572359, -2.486, 1.63126, 2, 0, 2022-12-15.11:27:58, 251
0, 0.573, -2.464, 1.6064, 11.04, 9.2, -9.43, -11.96, 0.571774, -2.48223, 1.62413, 2, 0, 2022-12-15.11:27:58, 252
0, 0.574, -2.453, 1.6041, 14.49, 12.88, -12.65, -17.94, 0.571653, -2.48158, 1.62413, 2, 0, 2022-12-15.11:27:58, 1
0, 0.575, -2.449, 1.6055, 14.95, 13.34, -12.65, -17.02, 0.57157, -2.48081, 1.62413, 2, 0, 2022-12-15.11:27:58, 2
0, 0.576, -2.445, 1.6046, 17.02, 14.49, -12.42, -17.48, 0.571503, -2.48018, 1.62413, 2, 0, 2022-12-15.11:27:58, 4
0, 0.576, -2.44, 1.6031, 18.17, 12.88, -14.03, -19.32, 0.571418, -2.47939, 1.62413, 2, 0, 2022-12-15.11:27:58, 6
0, 0.576, -2.436, 1.6018, 19.78, 13.34, -14.26, -20.47, 0.571581, -2.48123, 1.62413, 2, 0, 2022-12-15.11:27:58, 7
