ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT, CHANGE_STATE
0, 0.571, -2.479, 1.6011, 1.15, 0, -1.61, -0.92, 0.5743, -2.48066, 1.59617, 2, 0, 2022-12-15.11:28:51, 255
0, 0.571, -2.479, 1.6003, 1.61, 1.38, -1.84, -1.15, 0.574457, -2.48068, 1.59617, 2, 0, 2022-12-15.11:28:51, 1
0, 0.571, -2.478, 1.5987, 0.69, 1.38, -1.38, -2.3, 0.574417, -2.48072, 1.60492, 2, 0, 2022-12-15.11:28:51, 3
0, 0.572, -2.478, 1.5971, 0.69, 2.07, -2.3, -2.07, 0.574427, -2.48074, 1.60492, 2, 0, 2022-12-15.11:28:51, 5
0, 0.572, -2.478, 1.5963, 1.84, 1.38, -2.3, -2.76, 0.57451, -2.48075, 1.60492, 2, 0, 2022-12-15.11:28:51, 6
0, 0.572, -2.477, 1.5957, 2.3, 1.38, -2.07, -2.76, 0.574617, -2.48078, 1.60492, 2, 0, 2022-12-15.11:28:51, 7
0, 0.572, -2.476, 1.5922, 3.22, 2.53, -2.99, -4.6, 0.574346, -2.48073, 1.60492, 2, 0, 2022-12-15.11:28:51, 10
0, 0.572, -2.475, 1.5911, 2.76, 2.99, -3.22, -5.75, 0.573872, -2.48044, 1.60448, 2, 0, 2022-12-15.11:28:51, 11
0, 0.572, -2.474, 1.5877, 3.91, 3.91, -4.14, -6.44, 0.573763, -2.48037, 1.60448, 2, 0, 2022-12-15.11:28:51, 13
0, 0.573, -2.472, 1.5851, 6.21, 4.6, -5.29, -7.36, 0.573609, -2.48029, 1.60448, 2, 0, 2022-12-15.11:28:51, 16
0, 0.573, -2.471, 1.5846, 6.9, 6.21, -6.21, -6.67, 0.573485, -2.48021, 1.60448, 2, 0, 2022-12-15.11:28:51, 17
0, 0.573, -2.469, 1.5838, 8.51, 6.44, -6.44, -8.28, 0.573387, -2.48015, 1.60448, 2, 0, 2022-12-15.11:28:51, 18
0, 0.573, -2.468, 1.5834, 9.66, 6.67, -6.44, -8.74, 0.573745, -2.47955, 1.59469, 2, 0, 2022-12-15.11:28:51, 19
0, 0.574, -2.461, 1.5849, 9.2, 8.74, -7.59, -11.73, 0.573736, -2.47921, 1.59469, 2, 0, 2022-12-15.11:28:51, 23
0, 0.574, -2.46, 1.5857, 10.81, 9.2, -8.74, -11.27, 0.573731, -2.47902, 1.59469, 2, 0, 2022-12-15.11:28:51, 24
