ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT, CHANGE_STATE
0, -2.159, -0.729, -0.29, 0, 0, 0, 0, -2.00047, -0.993418, -0.0692496, 2, 0, 2022-09-12.21:16:10, 67, 1
0, -2, -0.992, -0.0675, 1.61, 0.92, -0.69, -0.46, -1.98649, -0.994689, -0.0487212, 2, 0, 2022-09-12.21:16:10, 68, 1
0, -1.775, -0.995, -0.0516, 39.34, 30.6, -31.52, -37.5, -1.6757, -1.00329, -0.0511349, 2, 0, 2022-09-12.21:16:10, 70, 1
0, -1.493, -0.996, -0.041, 63.73, 45.32, -48.32, -57.06, -1.37293, -1.00152, -0.020796, 2, 0, 2022-09-12.21:16:10, 71, 1
0, -0.21, -0.992, -0.0153, 19.09, 14.72, -18.17, -18.17, -0.308152, -1.00715, -0.0139464, 2, 0, 2022-09-12.21:16:11, 76, 1
0, -0.003, -0.983, -0.0033, 15.64, 11.73, -13.8, -15.64, -0.139689, -1.00868, -0.00735583, 2, 0, 2022-09-12.21:16:12, 78, 1
0, 0.073, -0.979, 0.0006, 13.8, 8.51, -11.27, -11.5, -0.0699071, -1.00394, -0.00350919, 2, 0, 2022-09-12.21:16:12, 79, 1
0, 0.178, -0.973, 0.1624, 12.65, 12.88, 8.97, 9.2, 0.00289196, -0.998969, 0.540286, 2, 0, 2022-09-12.21:16:12, 81, 0
0, 0.179, -0.973, 0.7839, 7.13, 7.36, 8.28, 9.43, -0.000139026, -1.0006, 0.99798, 2, 0, 2022-09-12.21:16:13, 82, 0
0, 0.177, -0.974, 1.1308, 4.83, 4.37, 4.14, 4.83, -0.00121818, -1.00016, 1.25677, 2, 0, 2022-09-12.21:16:13, 83, 0
0, 0.178, -0.974, 1.3243, 2.3, 1.84, 1.84, 1.84, -0.000727609, -0.998378, 1.39427, 2, 0, 2022-09-12.21:16:13, 84, 0
0, 0.178, -0.974, 1.4205, 1.15, 1.15, 1.15, 1.84, -0.00160522, -0.99913, 1.46863, 2, 0, 2022-09-12.21:16:13, 85, 0
