ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT, CHANGE_STATE
5, -2.08, -0.824, -0.1358, 0, 0, 0, 0, -2.01247, -0.966954, -0.0636537, 2, 0, 2022-09-12.15:13:38, 13, 1
5, -2.009, -0.967, -0.0614, 3.45, 2.99, -1.15, -2.3, -1.98978, -0.972846, -0.0728587, 2, 0, 2022-09-12.15:13:38, 16, 1
5, -1.939, -0.968, -0.0762, 23.7, 19.55, -17.48, -19.78, -1.88089, -0.992951, -0.100862, 2, 0, 2022-09-12.15:13:38, 17, 1
5, -1.563, -0.975, -0.0586, 36.35, 25.77, -31.06, -29.45, -1.54519, -1.04578, -0.0126816, 2, 0, 2022-09-12.15:13:39, 19, 1
5, -1.38, -0.961, 0.0123, 33.59, 23.23, -27.15, -30.14, -1.3824, -1.04159, -0.0228149, 2, 0, 2022-09-12.15:13:39, 20, 1
5, -1.212, -0.95, -0.0216, 30.37, 22.08, -23.7, -28.3, -1.24094, -1.0451, -0.0261688, 2, 0, 2022-09-12.15:13:39, 21, 1
5, -1.057, -0.945, -0.0157, 26.92, 19.78, -22.08, -24.16, -1.10408, -1.0533, -0.0259674, 2, 0, 2022-09-12.15:13:39, 22, 1
5, -0.917, -0.938, -0.0008, 24.39, 18.63, -19.55, -21.85, -0.989905, -1.06538, -0.0101713, 2, 0, 2022-09-12.15:13:39, 23, 1
5, -0.468, -0.899, -0.001, 17.25, 11.27, -14.26, -14.95, -0.617959, -1.06532, -0.0189437, 2, 0, 2022-09-12.15:13:40, 27, 1
5, -0.381, -0.889, -0.0006, 14.26, 10.81, -11.5, -12.19, -0.537167, -1.05983, -0.00489989, 2, 0, 2022-09-12.15:13:40, 28, 1
5, -0.23, -0.87, 0.0013, 13.34, 8.51, -9.89, -10.81, -0.397271, -1.05611, -0.0170404, 2, 0, 2022-09-12.15:13:41, 30, 1
