ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT, CHANGE_STATE
5, -2.055, -0.749, 2.9339, 0, 0, 0, 0, -2.01057, -0.968579, 3.05241, 2, 0, 2022-09-12.15:51:17, 255, 1
5, -1.966, -0.967, 3.074, -18.17, -13.34, 17.25, 17.71, -1.90027, -0.976953, 3.07606, 2, 0, 2022-09-12.15:51:17, 1, 1
5, -1.533, -0.958, 3.1058, -54.99, -40.72, 47.86, 52, -1.44972, -1.02894, 3.08514, 2, 0, 2022-09-12.15:51:18, 3, 1
5, -1.177, -0.958, 3.0985, -62.58, -48.55, 52.46, 59.36, -1.21373, -1.05668, 3.08847, 2, 0, 2022-09-12.15:51:18, 4, 1
5, -0.845, -0.956, 3.1295, -56.37, -42.1, 48.09, 54.53, -0.866909, -1.08845, -3.12522, 2, 0, 2022-09-12.15:51:18, 5, 1
5, -0.56, -0.939, -3.0662, -46.24, -31.75, 37.73, 42.56, -0.641656, -1.09844, -3.0269, 2, 0, 2022-09-12.15:51:18, 6, 1
5, -0.361, -0.898, -3.0171, -31.98, -23.46, 26.69, 28.53, -0.462776, -1.08258, -3.03169, 2, 0, 2022-09-12.15:51:19, 7, 1
5, -0.201, -0.864, -3.0479, -25.31, -17.71, 20.01, 21.16, -0.327284, -1.06575, -3.09216, 2, 0, 2022-09-12.15:51:19, 8, 1
5, -0.077, -0.838, -3.0922, -19.32, -15.41, 17.48, 15.41, -0.217875, -1.06098, -3.12931, 2, 0, 2022-09-12.15:51:19, 9, 1
5, 0.023, -0.817, -3.1141, -18.4, -9.66, 16.33, 13.8, -0.150621, -1.04842, -3.1324, 2, 0, 2022-09-12.15:51:19, 10, 1
5, 0.103, -0.79, -3.1151, -15.41, -5.52, 13.8, 9.89, -0.0786697, -1.02628, -3.13114, 2, 0, 2022-09-12.15:51:19, 11, 1
5, 0.216, -0.747, -3.0952, -0.69, 3.45, 11.96, 10.35, 0.00161296, -1.00388, -2.82976, 2, 0, 2022-09-12.15:51:20, 13, 0
5, 0.224, -0.741, -2.4976, 10.35, 10.35, 8.97, 9.2, -0.00114452, -1.00221, -2.2586, 2, 0, 2022-09-12.15:51:20, 14, 0
5, 0.223, -0.742, -2.0895, 5.98, 5.75, 5.98, 5.29, -0.000212995, -1.00301, -1.9619, 2, 0, 2022-09-12.15:51:20, 15, 0
5, 0.223, -0.743, -1.8539, 2.76, 2.53, 2.76, 3.68, -0.000667077, -1.00278, -1.80085, 2, 0, 2022-09-12.15:51:20, 16, 0
5, 0.223, -0.743, -1.7271, 2.07, 2.53, 1.15, 2.07, -0.000785098, -1.00265, -1.68375, 2, 0, 2022-09-12.15:51:21, 17, 0
5, 0.223, -0.743, -1.6665, 0, 0, 0, 0.46, -0.000591422, -1.00232, -1.68198, 2, 0, 2022-09-12.15:51:21, 18, 0
5, 0.223, -0.743, -1.6664, 0, -0.23, 0, 0.23, -0.000698468, -1.00289, -1.6786, 2, 0, 2022-09-12.15:51:21, 20, 0
5, 0.223, -0.743, -1.6661, 0, 0, 0, 0, -0.0016431, -1.00262, -1.67538, 2, 0, 2022-09-12.15:51:21, 21, 0
5, 0.223, -0.743, -1.6657, 0, 0.23, 0, 0.23, -0.00164926, -1.0024, -1.67182, 2, 0, 2022-09-12.15:51:22, 22, 0
5, 0.223, -0.743, -1.6657, 0, 0, 0, -0.23, -0.00130439, -1.00251, -1.67719, 2, 0, 2022-09-12.15:51:22, 23, 1
5, 0.223, -0.743, -1.6655, 0, 0, 0.46, 0.46, -0.000239866, -0.996678, -1.65776, 2, 0, 2022-09-12.15:51:22, 24, 1
5, 0.219, -0.701, -1.6296, -14.72, -11.5, 16.79, 14.95, 0.0105485, -0.908304, -1.6211, 2, 0, 2022-09-12.15:51:22, 25, 1
5, 0.214, -0.55, -1.6358, -42.56, -26.69, 27.61, 36.81, 0.0325162, -0.740803, -1.67759, 2, 0, 2022-09-12.15:51:22, 26, 1
5, 0.214, -0.276, -1.6487, -53.84, -39.8, 47.16, 52.23, 0.0629401, -0.520476, -1.64788, 2, 0, 2022-09-12.15:51:23, 27, 1
5, 0.197, 0.08, -1.5978, -65.57, -46.47, 56.6, 59.13, 0.0857833, -0.190127, -1.609, 2, 0, 2022-09-12.15:51:23, 28, 1
5, 0.178, 0.416, -1.5913, -55.22, -38.88, 46.24, 51.08, 0.0917623, 0.126651, -1.57489, 2, 0, 2022-09-12.15:51:23, 29, 1
5, 0.097, 1.049, -1.5244, -25.54, -16.1, 21.85, 22.31, 0.0575098, 0.657803, -1.51051, 2, 0, 2022-09-12.15:51:24, 32, 1
5, 0.073, 1.176, -1.5213, -20.93, -14.26, 17.48, 17.48, 0.0406883, 0.785812, -1.53801, 2, 0, 2022-09-12.15:51:24, 33, 1
5, 0.036, 1.353, -1.5656, -13.57, -7.59, 11.5, 11.04, 0.0172732, 0.921962, -1.5663, 2, 0, 2022-09-12.15:51:24, 35, 1
5, 0.005, 1.471, -0.8682, 8.28, 9.89, 8.51, 7.82, 0.00815884, 0.990695, -0.706079, 2, 0, 2022-09-12.15:51:25, 38, 0
5, 0.006, 1.469, -0.5176, 5.52, 5.75, 5.06, 5.29, 0.00705575, 0.991241, -0.356162, 2, 0, 2022-09-12.15:51:25, 39, 0
5, 0.007, 1.469, -0.2859, 2.99, 3.22, 2.99, 3.22, 0.00784411, 0.991026, -0.214213, 2, 0, 2022-09-12.15:51:25, 40, 0
5, 0.007, 1.469, -0.1782, 1.61, 0.46, 1.61, 1.15, 0.00719249, 0.991543, -0.114304, 2, 0, 2022-09-12.15:51:25, 41, 0
5, 0.007, 1.47, -0.1019, 0.46, 0, 0.23, -0.23, 0.00756367, 0.990342, -0.087689, 2, 0, 2022-09-12.15:51:26, 42, 0
5, 0.007, 1.47, -0.1007, 0, 0, 0, 0, 0.00768509, 0.991692, -0.0896051, 2, 0, 2022-09-12.15:51:26, 43, 0
5, 0.007, 1.47, -0.1006, 0, 0, 0, -0.23, 0.00734638, 0.990874, -0.0880141, 2, 0, 2022-09-12.15:51:26, 44, 0
5, 0.007, 1.47, -0.1008, 0, 0, 0, 0, 0.00732628, 0.991491, -0.0881253, 2, 0, 2022-09-12.15:51:26, 45, 0
5, 0.007, 1.47, -0.1008, 0, 0, 0, 0, 0.0075794, 0.9915, -0.0969467, 2, 0, 2022-09-12.15:51:26, 46, 0
5, 0.005, 1.469, -0.0958, -1.84, -1.61, 2.53, 2.53, -0.0186135, 0.995243, -0.0691897, 2, 0, 2022-09-12.15:51:27, 49, 1
5, -0.237, 1.467, -0.0301, -40.03, -30.83, 36.12, 40.26, -0.344032, 1.03442, -0.00286183, 2, 0, 2022-09-12.15:51:27, 51, 1
5, -0.894, 1.463, -0.0382, -63.27, -49.93, 50.85, 61.89, -0.98151, 1.07379, -0.0144308, 2, 0, 2022-09-12.15:51:28, 53, 1
5, -1.234, 1.468, 0.0046, -52.46, -42.56, 43.94, 55.22, -1.12674, 1.08209, 0.0183825, 2, 0, 2022-09-12.15:51:28, 54, 1
5, -1.695, 1.429, 0.0515, -29.45, -17.25, 23.7, 23.46, -1.63301, 1.07024, 0.0553225, 2, 0, 2022-09-12.15:51:28, 56, 1
5, -1.825, 1.401, 0.0579, -22.08, -14.26, 19.32, 16.33, -1.73387, 1.05606, 0.0415658, 2, 0, 2022-09-12.15:51:29, 57, 1
5, -1.931, 1.377, 0.0066, -18.86, -12.19, 15.87, 13.8, -1.82141, 1.04245, 0.00843194, 2, 0, 2022-09-12.15:51:29, 58, 1
5, -2.092, 1.345, -0.0155, -12.19, -5.29, 11.5, 9.2, -1.95232, 1.01554, -0.00806372, 2, 0, 2022-09-12.15:51:29, 60, 1
5, -2.147, 1.326, -0.0089, -10.35, -4.6, 8.74, 7.13, -1.98946, 1.00441, 0.235652, 2, 0, 2022-09-12.15:51:29, 61, 0
5, -2.167, 1.32, 1.1871, 3.22, 2.99, 3.22, 3.22, -1.98828, 1.00666, 1.31566, 2, 0, 2022-09-12.15:51:30, 64, 0
5, -2.167, 1.32, 1.333, 1.38, 1.38, 2.07, 1.84, -1.9882, 1.00551, 1.41381, 2, 0, 2022-09-12.15:51:30, 65, 0
5, -2.168, 1.309, 1.4612, -6.9, -5.06, 7.13, 7.36, -1.99301, 0.959066, 1.49789, 2, 0, 2022-09-12.15:51:31, 67, 1
5, -2.167, 1.207, 1.476, -27.15, -20.7, 25.08, 26.23, -2.00968, 0.83623, 1.51759, 2, 0, 2022-09-12.15:51:31, 68, 1
5, -2.182, -0.004, 1.5604, -48.55, -38.19, 40.49, 47.4, -2.10914, -0.329414, 1.63848, 2, 0, 2022-09-12.15:51:32, 72, 1
