ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT, CHANGE_STATE
5, -1.936, -1.052, 1.2855, 0, 0, 0, 0, -1.99939, -0.986902, 1.36841, 2, 0, 2022-09-12.15:29:29, 144, 0
5, -1.999, -0.985, 1.372, 0.92, 1.38, 0.69, 0.69, -2.00058, -0.987889, 1.41879, 2, 0, 2022-09-12.15:29:30, 145, 0
5, -1.986, -0.986, 1.5018, -2.3, 8.28, 5.75, -3.45, -1.96596, -0.973758, 1.54326, 2, 0, 2022-09-12.15:29:30, 147, 1
5, -1.887, -0.979, 1.5948, -13.8, 24.39, 22.08, -15.41, -1.86062, -0.939825, 1.63931, 2, 0, 2022-09-12.15:29:30, 148, 1
5, -1.486, -0.974, 1.6351, -27.15, 26.23, 34.05, -16.33, -1.52071, -0.9235, 1.59963, 2, 0, 2022-09-12.15:29:31, 150, 1
5, -1.289, -0.99, 1.5841, -22.08, 23.46, 28.07, -15.18, -1.37614, -0.935688, 1.57221, 2, 0, 2022-09-12.15:29:31, 151, 1
5, -1.118, -1.001, 1.5763, -18.17, 20.7, 24.39, -14.03, -1.24073, -0.935592, 1.56988, 2, 0, 2022-09-12.15:29:31, 152, 1
5, -0.963, -1.008, 1.5642, -15.64, 19.78, 20.47, -12.42, -1.12181, -0.938317, 1.54152, 2, 0, 2022-09-12.15:29:31, 153, 1
5, -0.822, -1.016, 1.5621, -14.49, 17.94, 19.78, -13.11, -1.0125, -0.937503, 1.55702, 2, 0, 2022-09-12.15:29:31, 154, 1
5, -0.693, -1.021, 1.5594, -14.72, 17.94, 19.55, -12.42, -0.894437, -0.947337, 1.56699, 2, 0, 2022-09-12.15:29:32, 155, 1
5, -0.574, -1.028, 1.5669, -11.96, 15.87, 17.71, -10.35, -0.81292, -0.948741, 1.56009, 2, 0, 2022-09-12.15:29:32, 156, 1
5, -0.463, -1.033, 1.5643, -11.5, 13.11, 14.72, -8.05, -0.715793, -0.951197, 1.55578, 2, 0, 2022-09-12.15:29:32, 157, 1
5, -0.364, -1.039, 1.5733, -9.66, 12.42, 14.26, -8.51, -0.640431, -0.955013, 1.55863, 2, 0, 2022-09-12.15:29:32, 158, 1
5, -0.274, -1.044, 1.568, -8.28, 11.5, 12.19, -7.59, -0.569823, -0.956626, 1.55746, 2, 0, 2022-09-12.15:29:32, 159, 1
5, -0.118, -1.053, 1.5768, -7.82, 8.97, 10.81, -6.9, -0.448959, -0.957405, 1.56513, 2, 0, 2022-09-12.15:29:33, 161, 1
5, -0.046, -1.059, 1.5748, -7.59, 8.97, 11.04, -6.21, -0.397583, -0.963661, 1.56501, 2, 0, 2022-09-12.15:29:33, 162, 1
5, 0.017, -1.064, 1.578, -7.36, 7.82, 10.12, -4.83, -0.344898, -0.96842, 1.56105, 2, 0, 2022-09-12.15:29:33, 163, 1
5, 0.076, -1.068, 1.5812, -6.44, 8.28, 8.28, -5.06, -0.296603, -0.974288, 1.56231, 2, 0, 2022-09-12.15:29:33, 164, 1
5, 0.131, -1.073, 1.5786, -5.75, 6.67, 8.51, -4.37, -0.25615, -0.974307, 1.55891, 2, 0, 2022-09-12.15:29:34, 165, 1
5, 0.265, -1.084, 1.5808, -4.6, 4.37, 6.67, -2.07, -0.151989, -0.979779, 1.57495, 2, 0, 2022-09-12.15:29:34, 168, 1
5, 0.303, -1.087, 1.5918, -3.68, 4.37, 5.75, -2.99, -0.123641, -0.982819, 1.57745, 2, 0, 2022-09-12.15:29:34, 169, 1
5, 0.337, -1.092, 1.5917, -4.37, 3.68, 5.52, -2.76, -0.0929422, -0.988378, 1.57448, 2, 0, 2022-09-12.15:29:35, 170, 1
5, 0.399, -1.099, 1.5863, -3.68, 3.22, 4.37, -1.84, -0.0425317, -0.9961, 1.56475, 2, 0, 2022-09-12.15:29:35, 172, 0
5, 0.424, -1.102, 1.592, 2.53, 5.75, 6.44, 3.45, -0.0300771, -0.996781, 1.82516, 2, 0, 2022-09-12.15:29:35, 173, 0
5, 0.429, -1.101, 2.1367, 8.74, 8.97, 8.97, 10.35, -0.0310139, -0.997625, 2.39569, 2, 0, 2022-09-12.15:29:35, 174, 0
5, 0.429, -1.101, 2.6151, 6.21, 6.67, 5.52, 5.75, -0.0315682, -0.997326, 2.75133, 2, 0, 2022-09-12.15:29:36, 175, 0
5, 0.429, -1.101, 2.8574, 2.99, 2.99, 2.99, 2.53, -0.0314121, -0.997782, 2.92162, 2, 0, 2022-09-12.15:29:36, 176, 0
5, 0.429, -1.101, 2.9843, 1.15, 1.38, 2.07, 1.38, -0.0306828, -0.997336, 3.0218, 2, 0, 2022-09-12.15:29:36, 177, 0
5, 0.429, -1.101, 3.0303, 0, 0, 0, 0, -0.0312732, -0.997559, 3.02084, 2, 0, 2022-09-12.15:29:36, 178, 0
5, 0.429, -1.101, 3.0308, 0, 0, 0, 0, -0.0307356, -0.997852, 3.01692, 2, 0, 2022-09-12.15:29:36, 179, 0
5, 0.429, -1.102, 3.0308, 0, 0, 0, 0, -0.0307788, -0.997949, 3.02453, 2, 0, 2022-09-12.15:29:37, 181, 0
5, 0.429, -1.102, 3.0309, 0, 0, 0, 0, -0.0311563, -0.995583, 3.03879, 2, 0, 2022-09-12.15:29:37, 182, 1
5, 0.429, -1.089, 3.0771, -1.61, 7.82, 5.98, -3.91, -0.0412441, -0.954125, 3.11308, 2, 0, 2022-09-12.15:29:37, 183, 1
5, 0.423, -0.993, -3.132, -13.57, 21.16, 23.23, -17.71, -0.0656254, -0.840597, -3.07191, 2, 0, 2022-09-12.15:29:37, 184, 1
5, 0.412, -0.803, -3.0584, -23.23, 27.15, 30.6, -18.86, -0.0838955, -0.682483, -3.07283, 2, 0, 2022-09-12.15:29:38, 185, 1
5, 0.418, -0.594, -3.0755, -23, 25.08, 31.75, -15.64, -0.0850581, -0.523794, -3.10117, 2, 0, 2022-09-12.15:29:38, 186, 1
5, 0.43, -0.405, -3.0971, -19.32, 22.54, 28.3, -14.03, -0.0834931, -0.371358, -3.13317, 2, 0, 2022-09-12.15:29:38, 187, 1
5, 0.442, -0.231, -3.1309, -19.55, 22.31, 24.85, -14.26, -0.0792014, -0.238374, -3.13754, 2, 0, 2022-09-12.15:29:38, 188, 1
5, 0.452, -0.076, -3.1352, -15.41, 20.01, 22.31, -11.73, -0.0785981, -0.111576, 3.13237, 2, 0, 2022-09-12.15:29:38, 189, 1
5, 0.461, 0.066, 3.1301, -14.49, 17.25, 19.78, -11.73, -0.0739084, 0.000326377, 3.12297, 2, 0, 2022-09-12.15:29:39, 190, 1
5, 0.471, 0.193, 3.1269, -14.49, 15.18, 17.25, -10.81, -0.0688117, 0.0760838, 3.12824, 2, 0, 2022-09-12.15:29:39, 191, 1
5, 0.487, 0.423, 3.1269, -10.12, 12.19, 14.49, -8.74, -0.0624236, 0.291529, 3.1173, 2, 0, 2022-09-12.15:29:39, 193, 1
5, 0.495, 0.519, 3.1263, -10.12, 12.65, 13.8, -8.05, -0.0596398, 0.375124, -3.13787, 2, 0, 2022-09-12.15:29:39, 194, 1
5, 0.517, 0.764, 3.1384, -8.51, 9.66, 11.5, -5.98, -0.0430478, 0.571523, 3.13459, 2, 0, 2022-09-12.15:29:40, 197, 1
5, 0.524, 0.834, 3.1325, -7.13, 9.43, 9.89, -5.98, -0.0371882, 0.628184, 3.13989, 2, 0, 2022-09-12.15:29:40, 198, 1
5, 0.535, 0.95, 3.1358, -6.21, 7.59, 9.43, -5.29, -0.0292046, 0.72819, 3.13531, 2, 0, 2022-09-12.15:29:41, 200, 1
5, 0.541, 1.001, 3.139, -5.52, 5.75, 7.36, -3.22, -0.0250615, 0.767713, 3.12259, 2, 0, 2022-09-12.15:29:41, 201, 1
5, 0.546, 1.047, 3.1241, -5.75, 5.06, 6.67, -3.68, -0.0247965, 0.798482, 3.12019, 2, 0, 2022-09-12.15:29:41, 202, 1
5, 0.555, 1.129, -3.1383, -3.91, 4.83, 6.44, -3.45, -0.0227024, 0.864745, -3.13866, 2, 0, 2022-09-12.15:29:41, 204, 1
5, 0.58, 1.277, -2.9852, 9.43, 10.81, 11.96, 10.35, -0.00424864, 0.973369, -2.55958, 2, 0, 2022-09-12.15:29:42, 209, 0
5, 0.58, 1.278, -2.4111, 8.05, 8.51, 8.51, 8.97, -0.00444759, 0.972855, -2.14879, 2, 0, 2022-09-12.15:29:43, 210, 0
5, 0.58, 1.278, -2.0733, 3.91, 4.37, 4.37, 4.37, -0.00511816, 0.97125, -1.9405, 2, 0, 2022-09-12.15:29:43, 211, 0
5, 0.58, 1.278, -1.8628, 2.3, 1.61, 1.84, 2.3, -0.00483164, 0.972007, -1.77715, 2, 0, 2022-09-12.15:29:43, 212, 0
5, 0.58, 1.278, -1.7546, 2.07, 1.84, 1.61, 1.61, -0.00406481, 0.97122, -1.70205, 2, 0, 2022-09-12.15:29:43, 213, 0
5, 0.58, 1.278, -1.6937, 0, 0, 0, -0.23, -0.00420148, 0.971639, -1.68533, 2, 0, 2022-09-12.15:29:43, 214, 0
5, 0.58, 1.278, -1.6933, 0, 0, -0.23, 0, -0.00436845, 0.971277, -1.6839, 2, 0, 2022-09-12.15:29:44, 215, 0
5, 0.58, 1.278, -1.6933, 0, 0, 0, 0, -0.00420132, 0.971737, -1.67955, 2, 0, 2022-09-12.15:29:44, 216, 0
5, 0.58, 1.278, -1.6933, 0, -0.23, 0.46, 0, -0.00457663, 0.971397, -1.68125, 2, 0, 2022-09-12.15:29:44, 217, 1
5, 0.574, 1.278, -1.6675, -0.23, 5.75, 3.68, -2.07, -0.0303929, 0.9652, -1.61158, 2, 0, 2022-09-12.15:29:44, 218, 1
5, 0.496, 1.273, -1.5738, -10.12, 20.93, 17.25, -14.49, -0.134102, 0.941465, -1.52721, 2, 0, 2022-09-12.15:29:44, 219, 1
5, 0.315, 1.266, -1.5104, -22.54, 28.3, 29.22, -21.16, -0.293929, 0.92582, -1.51518, 2, 0, 2022-09-12.15:29:45, 220, 1
5, -0.412, 1.313, -1.5895, -15.18, 20.47, 22.31, -13.57, -0.880629, 0.941976, -1.57923, 2, 0, 2022-09-12.15:29:45, 224, 1
5, -0.681, 1.33, -1.5984, -13.57, 17.71, 18.4, -11.5, -1.11721, 0.94991, -1.58647, 2, 0, 2022-09-12.15:29:46, 226, 1
5, -0.801, 1.338, -1.5887, -11.96, 15.64, 16.1, -10.81, -1.20795, 0.95127, -1.58213, 2, 0, 2022-09-12.15:29:46, 227, 1
5, -0.907, 1.345, -1.5976, -11.04, 14.03, 14.95, -9.2, -1.29605, 0.955715, -1.58427, 2, 0, 2022-09-12.15:29:46, 228, 1
5, -1.005, 1.353, -1.5945, -8.51, 12.19, 14.26, -8.97, -1.38239, 0.956931, -1.57382, 2, 0, 2022-09-12.15:29:46, 229, 1
5, -1.093, 1.359, -1.5887, -9.2, 11.96, 14.03, -8.05, -1.44534, 0.962192, -1.57688, 2, 0, 2022-09-12.15:29:47, 230, 1
5, -1.175, 1.365, -1.5938, -8.74, 10.12, 11.96, -6.67, -1.50639, 0.962002, -1.58078, 2, 0, 2022-09-12.15:29:47, 231, 1
5, -1.25, 1.371, -1.591, -6.9, 9.2, 10.12, -5.75, -1.5678, 0.962287, -1.58068, 2, 0, 2022-09-12.15:29:47, 232, 1
5, -1.379, 1.383, -1.5842, -7.36, 7.59, 8.28, -5.29, -1.67615, 0.969105, -1.58031, 2, 0, 2022-09-12.15:29:47, 234, 1
5, -1.437, 1.391, -1.5853, -5.98, 7.36, 8.51, -4.6, -1.71496, 0.972665, -1.57158, 2, 0, 2022-09-12.15:29:48, 235, 1
5, -1.488, 1.397, -1.5835, -5.75, 6.44, 7.36, -4.37, -1.76115, 0.977856, -1.57617, 2, 0, 2022-09-12.15:29:48, 236, 1
5, -1.536, 1.402, -1.5852, -5.52, 5.98, 7.13, -4.14, -1.79855, 0.978692, -1.57799, 2, 0, 2022-09-12.15:29:48, 237, 1
5, -1.62, 1.411, -1.5895, -4.83, 5.06, 6.21, -3.22, -1.8602, 0.978823, -1.56448, 2, 0, 2022-09-12.15:29:48, 239, 1
5, -1.655, 1.416, -1.5738, -2.07, 4.37, 4.14, -1.15, -1.88517, 0.980479, -1.5615, 2, 0, 2022-09-12.15:29:49, 240, 1
5, -1.688, 1.421, -1.5738, -4.83, 3.68, 4.83, -2.99, -1.91158, 0.982901, -1.56685, 2, 0, 2022-09-12.15:29:49, 241, 1
