ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT, CHANGE_STATE
5, -2.024, -0.898, -0.1969, 0, 0, 0, 0, -2.00278, -1.00394, -0.166684, 2, 0, 2022-09-12.15:24:49, 29, 0
5, -2.024, -0.898, -0.1968, 0, 0, 0, 0, -2.00218, -1.00346, -0.136181, 2, 0, 2022-09-12.15:24:49, 30, 0
5, -1.989, -1.002, -0.085, 8.97, 6.67, -5.75, -6.9, -1.94835, -1.01381, -0.0829078, 2, 0, 2022-09-12.15:24:50, 32, 1
5, -1.881, -1.002, -0.0917, 31.06, 21.16, -26, -27.15, -1.80561, -1.04232, -0.151235, 2, 0, 2022-09-12.15:24:50, 33, 1
5, -1.66, -1.011, -0.184, 53.84, 37.96, -41.41, -45.32, -1.61916, -1.08112, -0.212208, 2, 0, 2022-09-12.15:24:50, 34, 1
5, -1.326, -1.038, -0.2282, 73.17, 44.63, -60.51, -55.45, -1.31782, -1.13799, -0.242535, 2, 0, 2022-09-12.15:24:50, 35, 1
5, -0.924, -1.038, -0.2605, 75.93, 39.57, -68.33, -53.38, -0.968616, -1.18638, -0.217388, 2, 0, 2022-09-12.15:24:50, 36, 1
5, -0.556, -1.026, -0.1879, 71.33, 37.73, -60.51, -49.93, -0.66525, -1.192, -0.157492, 2, 0, 2022-09-12.15:24:51, 37, 1
5, -0.256, -0.959, -0.0975, 54.99, 16.56, -47.86, -27.15, -0.437745, -1.14625, 0.0136001, 2, 0, 2022-09-12.15:24:51, 38, 1
5, 0.075, -0.809, 0.0576, 24.16, 10.81, -23.46, -16.79, -0.169698, -1.05384, 0.0386762, 2, 0, 2022-09-12.15:24:51, 40, 1
5, 0.269, -0.752, 0.0008, 14.49, 6.67, -14.26, -10.81, -0.0117783, -1.01801, -0.000301259, 2, 0, 2022-09-12.15:24:52, 42, 0
5, 0.325, -0.722, 0.101, 17.02, 9.89, 3.22, 7.59, 0.0143355, -0.997052, 0.498828, 2, 0, 2022-09-12.15:24:52, 43, 0
5, 0.33, -0.715, 0.7316, 8.28, 8.05, 8.74, 9.66, 0.00826074, -1.00017, 0.969717, 2, 0, 2022-09-12.15:24:52, 44, 0
5, 0.328, -0.717, 1.4248, 1.38, 1.61, 1.38, 1.61, 0.00884947, -0.999036, 1.47446, 2, 0, 2022-09-12.15:24:53, 47, 0
5, 0.328, -0.717, 1.4783, 0, 0, 0, 0, 0.00831714, -0.99951, 1.487, 2, 0, 2022-09-12.15:24:53, 51, 0
5, 0.328, -0.717, 1.4783, 0, 0, 0, 0, 0.00871177, -0.999422, 1.48368, 2, 0, 2022-09-12.15:24:54, 52, 0
5, 0.328, -0.717, 1.4784, 0, 0, 0, 0, 0.00888791, -1.00003, 1.47986, 2, 0, 2022-09-12.15:24:54, 54, 1
5, 0.326, -0.637, 1.4718, 24.39, 16.56, -20.93, -20.24, 0.0432604, -0.874145, 1.425, 2, 0, 2022-09-12.15:24:54, 56, 1
5, 0.336, -0.446, 1.4028, 46.93, 31.52, -38.42, -39.57, 0.0929439, -0.691965, 1.37296, 2, 0, 2022-09-12.15:24:55, 57, 1
5, 0.36, -0.131, 1.3331, 69.71, 46.47, -62.35, -56.6, 0.153556, -0.416213, 1.32143, 2, 0, 2022-09-12.15:24:55, 58, 1
5, 0.36, 0.269, 1.3648, 82.6, 42.56, -67.87, -52.23, 0.190107, -0.0810122, 1.40438, 2, 0, 2022-09-12.15:24:55, 59, 1
5, 0.25, 0.972, 1.4743, 56.83, 21.85, -50.62, -33.13, 0.134999, 0.543562, 1.53333, 2, 0, 2022-09-12.15:24:55, 61, 1
5, 0.158, 1.193, 1.5672, 40.03, 15.41, -36.58, -22.08, 0.0748217, 0.708741, 1.60867, 2, 0, 2022-09-12.15:24:56, 62, 1
5, 0.064, 1.451, 1.6048, 17.02, 11.96, -11.73, -13.57, 0.0151288, 0.930997, 1.60804, 2, 0, 2022-09-12.15:24:56, 64, 1
5, 0.062, 1.529, 1.579, 11.04, 8.74, -12.88, -11.04, 0.0196396, 0.991983, 1.58817, 2, 0, 2022-09-12.15:24:56, 65, 0
5, 0.049, 1.589, 1.6947, 16.79, 11.73, 4.14, 6.44, 0.00670017, 1.01983, 2.02855, 2, 0, 2022-09-12.15:24:56, 66, 0
5, 0.045, 1.594, 2.2972, 6.21, 6.21, 8.74, 8.97, 0.0100524, 1.01107, 2.49775, 2, 0, 2022-09-12.15:24:57, 67, 0
5, 0.046, 1.592, 2.6643, 5.06, 5.06, 4.6, 4.6, 0.00949698, 1.01302, 2.79172, 2, 0, 2022-09-12.15:24:57, 68, 0
5, 0.046, 1.592, 2.8816, 2.53, 2.3, 2.53, 2.07, 0.009574, 1.01318, 2.93314, 2, 0, 2022-09-12.15:24:57, 69, 0
5, 0.047, 1.592, 2.9918, 1.61, 1.38, 1.38, 1.38, 0.00983115, 1.01323, 3.04114, 2, 0, 2022-09-12.15:24:57, 70, 0
5, 0.047, 1.592, 3.0458, 0, -0.23, 0, 0, 0.00937263, 1.01331, 3.05583, 2, 0, 2022-09-12.15:24:57, 71, 0
5, 0.047, 1.592, 3.0452, 0, 0, 0, 0, 0.0104766, 1.01403, 3.0511, 2, 0, 2022-09-12.15:24:58, 72, 0
5, 0.047, 1.592, 3.0452, 0, 0, 0, 0, 0.00987622, 1.01434, 3.05732, 2, 0, 2022-09-12.15:24:58, 74, 0
5, 0.047, 1.592, 3.0454, 0, 0, 0, 0, 0.00978091, 1.01446, 3.06179, 2, 0, 2022-09-12.15:24:58, 75, 0
5, 0.047, 1.592, 3.0456, 0, 0, 0, 0.23, 0.00965425, 1.01426, 3.05783, 2, 0, 2022-09-12.15:24:58, 76, 0
5, 0.047, 1.592, 3.046, 0, 0, 0, 0, 0.00968296, 1.01442, 3.05291, 2, 0, 2022-09-12.15:24:59, 78, 1
5, -0.145, 1.59, 3.0451, 34.28, 27.15, -31.98, -35.43, -0.277798, 1.0512, 3.01715, 2, 0, 2022-09-12.15:24:59, 81, 1
5, -0.415, 1.601, 2.9939, 59.13, 40.49, -52.46, -49.93, -0.543543, 1.1011, 2.94447, 2, 0, 2022-09-12.15:25:00, 82, 1
5, -0.792, 1.618, 2.9104, 74.78, 46.93, -66.95, -59.82, -0.887705, 1.16144, 2.9333, 2, 0, 2022-09-12.15:25:00, 83, 1
5, -1.192, 1.622, 2.9514, 72.02, 42.79, -62.35, -54.3, -1.23069, 1.18924, 3.04661, 2, 0, 2022-09-12.15:25:00, 84, 1
5, -2.06, 1.402, 3.1356, 17.94, 9.43, -17.94, -11.5, -1.89819, 1.03738, -3.12917, 2, 0, 2022-09-12.15:25:01, 88, 1
5, -2.14, 1.381, 3.1256, 14.03, 6.67, -14.72, -10.58, -1.96767, 1.01921, -3.13253, 2, 0, 2022-09-12.15:25:01, 89, 0
5, -2.208, 1.357, 3.1257, 14.49, 6.9, -10.35, -1.38, -2.00212, 1.00218, -2.72004, 2, 0, 2022-09-12.15:25:01, 90, 0
5, -2.226, 1.344, -2.6007, 8.51, 8.05, 8.97, 8.74, -1.99661, 1.00459, -2.27665, 2, 0, 2022-09-12.15:25:01, 91, 0
5, -2.222, 1.345, -2.2133, 5.29, 5.98, 5.06, 5.29, -1.99708, 1.00412, -2.04101, 2, 0, 2022-09-12.15:25:02, 92, 0
5, -2.222, 1.346, -1.9605, 3.45, 3.91, 3.22, 2.3, -1.99711, 1.00475, -1.83768, 2, 0, 2022-09-12.15:25:02, 93, 0
5, -2.223, 1.341, -1.6892, 5.98, 3.91, -2.76, -2.99, -1.99678, 0.971672, -1.64806, 2, 0, 2022-09-12.15:25:03, 96, 1
5, -2.221, 1.264, -1.6741, 26, 14.95, -19.55, -21.39, -2.01715, 0.856492, -1.67395, 2, 0, 2022-09-12.15:25:03, 97, 1
5, -2.227, 1.071, -1.7069, 49.47, 34.28, -38.88, -43.25, -2.05609, 0.641994, -1.70861, 2, 0, 2022-09-12.15:25:03, 98, 1
5, -2.248, 0.755, -1.7722, 66.03, 42.1, -54.3, -57.75, -2.11291, 0.354656, -1.78187, 2, 0, 2022-09-12.15:25:03, 99, 1
5, -2.286, -0.025, -1.8008, 72.48, 39.11, -62.12, -50.16, -2.18871, -0.305886, -1.73634, 2, 0, 2022-09-12.15:25:04, 101, 1
5, -2.173, -0.562, -1.5772, 37.73, 9.66, -31.98, -18.17, -2.10965, -0.71936, -1.50425, 2, 0, 2022-09-12.15:25:04, 103, 1
5, -2.103, -0.704, -1.5345, 24.16, 8.74, -24.62, -15.41, -2.0655, -0.822603, -1.5269, 2, 0, 2022-09-12.15:25:04, 104, 1
5, -2.063, -0.81, -1.5569, 20.01, 9.66, -19.32, -14.03, -2.03923, -0.918358, -1.53458, 2, 0, 2022-09-12.15:25:04, 105, 1
5, -2.006, -0.95, -1.4526, 17.71, 10.81, 5.29, 8.51, -1.99985, -1.00437, -1.03639, 2, 0, 2022-09-12.15:25:05, 107, 0
5, -2.001, -0.953, -0.8455, 5.98, 6.67, 8.05, 8.74, -2.00485, -0.999059, -0.59556, 2, 0, 2022-09-12.15:25:05, 108, 0
