ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT, CHANGE_STATE
5, -1.823, -0.951, 1.2587, 0, 0, 0, 0, -1.99876, -0.998082, 1.37245, 2, 0, 2022-09-12.15:28:08, 248, 0
5, -1.823, -0.951, 1.2587, 0, 0, 0, 0, -1.99835, -0.997796, 1.37503, 2, 0, 2022-09-12.15:28:08, 249, 0
5, -1.997, -0.998, 1.3739, 0.92, 1.15, 1.61, 1.15, -1.99869, -0.998567, 1.41965, 2, 0, 2022-09-12.15:28:08, 250, 0
5, -1.997, -0.998, 1.4384, 0.92, 0.92, 1.38, 0.92, -1.9988, -0.997852, 1.46004, 2, 0, 2022-09-12.15:28:08, 251, 1
5, -1.915, -0.992, 1.564, -8.97, 19.32, 14.95, -14.95, -1.87367, -0.966664, 1.60084, 2, 0, 2022-09-12.15:28:08, 253, 1
5, -1.727, -0.976, 1.6248, -22.77, 31.98, 31.98, -24.16, -1.71018, -0.928017, 1.67431, 2, 0, 2022-09-12.15:28:09, 254, 1
5, -1.423, -0.952, 1.7309, -38.42, 45.32, 57.06, -31.52, -1.51551, -0.878882, 1.7764, 2, 0, 2022-09-12.15:28:09, 255, 1
5, -0.708, -0.98, 1.6187, -48.09, 28.53, 54.53, -15.18, -1.00257, -0.88657, 1.5672, 2, 0, 2022-09-12.15:28:09, 1, 1
5, -0.426, -1.041, 1.5829, -31.98, 31.52, 42.1, -17.02, -0.773344, -0.928195, 1.5789, 2, 0, 2022-09-12.15:28:09, 2, 1
5, -0.193, -1.063, 1.5738, -23, 25.08, 30.14, -17.71, -0.577874, -0.946937, 1.55843, 2, 0, 2022-09-12.15:28:10, 3, 1
5, -0.007, -1.081, 1.556, -18.63, 21.62, 23.7, -14.72, -0.438564, -0.958664, 1.52715, 2, 0, 2022-09-12.15:28:10, 4, 1
5, 0.139, -1.095, 1.5436, -14.49, 17.25, 20.24, -11.27, -0.32113, -0.971356, 1.52987, 2, 0, 2022-09-12.15:28:10, 5, 1
5, 0.441, -1.12, 1.5629, -9.2, 9.89, 11.27, -6.67, -0.0893184, -0.990249, 1.56023, 2, 0, 2022-09-12.15:28:11, 8, 1
5, 0.508, -1.128, 1.5754, -7.13, 7.13, 10.12, -4.6, -0.0331223, -0.99515, 1.56304, 2, 0, 2022-09-12.15:28:11, 9, 0
5, 0.563, -1.134, 1.5747, -6.21, 6.9, 8.97, -4.37, -0.000289068, -1.0018, 1.71759, 2, 0, 2022-09-12.15:28:11, 10, 0
5, 0.583, -1.137, 2.0781, 10.81, 11.04, 10.35, 10.58, 0.00117626, -1.00003, 2.31994, 2, 0, 2022-09-12.15:28:11, 11, 0
5, 0.582, -1.136, 2.5497, 6.21, 5.52, 5.52, 5.75, 0.00170918, -1.00101, 2.67451, 2, 0, 2022-09-12.15:28:11, 12, 0
5, 0.581, -1.138, 3.0443, 0, 0, 0, 0, 0.00121437, -1.00278, 3.04766, 2, 0, 2022-09-12.15:28:12, 15, 0
5, 0.581, -1.138, 3.0448, 0, 0, 0, 0, 0.00135765, -1.00232, 3.04821, 2, 0, 2022-09-12.15:28:12, 16, 0
5, 0.581, -1.138, 3.0449, 0, -0.23, 0, 0, 0.00250328, -1.0026, 3.04517, 2, 0, 2022-09-12.15:28:12, 17, 0
5, 0.581, -1.138, 3.045, 0.23, 0, 0, 0, 0.000968125, -1.00242, 3.04958, 2, 0, 2022-09-12.15:28:13, 18, 0
5, 0.581, -1.138, 3.0454, 0, 0, 0, -0.23, 0.0022419, -1.00323, 3.04804, 2, 0, 2022-09-12.15:28:13, 19, 0
5, 0.581, -1.138, 3.0453, 0, 0, 0, 0.23, 0.00156025, -1.00275, 3.0501, 2, 0, 2022-09-12.15:28:13, 20, 0
5, 0.581, -1.138, 3.0456, 0, -0.23, 0, -0.23, 0.00241741, -1.00243, 3.0518, 2, 0, 2022-09-12.15:28:13, 21, 1
5, 0.581, -1.133, 3.067, -0.69, 4.83, 4.14, -1.38, -0.00226292, -0.99053, 3.10035, 2, 0, 2022-09-12.15:28:13, 22, 1
5, 0.575, -1.06, 3.1356, -10.81, 19.55, 18.17, -14.95, -0.0351282, -0.873949, -3.10237, 2, 0, 2022-09-12.15:28:14, 23, 1
5, 0.554, -0.882, -3.016, -19.09, 35.66, 31.52, -26.69, -0.0727644, -0.736178, -2.97091, 2, 0, 2022-09-12.15:28:14, 24, 1
5, 0.507, -0.585, -2.8601, -42.56, 44.4, 55.22, -32.21, -0.151127, -0.522818, -2.83468, 2, 0, 2022-09-12.15:28:14, 25, 1
5, 0.471, -0.212, -2.8986, -55.68, 32.44, 65.34, -23.93, -0.189503, -0.276576, -3.00243, 2, 0, 2022-09-12.15:28:14, 26, 1
5, 0.533, 0.117, -3.0812, -52.23, 23.7, 54.99, -12.42, -0.133597, -0.0340148, -3.13882, 2, 0, 2022-09-12.15:28:14, 27, 1
5, 0.608, 0.396, 3.1333, -34.51, 31.98, 43.94, -18.4, -0.0763572, 0.234671, 3.12159, 2, 0, 2022-09-12.15:28:15, 28, 1
5, 0.688, 1.08, 3.1021, -11.73, 15.41, 16.1, -10.35, -0.0218728, 0.77855, 3.09608, 2, 0, 2022-09-12.15:28:15, 32, 1
5, 0.723, 1.369, -3.0671, 7.13, 11.27, 13.57, 8.74, -0.00320524, 0.989355, -2.65238, 2, 0, 2022-09-12.15:28:16, 36, 0
5, 0.723, 1.373, -2.4562, 8.97, 7.59, 7.82, 7.59, -0.00407126, 0.988671, -2.20147, 2, 0, 2022-09-12.15:28:16, 37, 0
5, 0.724, 1.373, -2.102, 5.29, 4.6, 4.37, 4.14, -0.00305623, 0.987751, -1.93312, 2, 0, 2022-09-12.15:28:17, 38, 0
5, 0.725, 1.372, -1.8781, 2.76, 2.76, 2.99, 3.22, -0.002898, 0.986853, -1.80276, 2, 0, 2022-09-12.15:28:17, 39, 0
5, 0.725, 1.372, -1.7575, 1.84, 1.84, 1.61, 0.92, -0.00282224, 0.987389, -1.7038, 2, 0, 2022-09-12.15:28:17, 40, 0
5, 0.725, 1.372, -1.6952, 0, 0.23, -0.23, 0, -0.0027189, 0.987561, -1.68664, 2, 0, 2022-09-12.15:28:17, 41, 0
5, 0.725, 1.372, -1.6946, 0, -0.23, 0, 0, -0.00254522, 0.9876, -1.68768, 2, 0, 2022-09-12.15:28:18, 43, 0
5, 0.725, 1.372, -1.6942, -0.23, -0.23, 0, 0, -0.00270798, 0.987888, -1.6867, 2, 0, 2022-09-12.15:28:18, 44, 0
5, 0.725, 1.372, -1.6939, 0.23, 0.23, 0, 0, -0.00254993, 0.987889, -1.68499, 2, 0, 2022-09-12.15:28:18, 45, 0
5, 0.725, 1.372, -1.694, 0, 0.46, 0, 0, -0.00245159, 0.987592, -1.68116, 2, 0, 2022-09-12.15:28:18, 46, 0
5, 0.725, 1.372, -1.6937, 0.23, -0.23, 0, 0, -0.00609876, 0.986967, -1.65698, 2, 0, 2022-09-12.15:28:18, 47, 1
5, 0.705, 1.371, -1.6467, -3.91, 10.35, 7.13, -5.52, -0.0547938, 0.97476, -1.57401, 2, 0, 2022-09-12.15:28:19, 48, 1
5, 0.591, 1.363, -1.5522, -12.88, 25.54, 25.31, -20.93, -0.158307, 0.944833, -1.49766, 2, 0, 2022-09-12.15:28:19, 49, 1
5, 0.366, 1.341, -1.4726, -30.6, 39.57, 38.88, -30.14, -0.356038, 0.902589, -1.45518, 2, 0, 2022-09-12.15:28:19, 50, 1
5, 0.035, 1.329, -1.4853, -46.93, 43.48, 60.97, -27.84, -0.651834, 0.876643, -1.47685, 2, 0, 2022-09-12.15:28:19, 51, 1
5, -0.353, 1.364, -1.503, -48.55, 40.95, 56.37, -26.46, -0.95132, 0.890981, -1.50954, 2, 0, 2022-09-12.15:28:19, 52, 1
5, -0.937, 1.44, -1.5885, -26.92, 27.38, 34.74, -18.4, -1.41017, 0.948404, -1.63186, 2, 0, 2022-09-12.15:28:20, 54, 1
5, -1.281, 1.484, -1.595, -11.96, 16.1, 17.71, -10.12, -1.67536, 0.973063, -1.60524, 2, 0, 2022-09-12.15:28:20, 56, 1
5, -1.392, 1.493, -1.6079, -13.34, 14.49, 17.94, -8.74, -1.76831, 0.982051, -1.59564, 2, 0, 2022-09-12.15:28:20, 57, 1
5, -1.493, 1.502, -1.6085, -8.51, 11.96, 13.11, -10.35, -1.84417, 0.983438, -1.59581, 2, 0, 2022-09-12.15:28:21, 58, 1
5, -1.576, 1.509, -1.6049, -7.13, 10.35, 11.73, -6.9, -1.90651, 0.984592, -1.58273, 2, 0, 2022-09-12.15:28:21, 59, 1
