ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT, CHANGE_STATE
5, -0.053, -0.066, 0.894, 0, 0, 0, 0, -2.00247, -0.995164, 0.00804816, 2, 0, 2022-09-12.18:47:24, 169, 1
5, -0.053, -0.066, 0.894, 0, 0, 0, 0, -2.00211, -0.995964, 0.00123066, 2, 0, 2022-09-12.18:47:24, 170, 1
5, -0.053, -0.066, 0.894, 0, 0, 0, 0, -2.00179, -0.996091, 0.00480153, 2, 0, 2022-09-12.18:47:24, 171, 1
5, -0.053, -0.066, 0.894, 0, 0, 0, 0, -2.00218, -0.99555, 0.00425091, 2, 0, 2022-09-12.18:47:25, 172, 1
5, -1.996, -0.995, 0.0055, 4.14, 3.68, -3.22, -4.6, -1.9718, -1.00111, -0.0132189, 2, 0, 2022-09-12.18:47:25, 173, 1
5, -1.699, -1.006, -0.1376, 44.86, 36.35, -36.58, -47.4, -1.64775, -1.08743, -0.192058, 2, 0, 2022-09-12.18:47:25, 175, 1
5, -0.273, -0.947, -0.0728, 53.84, 16.56, -49.01, -25.54, -0.43341, -1.17159, 0.0032215, 2, 0, 2022-09-12.18:47:26, 179, 1
5, 0.256, -0.707, 0.0302, 15.87, 5.29, -14.95, -9.2, -0.0210759, -1.0181, 0.0154423, 2, 0, 2022-09-12.18:47:27, 183, 0
5, 0.327, -0.666, 0.9879, 5.06, 5.06, 5.52, 5.75, 0.00712135, -0.999357, 1.16997, 2, 0, 2022-09-12.18:47:28, 186, 0
5, 0.327, -0.666, 1.2336, 3.22, 3.45, 3.45, 3.22, 0.00831532, -0.998594, 1.34943, 2, 0, 2022-09-12.18:47:28, 187, 0
5, 0.327, -0.666, 1.4532, 0, 0, -0.23, 0.46, 0.00809366, -0.997297, 1.4645, 2, 0, 2022-09-12.18:47:28, 190, 0
5, 0.327, -0.666, 1.4529, 0, 0, 0, 0.46, 0.00825471, -0.998128, 1.46966, 2, 0, 2022-09-12.18:47:29, 193, 0
5, 0.327, -0.666, 1.4529, 0, 0, 0, -0.46, 0.00839534, -0.99751, 1.47004, 2, 0, 2022-09-12.18:47:29, 194, 0
5, 0.325, -0.607, 1.4623, 23, 14.95, -19.55, -17.48, 0.0337076, -0.90645, 1.41974, 2, 0, 2022-09-12.18:47:30, 197, 1
5, 0.392, 0.25, 1.2705, 84.9, 39.11, -73.63, -51.08, 0.191703, -0.168158, 1.33731, 2, 0, 2022-09-12.18:47:30, 200, 1
5, 0.145, 1.361, 1.5914, 31.06, 15.41, -27.38, -23.23, 0.0320477, 0.807528, 1.60858, 2, 0, 2022-09-12.18:47:31, 204, 1
5, 0.103, 1.633, 1.5563, 11.96, 5.29, -11.96, -10.81, 0.00499139, 1.02143, 1.72506, 2, 0, 2022-09-12.18:47:32, 207, 0
5, 0.093, 1.655, 2.988, 0, 0.92, 0.23, 0.69, 0.00110766, 1.02153, 3.04185, 2, 0, 2022-09-12.18:47:33, 212, 0
5, 0.093, 1.655, 2.9911, 0, 0, 0, 0, 0.00125715, 1.0217, 3.04536, 2, 0, 2022-09-12.18:47:33, 215, 0
5, 0.093, 1.655, 2.991, -0.23, -0.23, 0, 0, 0.00108322, 1.02187, 3.04382, 2, 0, 2022-09-12.18:47:34, 218, 1
5, 0.092, 1.655, 2.9926, 2.53, 1.84, -2.07, -0.46, -0.0119507, 1.02103, 3.07056, 2, 0, 2022-09-12.18:47:34, 219, 1
5, -0.431, 1.685, 2.9281, 68.1, 46.7, -57.98, -57.98, -0.580487, 1.11204, 2.90837, 2, 0, 2022-09-12.18:47:35, 222, 1
5, -1.567, 1.747, 2.9555, 54.99, 20.01, -51.08, -32.9, -1.54361, 1.19007, 3.13995, 2, 0, 2022-09-12.18:47:35, 225, 1
5, -1.789, 1.646, -3.11, 42.56, 14.03, -36.81, -20.7, -1.72338, 1.11334, -3.03, 2, 0, 2022-09-12.18:47:36, 226, 1
5, -2.125, 1.515, 3.1033, 13.57, 7.13, -14.03, -10.81, -1.99235, 1.02011, -3.12137, 2, 0, 2022-09-12.18:47:36, 229, 0
5, -2.179, 1.492, -3.084, 17.94, 10.35, 4.6, 8.74, -2.01015, 0.999279, -2.6064, 2, 0, 2022-09-12.18:47:36, 230, 0
5, -2.183, 1.488, -2.148, 5.52, 4.83, 4.6, 5.29, -2.00716, 1.00351, -1.92311, 2, 0, 2022-09-12.18:47:37, 232, 0
