ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT, CHANGE_STATE
3, -2.007, -0.982, -0.1626, 0.46, 0.46, 0.69, 0.92, -2.00791, -0.98304, -0.165421, 2, 0, 2022-09-05.14:13:53, 178, 0
3, -2.007, -0.982, -0.1626, 0.46, 0.69, 0.46, 0.46, -2.00789, -0.982977, -0.165421, 2, 0, 2022-09-05.14:13:53, 180, 0
3, -2.007, -0.982, -0.1626, 1.15, 0.46, 0.46, 0.92, -2.00787, -0.982962, -0.165421, 2, 0, 2022-09-05.14:13:53, 182, 0
3, -2.007, -0.982, -0.1626, 1.15, 1.15, 0.92, 1.38, -2.0079, -0.983351, -0.165713, 2, 0, 2022-09-05.14:13:53, 184, 0
3, -2.007, -0.982, -0.1626, 0.92, 0.92, 0.92, 1.38, -2.00791, -0.983459, -0.165713, 2, 0, 2022-09-05.14:13:53, 185, 0
3, -2.007, -0.982, -0.1626, 0.92, 0.69, 1.38, 1.38, -2.0079, -0.983556, -0.165713, 2, 0, 2022-09-05.14:13:53, 187, 0
3, -2.007, -0.982, -0.1626, 1.15, 1.38, 0.69, 1.38, -2.0079, -0.983633, -0.165713, 2, 0, 2022-09-05.14:13:53, 189, 0
3, -2.007, -0.982, -0.1626, 0.92, 1.38, 1.15, 0.92, -2.0081, -0.98313, -0.15994, 2, 0, 2022-09-05.14:13:53, 191, 0
3, -2.007, -0.982, -0.1626, 0.69, 0.92, 1.38, 0.69, -2.00815, -0.982991, -0.15994, 2, 0, 2022-09-05.14:13:53, 193, 0
3, -2.007, -0.982, -0.1626, 0.92, 0.69, 0.92, 1.15, -2.0082, -0.982912, -0.15994, 2, 0, 2022-09-05.14:13:53, 194, 0
3, -2.007, -0.982, -0.1626, 1.38, 0.69, 0.92, 1.38, -2.00807, -0.982835, -0.155562, 2, 0, 2022-09-05.14:13:53, 196, 0
3, -2.007, -0.982, -0.1626, 1.15, 0.92, 1.38, 1.15, -2.00807, -0.982752, -0.155562, 2, 0, 2022-09-05.14:13:53, 198, 0
3, -2.007, -0.982, -0.1626, 0.69, 0.92, 1.15, 0.92, -2.00803, -0.982753, -0.155562, 2, 0, 2022-09-05.14:13:53, 200, 0
3, -2.007, -0.982, -0.1626, 1.15, 1.15, 0.46, 0.46, -2.00802, -0.982689, -0.155562, 2, 0, 2022-09-05.14:13:53, 202, 0
3, -2.007, -0.982, -0.1626, 0.46, 0.23, 0, 0.23, -2.00784, -0.983165, -0.137909, 2, 0, 2022-09-05.14:13:53, 204, 0
3, -2.007, -0.982, -0.1626, 0, 0.23, 0, 0.23, -2.0078, -0.983285, -0.137909, 2, 0, 2022-09-05.14:13:53, 206, 0
3, -2.007, -0.982, -0.1626, 0, 0.23, 0, 0, -2.00774, -0.983382, -0.137909, 2, 0, 2022-09-05.14:13:53, 208, 0
3, -2.007, -0.982, -0.1626, 0, 0, 0, 0, -2.0077, -0.983459, -0.137909, 2, 0, 2022-09-05.14:13:53, 210, 0
3, -2.007, -0.982, -0.1626, 0, 0, 0, -0.23, -2.00769, -0.982569, -0.125067, 2, 0, 2022-09-05.14:13:53, 211, 0
3, -2.007, -0.982, -0.1626, 0, -0.23, 0, -0.23, -2.00769, -0.982322, -0.125067, 2, 0, 2022-09-05.14:13:53, 213, 0
