ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT
5, -1.991, -0.996, -0.001, 14.26, 5.98, -5.52, -11.04, -1.99697, -0.997807, -0.00458717, 0, 0, 2022-08-23.18:24:48, 84
5, -1.987, -0.996, -0.0006, 23.23, 10.12, -9.89, -19.55, -1.99744, -0.997861, -0.00508127, 0, 0, 2022-08-23.18:24:48, 86
5, -1.984, -0.996, -0.0001, 25.77, 12.88, -12.65, -21.39, -1.99753, -0.99787, -0.00508127, 0, 0, 2022-08-23.18:24:48, 87
5, -1.973, -0.995, -0.0036, 29.45, 18.86, -20.01, -24.62, -1.99763, -0.997882, -0.00508127, 0, 0, 2022-08-23.18:24:48, 89
5, -1.966, -0.995, -0.0118, 29.68, 19.55, -18.86, -23.46, -1.99763, -0.997883, -0.00508127, 0, 0, 2022-08-23.18:24:48, 91
5, -1.962, -0.995, -0.021, 31.52, 17.94, -22.54, -26.23, -1.99771, -0.997892, -0.00508127, 0, 0, 2022-08-23.18:24:48, 92
5, -1.949, -0.993, -0.0356, 33.59, 25.08, -26.23, -24.62, -1.99731, -0.997469, -0.00598095, 0, 0, 2022-08-23.18:24:48, 94
5, -1.939, -0.994, -0.0551, 36.81, 27.84, -28.53, -35.66, -1.99727, -0.997369, -0.00598095, 0, 0, 2022-08-23.18:24:48, 96
5, -1.924, -0.995, -0.0807, 36.81, 25.31, -28.53, -36.58, -1.99724, -0.99729, -0.00598095, 0, 0, 2022-08-23.18:24:48, 98
5, -1.919, -0.995, -0.089, 34.97, 26, -28.07, -31.75, -1.99714, -0.997294, -0.00598095, 0, 0, 2022-08-23.18:24:48, 99
5, -1.909, -0.995, -0.1075, 37.73, 25.31, -28.3, -31.98, -1.99709, -0.99722, -0.00598095, 0, 0, 2022-08-23.18:24:48, 101
5, -1.894, -0.996, -0.1344, 32.67, 26.46, -30.83, -31.98, -1.99019, -0.9988, -0.0322537, 0, 0, 2022-08-23.18:24:48, 103
5, -1.889, -0.997, -0.1387, 31.75, 28.99, -31.98, -33.59, -1.98832, -0.99916, -0.0322537, 0, 0, 2022-08-23.18:24:48, 104
5, -1.878, -0.998, -0.147, 34.28, 27.38, -31.29, -32.44, -1.98647, -0.999517, -0.0322537, 0, 0, 2022-08-23.18:24:48, 106
5, -1.873, -0.999, -0.1503, 38.65, 29.68, -27.15, -34.51, -1.98709, -0.999507, -0.0322537, 0, 0, 2022-08-23.18:24:48, 107
