ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT
5, -1.992, -0.996, 0.0034, 14.72, 6.21, -6.9, -8.51, -1.99693, -0.996559, -0.000871007, 0, 0, 2022-08-23.18:26:49, 150
5, -1.991, -0.995, 0.0026, 19.55, 8.51, -7.13, -12.65, -1.99692, -0.99645, -0.000871007, 0, 0, 2022-08-23.18:26:49, 151
5, -1.986, -0.995, -0.0028, 26, 12.42, -12.88, -22.31, -1.99688, -0.996309, -0.000871007, 0, 0, 2022-08-23.18:26:49, 153
5, -1.975, -0.995, -0.0114, 29.68, 24.39, -20.7, -28.99, -1.99695, -0.996516, -0.00388472, 0, 0, 2022-08-23.18:26:49, 155
5, -1.967, -0.995, -0.0222, 28.99, 21.62, -20.93, -26.23, -1.99695, -0.996495, -0.00388472, 0, 0, 2022-08-23.18:26:49, 157
5, -1.96, -0.995, -0.0373, 23.7, 15.18, -20.93, -23, -1.99698, -0.99662, -0.00388472, 0, 0, 2022-08-23.18:26:49, 158
5, -1.952, -0.995, -0.0413, 31.29, 23.23, -22.08, -29.22, -1.99699, -0.99664, -0.00388472, 0, 0, 2022-08-23.18:26:49, 160
5, -1.942, -0.996, -0.0526, 36.35, 32.21, -31.98, -36.35, -1.99698, -0.996583, 0.00233056, 0, 0, 2022-08-23.18:26:49, 162
5, -1.936, -0.996, -0.0595, 36.81, 27.84, -33.36, -36.58, -1.99699, -0.996582, 0.00233056, 0, 0, 2022-08-23.18:26:49, 163
5, -1.921, -0.996, -0.0711, 37.27, 25.77, -26.92, -26.46, -1.99698, -0.996555, 0.00233056, 0, 0, 2022-08-23.18:26:49, 165
5, -1.912, -0.996, -0.0935, 36.58, 22.31, -26.46, -30.37, -1.99698, -0.996549, 0.00233056, 0, 0, 2022-08-23.18:26:49, 167
5, -1.907, -0.996, -0.1033, 35.89, 23.7, -29.91, -32.9, -1.9869, -0.999706, -0.05485, 0, 0, 2022-08-23.18:26:49, 168
5, -1.891, -0.998, -0.122, 31.75, 28.07, -33.13, -31.52, -1.98485, -1.00034, -0.05485, 0, 0, 2022-08-23.18:26:49, 170
5, -1.881, -0.998, -0.1291, 33.13, 26.69, -26.23, -30.83, -1.98228, -1.00115, -0.05485, 0, 0, 2022-08-23.18:26:49, 172
5, -1.867, -1, -0.1362, 36.81, 27.84, -29.68, -32.9, -1.98022, -1.0018, -0.05485, 0, 0, 2022-08-23.18:26:49, 174
5, -1.856, -1.001, -0.1406, 39.11, 31.98, -31.98, -32.67, -1.96817, -1.00385, -0.095604, 0, 0, 2022-08-23.18:26:49, 176
5, -1.851, -1.002, -0.1464, 37.96, 31.75, -31.06, -30.6, -1.96331, -1.00495, -0.095604, 0, 0, 2022-08-23.18:26:49, 177
5, -1.835, -1.003, -0.1565, 31.75, 23.7, -28.3, -28.99, -1.9643, -1.00437, -0.095604, 0, 0, 2022-08-23.18:26:49, 179
5, -1.83, -1.004, -0.1565, 34.28, 26, -27.15, -29.91, -1.95302, -1.00799, -0.117446, 0, 0, 2022-08-23.18:26:49, 180
5, -1.82, -1.005, -0.1564, 39.11, 29.45, -30.83, -30.83, -1.94708, -1.00959, -0.117446, 0, 0, 2022-08-23.18:26:49, 182
5, -1.804, -1.006, -0.1599, 39.8, 29.68, -32.21, -30.6, -1.94241, -1.01085, -0.117446, 0, 0, 2022-08-23.18:26:49, 184
5, -1.793, -1.006, -0.1616, 35.2, 27.15, -31.29, -30.14, -1.94274, -1.01118, -0.117446, 0, 0, 2022-08-23.18:26:49, 186
5, -1.788, -1.007, -0.1612, 35.66, 27.61, -30.14, -30.14, -1.92882, -1.01606, -0.149246, 0, 0, 2022-08-23.18:26:49, 187
5, -1.773, -1.008, -0.1529, 39.11, 28.07, -29.68, -29.45, -1.92119, -1.01853, -0.149246, 0, 0, 2022-08-23.18:26:49, 189
5, -1.763, -1.008, -0.1489, 39.34, 28.07, -31.98, -28.99, -1.92112, -1.01875, -0.149246, 0, 0, 2022-08-23.18:26:49, 191
5, -1.747, -1.009, -0.1404, 38.42, 26.69, -31.06, -28.99, -1.91557, -1.0206, -0.149246, 0, 0, 2022-08-23.18:26:49, 193
5, -1.742, -1.009, -0.1345, 36.81, 26.23, -29.45, -26.23, -1.90069, -1.02508, -0.153021, 0, 0, 2022-08-23.18:26:49, 194
5, -1.732, -1.009, -0.1271, 37.04, 28.53, -30.37, -28.3, -1.89431, -1.02711, -0.153021, 0, 0, 2022-08-23.18:26:49, 196
5, -1.717, -1.01, -0.1161, 34.51, 30.83, -27.61, -28.3, -1.8954, -1.02664, -0.153021, 0, 0, 2022-08-23.18:26:49, 198
5, -1.707, -1.011, -0.1089, 34.05, 30.14, -25.31, -28.3, -1.89093, -1.02803, -0.153021, 0, 0, 2022-08-23.18:26:49, 200
5, -1.702, -1.011, -0.1042, 34.05, 29.68, -26, -28.76, -1.87452, -1.03346, -0.144868, 0, 0, 2022-08-23.18:26:49, 201
5, -1.688, -1.012, -0.0964, 37.96, 28.76, -26.69, -29.91, -1.86627, -1.03612, -0.144868, 0, 0, 2022-08-23.18:26:49, 203
5, -1.683, -1.012, -0.0901, 38.19, 27.38, -26.92, -29.45, -1.86875, -1.0354, -0.144868, 0, 0, 2022-08-23.18:26:49, 204
5, -1.673, -1.013, -0.0869, 36.35, 26.69, -26.46, -29.68, -1.8554, -1.03957, -0.128675, 0, 0, 2022-08-23.18:26:49, 206
5, -1.659, -1.013, -0.0798, 35.66, 26.46, -26.46, -29.91, -1.8471, -1.04221, -0.128675, 0, 0, 2022-08-23.18:26:49, 208
5, -1.649, -1.013, -0.0767, 38.19, 27.15, -28.76, -30.14, -1.84038, -1.04435, -0.128675, 0, 0, 2022-08-23.18:26:49, 210
5, -1.644, -1.013, -0.0744, 39.11, 26.23, -28.99, -30.37, -1.8427, -1.04355, -0.128675, 0, 0, 2022-08-23.18:26:49, 211
5, -1.634, -1.013, -0.0718, 38.42, 24.62, -29.68, -30.6, -1.80917, -1.05203, -0.0790077, 0, 0, 2022-08-23.18:26:49, 213
5, -1.619, -1.013, -0.0652, 36.81, 24.62, -28.99, -30.83, -1.79858, -1.05492, -0.0790077, 0, 0, 2022-08-23.18:26:49, 215
5, -1.614, -1.012, -0.0669, 38.88, 25.31, -30.83, -31.98, -1.79374, -1.05587, -0.0790077, 0, 0, 2022-08-23.18:26:49, 216
5, -1.598, -1.012, -0.0593, 38.19, 25.31, -31.75, -31.29, -1.78503, -1.05817, -0.0790077, 0, 0, 2022-08-23.18:26:49, 218
5, -1.588, -1.011, -0.0574, 38.88, 26, -29.68, -31.52, -1.76736, -1.05893, -0.0691751, 0, 0, 2022-08-23.18:26:49, 220
5, -1.578, -1.011, -0.0566, 37.96, 26.23, -29.91, -30.83, -1.75446, -1.0613, -0.0691751, 0, 0, 2022-08-23.18:26:49, 222
5, -1.568, -1.011, -0.0549, 37.96, 26.46, -30.37, -31.98, -1.76144, -1.05868, -0.0691751, 0, 0, 2022-08-23.18:26:49, 223
5, -1.557, -1.011, -0.0521, 36.81, 25.54, -29.91, -31.29, -1.74435, -1.05879, -0.052723, 0, 0, 2022-08-23.18:26:49, 225
