ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT
5, -2.001, -0.994, -0.006, 10.12, 7.36, -6.44, -8.97, -2.0055, -0.995726, -0.00829471, 0, 0, 2022-08-23.18:27:08, 241
5, -1.997, -0.994, -0.0033, 19.09, 9.43, -9.66, -18.86, -2.00515, -0.995609, -0.00756155, 0, 0, 2022-08-23.18:27:08, 243
5, -1.991, -0.994, 0.0016, 25.77, 19.32, -17.25, -25.08, -2.0051, -0.995539, -0.00756155, 0, 0, 2022-08-23.18:27:08, 245
5, -1.984, -0.995, 0.0053, 26.69, 18.63, -16.33, -25.77, -2.00498, -0.995532, -0.00756155, 0, 0, 2022-08-23.18:27:08, 246
5, -1.977, -0.994, 0.0073, 25.54, 12.19, -17.71, -20.47, -2.00519, -0.995732, -0.0100816, 0, 0, 2022-08-23.18:27:08, 248
5, -1.974, -0.994, 0.0091, 28.07, 17.48, -21.85, -21.16, -2.0052, -0.995752, -0.0100816, 0, 0, 2022-08-23.18:27:08, 249
5, -1.957, -0.993, 0.0095, 35.43, 25.08, -21.62, -35.43, -2.00521, -0.995769, -0.0100816, 0, 0, 2022-08-23.18:27:08, 252
5, -1.952, -0.994, 0.0061, 35.89, 25.08, -22.08, -36.35, -2.00532, -0.995869, -0.0100816, 0, 0, 2022-08-23.18:27:08, 253
5, -1.937, -0.994, 0.0004, 34.74, 30.83, -28.99, -34.28, -2.00454, -0.996122, -0.00126376, 0, 0, 2022-08-23.18:27:08, 255
5, -1.927, -0.994, -0.0098, 28.76, 23, -27.38, -28.3, -2.00437, -0.996205, -0.00126376, 0, 0, 2022-08-23.18:27:08, 1
5, -1.923, -0.994, -0.0103, 30.83, 22.54, -24.85, -28.76, -2.00413, -0.996253, -0.00126376, 0, 0, 2022-08-23.18:27:08, 2
5, -1.907, -0.994, -0.0227, 36.58, 32.44, -30.37, -35.2, -2.00393, -0.996337, -0.00126376, 0, 0, 2022-08-23.18:27:08, 4
5, -1.896, -0.995, -0.0349, 37.04, 31.52, -31.75, -36.12, -1.99869, -0.995852, 0.010521, 0, 0, 2022-08-23.18:27:08, 6
