ID, ROBOT_X, ROBOT_Y, ROBOT_W, GYRO_W, ODM_W, BOTH_W, VIS_W, VISION_X, VISION_Y, VISION_W, NAV_X, NAV_Y, NAV_W, BEHAVIOR, LABEL
5, -0.663, -1.329, 0.0303, 0.02, 0.03, 0.02, 0.018508, -0.825312, -1.312, 0.018508, 0.411548, -0.00163244, -0.00974187, 1, 1234
5, -0.644, -1.329, 0.0297, 0.02, 0.02, 0.02, 0.0182079, -0.812605, -1.31116, 0.0182079, 0.408038, -0.00182413, -0.0109994, 1, 1234
5, -0.64, -1.329, 0.0302, 0.02, 0.03, 0.02, 0.0182079, -0.806099, -1.31096, 0.0182079, 0.406213, -0.00187439, -0.0109994, 1, 1234
5, -0.632, -1.329, 0.0314, 0.02, 0.03, 0.02, 0.0233398, -0.795736, -1.3109, 0.0233398, 0.404083, -0.00389541, -0.028868, 1, 1234
5, -0.627, -1.329, 0.0319, 0.02, 0.03, 0.02, 0.0233398, -0.788048, -1.31076, 0.0233398, 0.401927, -0.00389256, -0.0289557, 1, 1234
5, -0.623, -1.329, 0.0322, 0.02, 0.03, 0.02, 0.0213225, -0.783941, -1.31079, 0.0213225, 0.400522, -0.00302687, -0.0230386, 1, 1234
5, -0.613, -1.328, 0.0319, 0.02, 0.03, 0.02, 0.0213225, -0.778077, -1.31074, 0.0213225, 0.398856, -0.00299799, -0.0225776, 1, 1234
5, -0.605, -1.328, 0.0313, 0.02, 0.03, 0.02, 0.0130195, -0.771979, -1.31032, 0.0130195, 0.396069, 0.000139027, 0.00239716, 1, 1234
5, -0.602, -1.328, 0.0305, 0.02, 0.03, 0.02, 0.0130195, -0.767099, -1.31007, 0.0130195, 0.394703, 4.4636e-05, 0.00239716, 1, 1234
5, -0.598, -1.328, 0.0295, 0.02, 0.02, 0.02, 0.0130195, -0.760882, -1.30983, 0.0130195, 0.393043, -3.81485e-05, 0.000514487, 1, 1234
5, -0.587, -1.328, 0.0274, 0.01, 0.02, 0.02, 0.0246179, -0.75602, -1.30855, 0.0246179, 0.393163, -0.00523428, -0.0349054, 1, 1234
5, -0.583, -1.327, 0.0271, 0.01, 0.02, 0.02, 0.0246179, -0.751189, -1.30807, 0.0246179, 0.391992, -0.00543889, -0.0393739, 1, 1234
5, -0.575, -1.327, 0.0263, 0.01, 0.02, 0.02, 0.0164411, -0.743103, -1.30841, 0.0164411, 0.388804, -0.00199013, -0.017092, 1, 1234
5, -0.575, -1.327, 0.0263, 0.01, 0.02, 0.02, 0.0164411, -0.736801, -1.30816, 0.0164411, 0.387035, -0.00207837, -0.017092, 1, 1234
5, -0.562, -1.327, 0.025, 0.01, 0.02, 0.02, 0.010134, -0.731771, -1.3073, 0.010134, 0.384756, -6.32116e-05, 0.00356571, 1, 1234
5, -0.558, -1.327, 0.0245, 0.01, 0.02, 0.01, 0.010134, -0.726712, -1.3069, 0.010134, 0.383519, -0.000244974, -0.000722347, 1, 1234
5, -0.55, -1.327, 0.024, 0.01, 0.02, 0.01, 0.00386201, -0.721303, -1.30778, 0.00386201, 0.381279, 0.00263724, 0.0164405, 1, 1234
5, -0.544, -1.327, 0.0245, 0.01, 0.02, 0.01, 0.00386201, -0.715763, -1.3078, 0.00386201, 0.379547, 0.00267045, 0.0208515, 1, 1234
5, -0.54, -1.327, 0.025, 0.01, 0.02, 0.02, 0.0126374, -0.709478, -1.30675, 0.0126374, 0.378873, -0.00118283, -0.00511632, 1, 1234
5, -0.533, -1.326, 0.0264, 0.01, 0.02, 0.02, 0.0126374, -0.702511, -1.30631, 0.0126374, 0.377117, -0.00138106, -0.00990363, 1, 1234
5, -0.524, -1.326, 0.0285, 0.01, 0.02, 0.02, 0.0155968, -0.696506, -1.30707, 0.0155968, 0.3757, -0.00204788, -0.016401, 1, 1234
5, -0.52, -1.326, 0.0285, 0.01, 0.02, 0.02, 0.0155968, -0.691647, -1.3071, 0.0155968, 0.374338, -0.00199719, -0.016401, 1, 1234
5, -0.512, -1.326, 0.0282, 0.01, 0.02, 0.02, 0.0110137, -0.683863, -1.30661, 0.0110137, 0.371582, -0.000500301, -0.00225641, 1, 1234
5, -0.506, -1.326, 0.0275, 0.01, 0.02, 0.02, 0.0110137, -0.67882, -1.3065, 0.0110137, 0.370242, -0.000534889, -0.00403922, 1, 1234
5, -0.498, -1.326, 0.0272, 0.01, 0.02, 0.02, 0.0122783, -0.672786, -1.30495, 0.0122783, 0.368713, -0.001817, -0.00822722, 1, 1234
5, -0.495, -1.325, 0.0266, 0.01, 0.02, 0.02, 0.0122783, -0.66691, -1.30432, 0.0122783, 0.367357, -0.00212985, -0.0155313, 1, 1234
5, -0.495, -1.325, 0.0266, 0.01, 0.02, 0.02, 0.00233008, -0.662499, -1.30429, 0.00233008, 0.365031, 0.00151172, 0.0117078, 1, 1234
5, -0.482, -1.325, 0.0249, 0.01, 0.02, 0.01, 0.00233008, -0.657281, -1.30389, 0.00233008, 0.363573, 0.00130478, 0.0117033, 1, 1234
5, -0.479, -1.325, 0.0248, 0.01, 0.02, 0.01, 0.0110555, -0.651476, -1.30284, 0.0110555, 0.363155, -0.00243447, -0.018838, 1, 1234
5, -0.472, -1.325, 0.0235, 0.01, 0.02, 0.01, 0.0110555, -0.645967, -1.30218, 0.0110555, 0.361722, -0.002776, -0.0217772, 1, 1234
5, -0.468, -1.325, 0.0229, 0.01, 0.02, 0.01, 0.00735842, -0.641245, -1.30173, 0.00735842, 0.360083, -0.0016791, -0.0136376, 1, 1234
5, -0.459, -1.325, 0.0242, 0.01, 0.02, 0.01, 0.00735842, -0.636672, -1.30124, 0.00735842, 0.358871, -0.00193967, -0.0154926, 1, 1234
5, -0.455, -1.324, 0.0245, 0.01, 0.02, 0.01, 0.00572227, -0.629807, -1.30115, 0.00572227, 0.35678, -0.00138763, -0.0111823, 1, 1234
5, -0.451, -1.324, 0.0238, 0.01, 0.02, 0.01, 0.00572227, -0.629506, -1.30127, 0.00572227, 0.356696, -0.00132364, -0.0111823, 1, 1234
5, -0.432, -1.324, 0.023, 0, 0.02, 0.01, -0.00159123, -0.61322, -1.30093, -0.00159123, 0.351283, 0.00108952, 0.0108081, 1, 1234
5, -0.429, -1.324, 0.022, 0, 0.02, 0.01, -0.00159123, -0.608416, -1.30091, -0.00159123, 0.350001, 0.00107799, 0.00923037, 1, 1234
5, -0.419, -1.324, 0.0233, 0, 0.02, 0.01, -0.00159123, -0.602998, -1.30084, -0.00159123, 0.348485, 0.00104073, 0.00923037, 1, 1234
5, -0.416, -1.324, 0.0233, 0.01, 0.02, 0.01, 0.00062827, -0.595825, -1.30032, 0.00062827, 0.346735, -2.95934e-05, 0.00254293, 1, 1234
5, -0.412, -1.324, 0.0244, 0.01, 0.02, 0.01, 0.00062827, -0.589543, -1.30009, 0.00062827, 0.344988, -0.000163885, 0.00221805, 1, 1234
5, -0.405, -1.323, 0.0239, 0.01, 0.02, 0.01, 0.00719771, -0.584387, -1.30129, 0.00719771, 0.344395, -0.00171963, -0.020462, 1, 1234
5, -0.401, -1.323, 0.0235, 0, 0.02, 0.01, 0.00719771, -0.578619, -1.30159, 0.00719771, 0.342546, -0.00152574, -0.0142873, 1, 1234
5, -0.393, -1.323, 0.023, 0, 0.02, 0.01, 0.00727978, -0.57425, -1.3009, 0.00727978, 0.341267, -0.00194798, -0.012903, 1, 1234
5, -0.39, -1.323, 0.0228, 0, 0.02, 0.01, 0.00727978, -0.569342, -1.30065, 0.00727978, 0.33989, -0.00208717, -0.012903, 1, 1234
5, -0.383, -1.323, 0.0218, 0, 0.02, 0.01, -0.00196244, -0.562724, -1.30045, -0.00196244, 0.337207, 0.000929112, 0.00959158, 1, 1234
5, -0.377, -1.323, 0.0214, 0, 0.02, 0.01, -0.00196244, -0.557734, -1.3003, -0.00196244, 0.33584, 0.000839595, 0.00881443, 1, 1234
5, -0.371, -1.322, 0.0226, 0, 0.02, 0.01, 0.0031406, -0.551807, -1.30048, 0.0031406, 0.334809, -0.000762052, -0.00828074, 1, 1234
5, -0.367, -1.322, 0.0228, 0, 0.02, 0.01, 0.0031406, -0.547949, -1.30054, 0.0031406, 0.333662, -0.000718683, -0.00647114, 1, 1234
5, -0.367, -1.322, 0.0228, 0, 0.02, 0.01, 0.0031406, -0.547182, -1.30054, 0.0031406, 0.333447, -0.000717163, -0.00647114, 1, 1234
5, -0.353, -1.322, 0.024, 0, 0.02, 0.01, -0.000864176, -0.538418, -1.30018, -0.000864176, 0.330555, 0.000397774, 0.00556207, 1, 1234
5, -0.346, -1.322, 0.0235, 0, 0.02, 0.01, -0.0015845, -0.529577, -1.29956, -0.0015845, 0.328004, 0.000248824, 0.00772305, 1, 1234
5, -0.343, -1.322, 0.0226, 0, 0.02, 0.01, -0.0015845, -0.523768, -1.29926, -0.0015845, 0.326582, 5.88847e-05, 0.00203513, 1, 1234
5, -0.338, -1.322, 0.0223, 0, 0.02, 0.01, -0.00023652, -0.518963, -1.29998, -0.00023652, 0.325453, 6.66414e-05, -0.00401757, 1, 1234
5, -0.331, -1.322, 0.0214, 0, 0.02, 0.01, -0.00023652, -0.513575, -1.30003, -0.00023652, 0.323775, 9.62803e-05, 0.00073366, 1, 1234
5, -0.328, -1.322, 0.0208, 0, 0.02, 0.01, 0.00110016, -0.509689, -1.30062, 0.00110016, 0.322819, 3.57522e-05, -0.00299677, 1, 1234
5, -0.321, -1.321, 0.0209, 0, 0.02, 0.01, 0.00110016, -0.504499, -1.30087, 0.00110016, 0.321365, 0.000200322, -0.00299677, 1, 1234
5, -0.316, -1.321, 0.0216, 0, 0.02, 0.01, 0.00594074, -0.499359, -1.30125, 0.00594074, 0.320278, -0.00109862, -0.0130901, 1, 1234
5, -0.313, -1.321, 0.022, 0, 0.02, 0.01, 0.00594074, -0.49426, -1.30155, 0.00594074, 0.318763, -0.000892214, -0.0106372, 1, 1234
5, -0.307, -1.321, 0.0244, 0, 0.02, 0.01, 0.00594074, -0.490641, -1.30177, 0.00594074, 0.317691, -0.000744238, -0.00894564, 1, 1234
5, -0.295, -1.321, 0.0233, 0, 0.02, 0.01, 0.00280396, -0.481844, -1.3005, 0.00280396, 0.314834, -0.00055784, 0.00238241, 1, 1234
5, -0.289, -1.32, 0.0225, 0, 0.02, 0.01, 0.00280396, -0.476605, -1.30018, 0.00280396, 0.313367, -0.000759161, 0.00238241, 1, 1234
5, -0.289, -1.32, 0.0225, 0, 0.02, 0.01, 0.00280396, -0.475076, -1.30009, 0.00280396, 0.313212, -0.000819165, -0.00559538, 1, 1234
5, -0.269, -1.32, 0.0208, 0, 0.02, 0.01, -0.00332883, -0.461491, -1.2996, -0.00332883, 0.308859, 0.000761971, 0.0105523, 1, 1234
5, -0.264, -1.32, 0.0209, 0, 0.02, 0.01, -0.00482108, -0.451888, -1.2989, -0.00482108, 0.306135, 0.000729226, 0.011714, 1, 1234
5, -0.261, -1.32, 0.0205, 0, 0.02, 0.01, -0.00482108, -0.444261, -1.29834, -0.00482108, 0.304184, 0.000331552, 0.00629353, 1, 1234
5, -0.254, -1.32, 0.0211, 0, 0.02, 0.01, 0.00285146, -0.439, -1.2989, 0.00285146, 0.303606, -0.00162857, -0.0207825, 1, 1234
5, -0.247, -1.32, 0.0197, 0, 0.01, 0.01, 0.00285146, -0.434775, -1.2991, 0.00285146, 0.30222, -0.00148469, -0.0146972, 1, 1234
5, -0.244, -1.319, 0.0198, 0, 0.01, 0.01, -0.00359544, -0.430765, -1.29899, -0.00359544, 0.300463, 0.00037717, 0.00458636, 1, 1234
5, -0.241, -1.319, 0.0197, 0, 0.01, 0.01, -0.00359544, -0.426446, -1.29893, -0.00359544, 0.29929, 0.000323026, 0.00349704, 1, 1234
5, -0.235, -1.319, 0.0202, 0, 0.02, 0.01, 0.000375092, -0.420876, -1.29929, 0.000375092, 0.298137, -0.000613967, -0.00893431, 1, 1234
5, -0.23, -1.319, 0.0214, 0, 0.02, 0.01, 0.000375092, -0.417662, -1.29947, 0.000375092, 0.297236, -0.000486871, -0.00893431, 1, 1234
5, -0.224, -1.319, 0.0227, 0, 0.02, 0.01, 0.000375092, -0.412854, -1.29962, 0.000375092, 0.295768, -0.000380814, -0.00521258, 1, 1234
5, -0.221, -1.319, 0.0227, 0, 0.02, 0.01, 5.41753e-05, -0.408742, -1.2998, 5.41753e-05, 0.29451, -0.000157387, -0.00192648, 1, 1234
5, -0.215, -1.319, 0.0213, 0, 0.02, 0.01, 5.41753e-05, -0.404302, -1.29996, 5.41753e-05, 0.293266, -4.57276e-05, -0.00192648, 1, 1234
5, -0.211, -1.319, 0.0207, 0, 0.02, 0.01, -0.000754353, -0.398759, -1.29971, -0.000754353, 0.2916, 4.30218e-06, 0.00163369, 1, 1234
5, -0.205, -1.319, 0.0191, 0, 0.01, 0.01, -0.000754353, -0.394649, -1.29973, -0.000754353, 0.290496, 1.7683e-05, 0.000182615, 1, 1234
5, -0.202, -1.319, 0.0186, 0, 0.01, 0.01, -0.00062869, -0.390165, -1.29934, -0.00062869, 0.289346, -0.000304856, -0.0031608, 1, 1234
5, -0.199, -1.319, 0.0187, 0, 0.01, 0.01, -0.00062869, -0.385506, -1.29923, -0.00062869, 0.288041, -0.000393796, -0.0031608, 1, 1234
5, -0.191, -1.318, 0.0199, 0, 0.01, 0.01, -0.00068785, -0.383392, -1.2994, -0.00068785, 0.287444, -0.000248995, -0.00298332, 1, 1234
5, -0.188, -1.318, 0.0208, 0, 0.02, 0.01, -0.00068785, -0.379481, -1.29939, -0.00068785, 0.286382, -0.000262335, -0.0040599, 1, 1234
5, -0.183, -1.318, 0.0217, 0, 0.02, 0.01, 0.00121967, -0.374378, -1.29955, 0.00121967, 0.285086, -0.00068951, -0.00836364, 1, 1234
5, -0.18, -1.318, 0.0218, 0, 0.02, 0.01, 0.00121967, -0.370071, -1.2996, 0.00121967, 0.283884, -0.000650765, -0.008514, 1, 1234
5, -0.176, -1.318, 0.0221, 0, 0.02, 0.01, 0.00121967, -0.368845, -1.29962, 0.00121967, 0.283496, -0.000639535, -0.0070956, 1, 1234
5, -0.165, -1.318, 0.0229, 0, 0.02, 0.01, -0.0114234, -0.359464, -1.29793, -0.0114234, 0.279689, 0.0015856, 0.0311615, 1, 1234
5, -0.16, -1.318, 0.023, 0, 0.02, 0.01, -0.0114234, -0.35311, -1.29768, -0.0114234, 0.277917, 0.00135088, 0.0311615, 1, 1234
5, -0.157, -1.317, 0.023, 0, 0.02, 0.01, 0.00623875, -0.346789, -1.29776, 0.00623875, 0.278172, -0.00353062, -0.0359314, 1, 1234
5, -0.151, -1.317, 0.0232, 0, 0.02, 0.01, 0.00623875, -0.342607, -1.29776, 0.00623875, 0.277083, -0.00354367, -0.0388252, 1, 1234
5, -0.149, -1.317, 0.0234, 0, 0.02, 0.01, 0.00623875, -0.337322, -1.29765, 0.00623875, 0.275557, -0.00363741, -0.0375381, 1, 1234
5, -0.142, -1.317, 0.0228, 0, 0.02, 0.01, 0.00155129, -0.335046, -1.2975, 0.00155129, 0.27455, -0.00247703, -0.0248306, 1, 1234
5, -0.139, -1.317, 0.0228, 0, 0.02, 0.01, 0.00155129, -0.331177, -1.29739, 0.00155129, 0.273506, -0.00257788, -0.026282, 1, 1234
5, -0.134, -1.317, 0.0211, 0, 0.02, 0.01, 0.00886217, -0.328297, -1.2972, 0.00886217, 0.273369, -0.00475098, -0.0498009, 1, 1234
5, -0.131, -1.317, 0.0204, 0, 0.02, 0.01, 0.00886217, -0.324354, -1.29706, 0.00886217, 0.272313, -0.00488106, -0.0516717, 1, 1234
5, -0.127, -1.317, 0.0206, 0, 0.02, 0.01, 0.00672312, -0.318948, -1.29755, 0.00672312, 0.270664, -0.00389982, -0.0468809, 1, 1234
5, -0.121, -1.317, 0.0174, 0, 0.01, 0, 0.00672312, -0.314515, -1.29762, 0.00672312, 0.269312, -0.00384701, -0.0433261, 1, 1234
5, -0.118, -1.317, 0.0156, 0, 0.01, 0, 0.00390142, -0.310599, -1.29824, 0.00390142, 0.267796, -0.00255989, -0.0286765, 1, 1234
5, -0.112, -1.317, 0.0124, 0, 0.01, 0, 0.00390142, -0.306288, -1.29851, 0.00390142, 0.266587, -0.00233888, -0.0286765, 1, 1234
5, -0.109, -1.317, 0.0109, 0, 0.01, 0, -0.000292451, -0.303486, -1.29797, -0.000292451, 0.26544, -0.00169769, -0.0160949, 1, 1234
5, -0.094, -1.317, 0.0131, 0, 0.01, 0, -0.0119707, -0.29739, -1.29772, -0.0119707, 0.262812, 0.00113279, 0.0158478, 1, 1234
5, -0.092, -1.317, 0.0135, 0, 0.01, 0, -0.010777, -0.288956, -1.2973, -0.010777, 0.260647, 0.00037219, 0.00923822, 1, 1234
5, -0.086, -1.317, 0.0135, 0, 0.01, 0, -0.010777, -0.283423, -1.29706, -0.010777, 0.2591, 0.000107225, 0.00923822, 1, 1234
5, -0.086, -1.317, 0.0135, 0, 0.01, 0, -0.0044115, -0.279368, -1.2969, -0.0044115, 0.258753, -0.00173077, -0.0187479, 1, 1234
5, -0.086, -1.317, 0.0135, 0, 0.01, 0, -0.0044115, -0.27527, -1.29673, -0.0044115, 0.25766, -0.00192496, -0.0207925, 1, 1234
5, -0.086, -1.317, 0.0135, 0, 0.01, 0, -0.0044115, -0.273864, -1.29667, -0.0044115, 0.257265, -0.00199297, -0.0207925, 1, 1234
5, -0.067, -1.316, 0.0131, 0, 0.01, 0, -0.00856204, -0.265319, -1.29639, -0.00856204, 0.254594, -0.00128635, -0.0107882, 1, 1234
5, -0.06, -1.316, 0.0137, 0, 0.01, 0, -0.00856204, -0.261189, -1.29612, -0.00856204, 0.253571, -0.00159502, -0.0156633, 1, 1234
5, -0.058, -1.316, 0.0137, 0, 0.01, 0, -0.0145897, -0.255406, -1.29612, -0.0145897, 0.251558, -0.00015123, -0.00132339, 1, 1234
5, -0.052, -1.316, 0.0133, 0, 0.01, 0, -0.0145897, -0.250608, -1.29596, -0.0145897, 0.25025, -0.000382244, -0.00258924, 1, 1234
5, -0.049, -1.316, 0.0132, 0, 0.01, 0, -0.00951863, -0.247294, -1.296, -0.00951863, 0.249809, -0.00166572, -0.0206025, 1, 1234
5, -0.047, -1.316, 0.013, 0, 0.01, 0, -0.00951863, -0.244853, -1.29598, -0.00951863, 0.249112, -0.0017133, -0.0201707, 1, 1234
5, -0.035, -1.316, 0.0135, 0, 0.01, 0, -0.00861873, -0.237668, -1.29599, -0.00861873, 0.247178, -0.0020371, -0.0233323, 1, 1234
5, -0.03, -1.316, 0.0126, 0, 0.01, 0, -0.00523098, -0.231452, -1.29485, -0.00523098, 0.245686, -0.00418429, -0.0334955, 1, 1234
5, -0.028, -1.316, 0.0123, 0, 0.01, 0, -0.00523098, -0.227093, -1.29433, -0.00523098, 0.244493, -0.00482095, -0.0350063, 1, 1234
5, -0.023, -1.316, 0.0105, 0, 0.01, 0, -0.00699732, -0.224175, -1.29445, -0.00699732, 0.243997, -0.0043372, -0.0468789, 1, 1234
5, -0.023, -1.316, 0.0105, 0, 0.01, 0, -0.00699732, -0.220889, -1.29421, -0.00699732, 0.243315, -0.00467537, -0.0561988, 1, 1234
5, -0.023, -1.316, 0.0105, 0, 0.01, 0, -0.0115619, -0.215439, -1.29399, -0.0115619, 0.241395, -0.00394129, -0.041045, 1, 1234
5, -0.023, -1.316, 0.0105, 0, 0.01, 0, -0.0115619, -0.212324, -1.29386, -0.0115619, 0.240756, -0.00418192, -0.0501574, 1, 1234
5, -0.023, -1.316, 0.0105, 0, 0.01, 0, -0.0131804, -0.208796, -1.29344, -0.0131804, 0.239636, -0.00437342, -0.045302, 1, 1234
5, -0.007, -1.316, 0.0071, 0, 0, 0, -0.0131804, -0.205821, -1.29314, -0.0131804, 0.238932, -0.00480667, -0.0506249, 1, 1234
5, -0.001, -1.316, 0.0041, -0.01, 0, 0, -0.0199656, -0.201981, -1.29402, -0.0199656, 0.237561, -0.0022872, -0.0382802, 1, 1234
5, 0.003, -1.316, 0.0037, -0.01, 0, 0, -0.0199656, -0.19897, -1.29449, -0.0199656, 0.236875, -0.00182492, -0.0444767, 1, 1234
5, 0.005, -1.316, 0.0031, -0.01, 0, 0, -0.0199656, -0.195458, -1.29479, -0.0199656, 0.235337, -0.00157458, -0.0231119, 1, 1234
5, 0.009, -1.316, 0.0031, -0.01, 0, 0, -0.0231494, -0.192981, -1.29467, -0.0231494, 0.234401, -0.00105065, -0.0135606, 1, 1234
5, 0.014, -1.316, 0.0028, -0.01, 0, 0, -0.0231494, -0.190248, -1.2948, -0.0231494, 0.233556, -0.000972726, -0.0105207, 1, 1234
5, 0.024, -1.316, -0.0004, -0.01, 0, 0, -0.0216397, -0.179717, -1.29415, -0.0216397, 0.230763, -0.00251807, -0.0170235, 1, 1234
5, 0.027, -1.316, -0.0005, -0.01, 0, 0, -0.0216397, -0.175685, -1.29414, -0.0216397, 0.229631, -0.00268542, -0.0170235, 1, 1234
5, 0.031, -1.316, 0.0001, -0.01, 0, 0, -0.00998104, -0.169806, -1.29484, -0.00998104, 0.229217, -0.00468036, -0.0680378, 1, 1234
5, 0.035, -1.316, 0.0008, -0.01, 0, 0, -0.00998104, -0.167376, -1.2951, -0.00998104, 0.228322, -0.00440831, -0.059468, 1, 1234
5, 0.039, -1.316, -0.0001, -0.01, 0, 0, -0.0259477, -0.163862, -1.29502, -0.0259477, 0.226187, -0.000997581, -0.0115679, 1, 1234
5, 0.041, -1.316, 0, -0.01, 0, 0, -0.0259477, -0.161256, -1.29503, -0.0259477, 0.225526, -0.00109467, -0.014426, 1, 1234
5, 0.044, -1.316, -0.0003, -0.01, 0, 0, -0.0176507, -0.158029, -1.2942, -0.0176507, 0.22521, -0.00428244, -0.0395923, 1, 1234
5, 0.049, -1.316, -0.0023, -0.01, 0, -0.01, -0.0176507, -0.155359, -1.29374, -0.0176507, 0.225046, -0.00508959, -0.0639796, 1, 1234
5, 0.052, -1.316, -0.0025, -0.01, 0, -0.01, -0.0176507, -0.15265, -1.29344, -0.0176507, 0.224497, -0.00568113, -0.0732228, 1, 1234
5, 0.056, -1.316, -0.0032, -0.01, 0, -0.01, -0.0256548, -0.149299, -1.29268, -0.0256548, 0.22299, -0.0051998, -0.0492105, 1, 1234
5, 0.062, -1.316, -0.0041, -0.01, 0, -0.01, -0.0256548, -0.146462, -1.29226, -0.0256548, 0.222561, -0.00604906, -0.0650977, 1, 1234
5, 0.064, -1.316, -0.0055, -0.02, 0, -0.01, -0.0267529, -0.140348, -1.29283, -0.0267529, 0.221043, -0.0053641, -0.0731854, 1, 1234
5, 0.068, -1.316, -0.0075, -0.02, 0, -0.01, -0.0318557, -0.136825, -1.29318, -0.0318557, 0.219608, -0.00393559, -0.0536921, 1, 1234
5, 0.073, -1.316, -0.0087, -0.02, 0, -0.01, -0.0318557, -0.133605, -1.29326, -0.0318557, 0.218849, -0.00406046, -0.0600045, 1, 1234
5, 0.077, -1.316, -0.0092, -0.02, 0, -0.01, -0.0321883, -0.128976, -1.2927, -0.0321883, 0.217363, -0.00528782, -0.0530294, 1, 1234
5, 0.079, -1.316, -0.0089, -0.02, 0, -0.01, -0.0321883, -0.126013, -1.29244, -0.0321883, 0.216567, -0.00600384, -0.055208, 1, 1234
5, 0.083, -1.316, -0.0084, -0.02, 0, -0.01, -0.0321883, -0.1239, -1.29233, -0.0321883, 0.216463, -0.006424, -0.0764909, 1, 1234
5, 0.097, -1.317, -0.0142, -0.02, -0.01, -0.01, -0.0316255, -0.116622, -1.29336, -0.0316255, 0.214753, -0.00541942, -0.0906933, 1, 1234
5, 0.1, -1.317, -0.0175, -0.02, -0.01, -0.02, -0.0295544, -0.10677, -1.29404, -0.0295544, 0.212099, -0.00556242, -0.0969066, 1, 1234
5, 0.105, -1.317, -0.0196, -0.02, -0.01, -0.02, -0.0295544, -0.100272, -1.29445, -0.0295544, 0.209883, -0.00540291, -0.0803993, 1, 1234
5, 0.105, -1.317, -0.0196, -0.02, -0.01, -0.02, -0.0225167, -0.0980248, -1.29469, -0.0225167, 0.209642, -0.00663699, -0.0993849, 1, 1234
5, 0.112, -1.317, -0.0235, -0.03, -0.02, -0.02, -0.0225167, -0.0928832, -1.29504, -0.0225167, 0.208123, -0.00641519, -0.0964402, 1, 1234
5, 0.114, -1.317, -0.0246, -0.03, -0.02, -0.02, -0.0332355, -0.0927092, -1.29594, -0.0332355, 0.207366, -0.00217794, -0.0617636, 1, 1234
5, 0.116, -1.317, -0.0246, -0.03, -0.02, -0.02, -0.0332355, -0.0889867, -1.29651, -0.0332355, 0.205762, -0.00123698, -0.0369799, 1, 1234
5, 0.12, -1.317, -0.0256, -0.03, -0.02, -0.02, -0.0350868, -0.0882068, -1.29554, -0.0350868, 0.205118, -0.0031553, -0.0183949, 1, 1234
5, 0.124, -1.317, -0.026, -0.03, -0.02, -0.02, -0.0350868, -0.0855587, -1.29558, -0.0350868, 0.20497, -0.00339773, -0.0451593, 1, 1234
5, 0.128, -1.317, -0.0252, -0.03, -0.02, -0.02, -0.0388275, -0.0815452, -1.29606, -0.0388275, 0.203683, -0.00193753, -0.0374567, 1, 1234
5, 0.13, -1.317, -0.0247, -0.03, -0.02, -0.02, -0.0388275, -0.078276, -1.29625, -0.0388275, 0.202609, -0.00182127, -0.0304881, 1, 1234
5, 0.135, -1.317, -0.0252, -0.03, -0.02, -0.02, -0.0414888, -0.0746521, -1.29572, -0.0414888, 0.20133, -0.00316671, -0.0189826, 1, 1234
5, 0.135, -1.317, -0.0252, -0.03, -0.02, -0.02, -0.0414888, -0.0746521, -1.29572, -0.0414888, 0.201951, -0.00317648, -0.047183, 1, 1234
5, 0.143, -1.318, -0.0292, -0.03, -0.02, -0.03, -0.0414241, -0.0663054, -1.29581, -0.0414241, 0.199587, -0.00432989, -0.0473772, 1, 1234
5, 0.148, -1.318, -0.0312, -0.03, -0.03, -0.03, -0.0403948, -0.0617871, -1.29594, -0.0403948, 0.198366, -0.00500218, -0.0504652, 1, 1234
5, 0.15, -1.318, -0.0317, -0.03, -0.03, -0.03, -0.0403948, -0.0582375, -1.296, -0.0403948, 0.197757, -0.00556925, -0.06927, 1, 1234
5, 0.152, -1.318, -0.0316, -0.03, -0.03, -0.03, -0.0462099, -0.0554425, -1.29575, -0.0462099, 0.196974, -0.00597159, -0.0697357, 1, 1234
5, 0.154, -1.318, -0.0318, -0.03, -0.03, -0.03, -0.0462099, -0.0527174, -1.29563, -0.0462099, 0.196788, -0.00718782, -0.0987148, 1, 1234
5, 0.159, -1.318, -0.0324, -0.03, -0.03, -0.03, -0.0462099, -0.0508533, -1.29558, -0.0462099, 0.196234, -0.00793809, -0.0987148, 1, 1234
5, 0.168, -1.319, -0.0381, -0.04, -0.03, -0.04, -0.0549284, -0.0458855, -1.29721, -0.0549284, 0.194879, -0.00112487, -0.0951351, 1, 1234
5, 0.17, -1.319, -0.0397, -0.04, -0.03, -0.04, -0.0549284, -0.0442655, -1.29746, -0.0549284, 0.19442, -0.000443415, -0.0951351, 1, 1234
5, 0.177, -1.319, -0.0421, -0.04, -0.04, -0.04, -0.0490044, -0.0364868, -1.2975, -0.0490044, 0.190718, -0.00367751, -0.024614, 1, 1234
5, 0.179, -1.319, -0.043, -0.04, -0.04, -0.04, -0.0477115, -0.0317164, -1.2977, -0.0477115, -0.00603334, 0.259163, 4.77224, 1, 1234
5, 0.182, -1.319, -0.0444, -0.05, -0.04, -0.04, -0.0477115, -0.0278572, -1.29787, -0.0477115, -0.0293083, -0.00142815, -9.27853, 1, 1234
5, 0.184, -1.319, -0.0431, -0.05, -0.04, -0.04, -0.0547891, -0.0263503, -1.29825, -0.0547891, -0.0306754, -0.0017072, -9.25755, 1, 1234
