ID, ROBOT_X, ROBOT_Y, ROBOT_W, GYRO_W, ODM_W, BOTH_W, VIS_W, VISION_X, VISION_Y, VISION_W, NAV_X, NAV_Y, NAV_W, BEHAVIOR, LABEL
5, -0.547, -1.419, -0.006, 0.01, 0, 0, 0.00835758, -0.720408, -1.30976, 0.00835758, 0.381082, 0.00197512, 0.0154235, 2, 1234
5, -0.537, -1.419, -0.0059, 0.01, 0, 0, 0.00835758, -0.713949, -1.30961, 0.00835758, 0.379272, 0.00193452, 0.0155408, 2, 1234
5, -0.533, -1.419, -0.0052, 0.01, 0, 0, 0.00732937, -0.71035, -1.30975, 0.00732937, 0.37814, 0.00242085, 0.0185277, 2, 1234
5, -0.522, -1.419, -0.0036, 0.01, 0, 0, 0.00704155, -0.697955, -1.3085, 0.00704155, 0.374611, 0.00192399, 0.0200692, 2, 1234
5, -0.516, -1.419, -0.0023, 0.02, 0, 0, 0.00704155, -0.692219, -1.30806, 0.00704155, 0.373208, 0.00171912, 0.0151872, 2, 1234
5, -0.516, -1.419, -0.0023, 0.02, 0, 0, 0.00961253, -0.684767, -1.30825, 0.00961253, 0.371508, 0.000903415, 0.00588391, 2, 1234
5, -0.516, -1.419, -0.0023, 0.02, 0, 0, 0.00961253, -0.681582, -1.30828, 0.00961253, 0.370539, 0.000940027, 0.00779335, 2, 1234
5, -0.516, -1.419, -0.0023, 0.02, 0, 0, 0.00864568, -0.675442, -1.30667, 0.00864568, 0.368713, 0.000454842, 0.0103708, 2, 1234
5, -0.516, -1.419, -0.0023, 0.02, 0, 0, 0.00864568, -0.670567, -1.3057, 0.00864568, 0.367704, -5.09582e-05, 0.0015237, 2, 1234
5, -0.516, -1.419, -0.0023, 0.02, 0, 0, 0.0163484, -0.664742, -1.30561, 0.0163484, 0.367145, -0.00290431, -0.025472, 2, 1234
5, -0.516, -1.419, -0.0023, 0.02, 0, 0, 0.0163484, -0.660066, -1.30535, 0.0163484, 0.365831, -0.00301527, -0.025472, 2, 1234
5, -0.516, -1.419, -0.0023, 0.02, 0, 0, 0.0163484, -0.655531, -1.30499, 0.0163484, 0.364496, -0.00318623, -0.0239847, 2, 1234
5, -0.468, -1.419, -0.0041, 0, 0, 0, 0.00626389, -0.650199, -1.30367, 0.00626389, 0.361878, -0.000222265, 0.0045368, 2, 1234
5, -0.464, -1.419, -0.0047, 0, 0, 0, 0.00626389, -0.64496, -1.30297, 0.00626389, 0.360645, -0.00059921, -0.0013845, 2, 1234
5, -0.455, -1.419, -0.0034, 0, 0, 0, 0.0100208, -0.638195, -1.30227, 0.0100208, 0.35931, -0.00232135, -0.0158122, 2, 1234
5, -0.451, -1.419, -0.0032, 0, 0, 0, 0.0100208, -0.632457, -1.30157, 0.0100208, 0.357819, -0.00269749, -0.0189296, 2, 1234
5, -0.444, -1.419, -0.0023, 0, 0, 0, 0.000935763, -0.628316, -1.30135, 0.000935763, 0.355748, 0.000433661, 0.00463959, 2, 1234
5, -0.444, -1.419, -0.0023, 0, 0, 0, 0.000935763, -0.625268, -1.30104, 0.000935763, 0.354948, 0.000255621, 0.00327239, 2, 1234
5, -0.425, -1.42, -0.0047, 0, 0, 0, 0.00444139, -0.611718, -1.30155, 0.00444139, 0.351603, -0.000673336, -0.00835637, 2, 1234
5, -0.416, -1.42, -0.004, 0, 0, 0, 0.00444139, -0.605836, -1.30152, 0.00444139, 0.349954, -0.000679152, -0.00835637, 2, 1234
5, -0.412, -1.42, -0.004, 0, 0, 0, -0.000681575, -0.597304, -1.3015, -0.000681575, 0.346881, 0.00110804, 0.00953556, 2, 1234
5, -0.409, -1.42, -0.0045, 0, 0, 0, -0.000681575, -0.592008, -1.30149, -0.000681575, 0.345397, 0.00110366, 0.00960044, 2, 1234
5, -0.402, -1.42, -0.0043, 0, 0, 0, 0.000170103, -0.586306, -1.30144, 0.000170103, 0.3439, 0.000788253, 0.00702492, 2, 1234
5, -0.397, -1.42, -0.0059, 0, 0, 0, 0.000170103, -0.581528, -1.30141, 0.000170103, 0.342571, 0.000774807, 0.00682092, 2, 1234
5, -0.389, -1.42, -0.0052, 0, 0, 0, 0.00296903, -0.574558, -1.30173, 0.00296903, 0.340936, 1.18364e-05, -0.00157585, 2, 1234
5, -0.386, -1.42, -0.0062, 0, 0, 0, 0.00296903, -0.570378, -1.30191, 0.00296903, 0.339768, 0.000129221, -0.00165966, 2, 1234
5, -0.383, -1.42, -0.0053, 0, 0, 0, -0.00486078, -0.564461, -1.3028, -0.00486078, 0.337131, 0.00330993, 0.0244029, 2, 1234
5, -0.377, -1.42, -0.005, 0, 0, 0, -0.00486078, -0.564461, -1.3028, -0.00486078, 0.337101, 0.00330964, 0.0251981, 2, 1234
5, -0.367, -1.42, -0.0044, 0, 0, 0, 0.00277589, -0.55501, -1.30333, 0.00277589, 0.335163, 0.00107868, 0.0065429, 2, 1234
5, -0.359, -1.42, -0.0039, 0, 0, 0, 0.00277589, -0.550026, -1.30343, 0.00277589, 0.333615, 0.00115549, 0.0107461, 2, 1234
5, -0.359, -1.42, -0.0039, 0, 0, 0, 0.00277589, -0.548689, -1.30348, 0.00277589, 0.33326, 0.00119017, 0.0102287, 2, 1234
5, -0.349, -1.42, -0.0037, 0, 0, 0, -0.00452438, -0.537162, -1.30154, -0.00452438, 0.329583, 0.00243364, 0.0224761, 2, 1234
5, -0.342, -1.42, -0.0026, 0, 0, 0, -0.00405161, -0.530005, -1.30149, -0.00405161, 0.327639, 0.00225137, 0.0209936, 2, 1234
5, -0.337, -1.42, -0.0014, 0, 0, 0, -0.00405161, -0.527058, -1.30135, -0.00405161, 0.326816, 0.00216337, 0.0209936, 2, 1234
5, -0.327, -1.42, 0.0008, 0, 0, 0, -0.00154266, -0.517031, -1.30001, -0.00154266, 0.324588, 0.000508393, 0.00507292, 2, 1234
5, -0.322, -1.42, 0.0022, 0, 0, 0, -0.00191321, -0.510711, -1.29988, -0.00191321, 0.32278, 0.00054302, 0.00618457, 2, 1234
5, -0.319, -1.42, 0.0018, 0.01, 0, 0, -0.00191321, -0.507016, -1.29966, -0.00191321, 0.321786, 0.000397247, 0.00504696, 2, 1234
5, -0.309, -1.42, 0.0015, 0, 0, 0, 0.00664754, -0.498043, -1.30017, 0.00664754, 0.320215, -0.00201974, -0.0219788, 2, 1234
5, -0.306, -1.42, 0.0006, 0, 0, 0, 0.00664754, -0.493233, -1.30018, 0.00664754, 0.318758, -0.00199947, -0.0189074, 2, 1234
5, -0.298, -1.42, -0.0012, 0, 0, 0, 0.00517856, -0.488018, -1.30088, 0.00517856, 0.317143, -0.00107166, -0.0143808, 2, 1234
5, -0.292, -1.42, -0.0003, 0, 0, 0, 0.00517856, -0.483632, -1.3011, 0.00517856, 0.315766, -0.000918951, -0.0101373, 2, 1234
5, -0.287, -1.42, -0.0012, 0, 0, 0, 0.000766078, -0.478498, -1.29991, 0.000766078, 0.313817, -0.000299732, 0.00470737, 2, 1234
5, -0.281, -1.42, -0.0002, 0, 0, 0, -0.00230006, -0.471024, -1.29993, -0.00230006, 0.311677, 0.000672129, 0.00612002, 2, 1234
5, -0.278, -1.42, -0.0009, 0, 0, 0, -0.00230006, -0.468784, -1.3, -0.00230006, 0.311038, 0.000718081, 0.00646947, 2, 1234
5, -0.271, -1.42, -0.0012, 0, 0, 0, -0.00230006, -0.464775, -1.29997, -0.00230006, 0.309901, 0.000694317, 0.00692597, 2, 1234
5, -0.266, -1.42, -0.0018, 0, 0, 0, -0.00405881, -0.459202, -1.29912, -0.00405881, 0.308292, 0.000658856, 0.00839921, 2, 1234
5, -0.263, -1.42, -0.0015, 0, 0, 0, -0.00405881, -0.454847, -1.29883, -0.00405881, 0.307151, 0.000454084, 0.00613204, 2, 1234
5, -0.257, -1.42, -0.002, 0, 0, 0, -0.0075246, -0.450479, -1.29899, -0.0075246, 0.305652, 0.00161272, 0.0142497, 2, 1234
5, -0.253, -1.42, -0.0012, 0, 0, 0, -0.0075246, -0.445911, -1.29884, -0.0075246, 0.304337, 0.00150105, 0.015394, 2, 1234
5, -0.246, -1.42, -0.0019, 0, 0, 0, -0.00294542, -0.440096, -1.29895, -0.00294542, 0.303174, 0.000172896, 0.00160949, 2, 1234
5, -0.243, -1.42, -0.0014, 0, 0, 0, -0.00294542, -0.435106, -1.29891, -0.00294542, 0.301781, 0.000130186, 0.00147238, 2, 1234
5, -0.24, -1.42, -0.0008, 0, 0, 0, -0.00294542, -0.430096, -1.29886, -0.00294542, 0.300379, 8.66837e-05, 0.00147238, 2, 1234
5, -0.234, -1.42, 0, 0, 0, 0, -0.00918148, -0.428873, -1.29992, -0.00918148, 0.299425, 0.00269077, 0.0196982, 2, 1234
5, -0.226, -1.42, 0, 0, 0, 0, -0.0108994, -0.422866, -1.30033, -0.0108994, 0.29735, 0.00347424, 0.0315555, 2, 1234
5, -0.223, -1.42, 0, 0, 0, 0, -0.0108994, -0.418911, -1.3006, -0.0108994, 0.296142, 0.00365557, 0.0346884, 2, 1234
5, -0.22, -1.42, -0.0006, 0, 0, 0, -0.0149703, -0.41287, -1.30049, -0.0149703, 0.29397, 0.00475132, 0.0492424, 2, 1234
5, -0.214, -1.42, -0.0013, 0, 0, 0, -0.0149703, -0.410101, -1.30044, -0.0149703, 0.293224, 0.00470251, 0.0484835, 2, 1234
5, -0.21, -1.42, -0.0015, 0, 0, 0, -0.0149703, -0.405936, -1.30049, -0.0149703, 0.292074, 0.00472758, 0.0481684, 2, 1234
5, -0.205, -1.42, -0.001, 0, 0, 0, -0.00357496, -0.402428, -1.30074, -0.00357496, 0.292172, 0.00158416, 0.0157066, 2, 1234
5, -0.202, -1.42, 0.0003, 0, 0, 0, -0.00357496, -0.398651, -1.30086, -0.00357496, 0.291089, 0.00166931, 0.0165317, 2, 1234
5, -0.199, -1.42, 0.0011, 0, 0, 0, -0.00706175, -0.394216, -1.30028, -0.00706175, 0.289592, 0.00225159, 0.0244979, 2, 1234
5, -0.191, -1.42, 0.0028, 0, 0, 0, -0.00706175, -0.390153, -1.30016, -0.00706175, 0.288512, 0.00215245, 0.0227897, 2, 1234
5, -0.188, -1.42, 0.0035, 0, 0, 0, -0.00995573, -0.38405, -1.30009, -0.00995573, 0.286554, 0.00291908, 0.0306315, 2, 1234
5, -0.188, -1.42, 0.0035, 0, 0, 0, -0.00995573, -0.38405, -1.30009, -0.00995573, 0.286554, 0.00291908, 0.0306315, 2, 1234
5, -0.169, -1.42, 0.0064, 0, 0, 0, -0.00816796, -0.369648, -1.29908, -0.00816796, 0.282714, 0.00160798, 0.0251961, 2, 1234
5, -0.166, -1.42, 0.0064, 0, 0, 0, -0.00816796, -0.363911, -1.2987, -0.00816796, 0.281114, 0.00128839, 0.0251961, 2, 1234
5, -0.163, -1.42, 0.0061, 0, 0, 0, -0.00816796, -0.36314, -1.29865, -0.00816796, 0.281177, 0.00124778, 0.0162161, 2, 1234
5, -0.156, -1.42, 0.0047, 0, 0, 0, 0.00681255, -0.355439, -1.29853, 0.00681255, 0.280476, -0.00307005, -0.0316284, 2, 1234
5, -0.151, -1.42, 0.006, 0, 0, 0, 0.00681255, -0.351513, -1.29838, 0.00681255, 0.279416, -0.00319401, -0.0330781, 2, 1234
5, -0.136, -1.419, 0.0058, 0.01, 0, 0, -0.000486591, -0.341814, -1.29731, -0.000486591, 0.276078, -0.00204045, -0.0123942, 2, 1234
5, -0.133, -1.419, 0.0059, 0.01, 0, 0, 0.00568223, -0.331853, -1.29713, 0.00568223, 0.273818, -0.00392178, -0.0309006, 2, 1234
5, -0.13, -1.419, 0.0054, 0.01, 0, 0, 0.00568223, -0.324489, -1.29703, 0.00568223, 0.27205, -0.00403803, -0.0410743, 2, 1234
5, -0.123, -1.419, 0.0046, 0, 0, 0, 0.00568223, -0.317066, -1.29684, 0.00568223, 0.270014, -0.004225, -0.0429113, 2, 1234
5, -0.12, -1.419, 0.0045, 0, 0, 0, 0.009741, -0.319401, -1.29715, 0.009741, 0.271083, -0.00505833, -0.0573851, 2, 1234
5, -0.114, -1.419, 0.0039, 0, 0, 0, 0.009741, -0.315482, -1.29712, 0.009741, 0.269938, -0.00509373, -0.0560319, 2, 1234
5, -0.111, -1.419, 0.0035, 0, 0, 0, 0.00256249, -0.311166, -1.29787, 0.00256249, 0.268134, -0.00251984, -0.0347493, 2, 1234
5, -0.108, -1.419, 0.003, 0, 0, 0, 0.00216399, -0.305905, -1.29744, 0.00216399, 0.266476, -0.00280285, -0.0286548, 2, 1234
5, -0.102, -1.419, 0.0028, 0, 0, 0, 0.00216399, -0.303425, -1.29719, 0.00216399, 0.265697, -0.00303258, -0.0258792, 2, 1234
5, -0.1, -1.419, 0.0024, 0, 0, 0, 0.00216399, -0.300243, -1.29707, 0.00216399, 0.26499, -0.00316308, -0.0323598, 2, 1234
5, -0.093, -1.419, 0.0012, 0, 0, 0, 0.00518637, -0.297644, -1.29703, 0.00518637, 0.264602, -0.00401368, -0.044615, 2, 1234
5, -0.09, -1.419, 0.0007, 0, 0, 0, 0.00518637, -0.294345, -1.29692, 0.00518637, 0.263701, -0.00412544, -0.0456304, 2, 1234
5, -0.085, -1.419, -0.0006, 0, 0, 0, -0.00318091, -0.28966, -1.29662, -0.00318091, 0.26172, -0.00222127, -0.0216236, 2, 1234
5, -0.085, -1.419, -0.0006, 0, 0, 0, -0.00318091, -0.289081, -1.29659, -0.00318091, 0.261667, -0.00225191, -0.025461, 2, 1234
5, -0.071, -1.419, -0.0032, 0, 0, 0, -0.00129921, -0.27753, -1.29688, -0.00129921, 0.258589, -0.00256731, -0.0314626, 2, 1234
5, -0.071, -1.419, -0.0032, 0, 0, 0, -0.00443413, -0.270406, -1.29691, -0.00443413, 0.256331, -0.00179184, -0.0220578, 2, 1234
5, -0.061, -1.419, -0.0025, 0, 0, 0, -0.00443413, -0.265554, -1.29694, -0.00443413, 0.25493, -0.0018096, -0.0206652, 2, 1234
5, -0.059, -1.419, -0.0022, 0, 0, 0, -0.0090115, -0.263787, -1.29626, -0.0090115, 0.254077, -0.0013079, -0.00765847, 2, 1234
5, -0.056, -1.419, -0.0019, 0, 0, 0, -0.0090115, -0.259825, -1.29604, -0.0090115, 0.25322, -0.00157391, -0.0167997, 2, 1234
5, -0.051, -1.419, -0.0025, 0, 0, 0, -0.0139354, -0.254113, -1.29541, -0.0139354, 0.251217, -0.00103586, -0.00202789, 2, 1234
5, -0.047, -1.419, -0.003, 0, 0, 0, -0.0139354, -0.252099, -1.29516, -0.0139354, 0.250976, -0.00132352, -0.0137936, 2, 1234
5, -0.042, -1.419, -0.0035, 0, 0, 0, -0.00964003, -0.24856, -1.29481, -0.00964003, 0.250457, -0.00281377, -0.031489, 2, 1234
5, -0.04, -1.419, -0.0037, 0, 0, 0, -0.00964003, -0.245346, -1.29451, -0.00964003, 0.249695, -0.00318048, -0.0367384, 2, 1234
5, -0.037, -1.419, -0.0042, 0, 0, 0, -0.00964003, -0.245346, -1.29451, -0.00964003, 0.249695, -0.00318048, -0.0367384, 2, 1234
5, -0.023, -1.419, -0.0055, 0, 0, 0, -0.0125323, -0.233828, -1.29473, -0.0125323, 0.246271, -0.00246481, -0.0295336, 2, 1234
5, -0.021, -1.419, -0.0057, 0, 0, 0, -0.0125323, -0.229601, -1.29463, -0.0125323, 0.245105, -0.00265996, -0.0303888, 2, 1234
5, -0.018, -1.419, -0.006, 0, 0, 0, -0.00957962, -0.224548, -1.29407, -0.00957962, 0.243973, -0.0041053, -0.0417803, 2, 1234
5, -0.012, -1.419, -0.0075, 0, 0, 0, -0.00957962, -0.220101, -1.2938, -0.00957962, 0.242986, -0.00451639, -0.0519269, 2, 1234
5, -0.01, -1.419, -0.0083, 0, 0, 0, -0.0177051, -0.217696, -1.29394, -0.0177051, 0.241694, -0.00245033, -0.0275504, 2, 1234
5, -0.005, -1.419, -0.0088, 0, 0, 0, -0.0177051, -0.213796, -1.29381, -0.0177051, 0.240722, -0.00270842, -0.0323096, 2, 1234
5, -0.001, -1.419, -0.0095, 0, 0, 0, -0.00678923, -0.208667, -1.29464, -0.00678923, 0.240103, -0.00453656, -0.0650574, 2, 1234
5, 0, -1.419, -0.0106, 0, -0.01, 0, -0.00678923, -0.20579, -1.29501, -0.00678923, 0.238994, -0.00416685, -0.0534517, 2, 1234
5, 0.005, -1.419, -0.013, 0, -0.01, -0.01, -0.00678923, -0.202477, -1.29526, -0.00678923, 0.238063, -0.00396172, -0.0534517, 2, 1234
5, 0.01, -1.42, -0.0137, 0, -0.01, -0.01, -0.0160152, -0.19899, -1.29465, -0.0160152, 0.236319, -0.00257079, -0.0230448, 2, 1234
5, 0.013, -1.42, -0.0141, 0, -0.01, -0.01, -0.0163052, -0.194572, -1.29546, -0.0163052, 0.2353, -0.00165738, -0.031553, 2, 1234
5, 0.015, -1.42, -0.0138, 0, -0.01, -0.01, -0.0163052, -0.191519, -1.29596, -0.0163052, 0.23419, -0.00112452, -0.0216903, 2, 1234
5, 0.02, -1.42, -0.0144, 0, -0.01, -0.01, -0.0163052, -0.188365, -1.2963, -0.0163052, 0.233005, -0.000772637, -0.00994787, 2, 1234
5, 0.022, -1.42, -0.0147, 0, -0.01, -0.01, -0.0146478, -0.185349, -1.29527, -0.0146478, 0.23228, -0.00252407, -0.01492, 2, 1234
5, 0.029, -1.42, -0.016, -0.01, -0.01, -0.01, -0.0146478, -0.181926, -1.29522, -0.0146478, 0.231775, -0.00269817, -0.0329268, 2, 1234
5, 0.031, -1.42, -0.0169, -0.01, -0.01, -0.01, -0.00839772, -0.179126, -1.29627, -0.00839772, 0.231452, -0.00287505, -0.051677, 2, 1234
5, 0.033, -1.42, -0.0176, -0.01, -0.01, -0.01, -0.00839772, -0.176329, -1.29654, -0.00839772, 0.230725, -0.00258562, -0.0540124, 2, 1234
5, 0.046, -1.42, -0.0198, -0.01, -0.01, -0.01, -0.020747, -0.16634, -1.29627, -0.020747, 0.226501, -0.000380782, 0.00342979, 2, 1234
5, 0.051, -1.42, -0.0195, -0.01, -0.01, -0.01, -0.020747, -0.162683, -1.29629, -0.020747, 0.225691, -0.000466253, -0.00520741, 2, 1234
5, 0.054, -1.42, -0.0201, -0.01, -0.02, -0.01, -0.0151001, -0.156204, -1.29488, -0.0151001, 0.224269, -0.00396335, -0.022148, 2, 1234
5, 0.057, -1.42, -0.0198, -0.01, -0.01, -0.01, -0.0151001, -0.151535, -1.29437, -0.0151001, 0.222973, -0.00492014, -0.023315, 2, 1234
5, 0.061, -1.42, -0.0201, -0.01, -0.02, -0.01, -0.0178247, -0.14906, -1.29487, -0.0178247, 0.222909, -0.00369451, -0.0484865, 2, 1234
5, 0.064, -1.42, -0.0201, -0.01, -0.02, -0.01, -0.0178247, -0.145726, -1.29473, -0.0178247, 0.222057, -0.00406579, -0.0522488, 2, 1234
5, 0.069, -1.42, -0.02, -0.01, -0.02, -0.01, -0.0163405, -0.142887, -1.29406, -0.0163405, 0.221492, -0.00558273, -0.0630261, 2, 1234
5, 0.071, -1.421, -0.0198, -0.01, -0.01, -0.01, -0.0163405, -0.139393, -1.29371, -0.0163405, 0.220974, -0.00636129, -0.0831414, 2, 1234
5, 0.073, -1.421, -0.0209, -0.01, -0.02, -0.01, -0.0268067, -0.13723, -1.29327, -0.0268067, 0.219921, -0.00487763, -0.0628549, 2, 1234
5, 0.075, -1.42, -0.0223, -0.01, -0.02, -0.02, -0.0268067, -0.137006, -1.2932, -0.0268067, 0.219856, -0.00500423, -0.0628549, 2, 1234
5, 0.085, -1.421, -0.0277, -0.02, -0.02, -0.02, -0.0248624, -0.128672, -1.29099, -0.0248624, 0.217651, -0.0098028, -0.0741052, 2, 1234
5, 0.087, -1.421, -0.0278, -0.02, -0.02, -0.02, -0.0347144, -0.12545, -1.29076, -0.0347144, 0.216109, -0.00839513, -0.0445492, 2, 1234
5, 0.093, -1.421, -0.0271, -0.02, -0.02, -0.02, -0.0347144, -0.123158, -1.29052, -0.0347144, 0.217247, -0.00915409, -0.121327, 2, 1234
5, 0.093, -1.421, -0.0271, -0.02, -0.02, -0.02, -0.0347144, -0.120345, -1.29012, -0.0347144, 0.216412, -0.0102145, -0.121327, 2, 1234
5, 0.099, -1.422, -0.0286, -0.02, -0.02, -0.02, -0.0297761, -0.116676, -1.29071, -0.0297761, 0.215896, -0.0107369, -0.145379, 2, 1234
5, 0.103, -1.423, -0.0312, -0.02, -0.03, -0.02, -0.0297761, -0.113423, -1.29062, -0.0297761, 0.214973, -0.0113498, -0.146683, 2, 1234
5, 0.103, -1.423, -0.0312, -0.02, -0.03, -0.02, -0.0297761, -0.113423, -1.29062, -0.0297761, 0.214973, -0.0113498, -0.146683, 2, 1234
5, 0.113, -1.424, -0.0437, -0.03, -0.04, -0.04, -0.0343984, -0.105582, -1.29328, -0.0343984, 0.212849, -0.00621565, -0.144376, 2, 1234
5, 0.116, -1.425, -0.047, -0.04, -0.04, -0.04, -0.0343984, -0.10237, -1.294, -0.0343984, 0.210608, -0.00507947, -0.0855355, 2, 1234
5, 0.118, -1.425, -0.048, -0.04, -0.04, -0.04, -0.0357899, -0.0966761, -1.29546, -0.0357899, 0.208582, -0.00232937, -0.0659072, 2, 1234
5, 0.123, -1.425, -0.0505, -0.04, -0.05, -0.04, -0.0357899, -0.0926517, -1.29643, -0.0357899, 0.206557, -0.0005663, -0.0263935, 2, 1234
5, 0.125, -1.425, -0.051, -0.04, -0.05, -0.04, -0.0478812, -0.0890541, -1.29656, -0.0478812, 0.204392, 0.00188948, 0.0246103, 2, 1234
5, 0.13, -1.425, -0.0509, -0.04, -0.05, -0.04, -0.0478812, -0.0858433, -1.29712, -0.0478812, 0.203238, 0.00292388, 0.0353333, 2, 1234
5, 0.132, -1.425, -0.0506, -0.04, -0.05, -0.04, -0.0534279, -0.0828529, -1.29739, -0.0534279, 0.201792, 0.00441966, 0.0615181, 2, 1234
5, 0.134, -1.425, -0.05, -0.04, -0.05, -0.04, -0.0534279, -0.0813341, -1.29754, -0.0534279, 0.201363, 0.00466117, 0.0615181, 2, 1234
5, 0.139, -1.425, -0.0485, -0.04, -0.04, -0.04, -0.051015, -0.078088, -1.29734, -0.051015, 0.200547, 0.00341141, 0.0588305, 2, 1234
5, 0.141, -1.425, -0.0475, -0.04, -0.04, -0.04, -0.051015, -0.0770138, -1.29727, -0.051015, 0.199986, 0.0031161, 0.0709288, 2, 1234
5, 0.152, -1.426, -0.044, -0.03, -0.04, -0.03, -0.0409983, -0.0658827, -1.29545, -0.0409983, 0.198051, -0.00552481, 0.016691, 2, 1234
5, 0.157, -1.426, -0.0412, -0.03, -0.04, -0.03, -0.0409983, -0.0620518, -1.29471, -0.0409983, 0.196885, -0.00867687, 0.016691, 2, 1234
5, 0.159, -1.426, -0.0406, -0.03, -0.04, -0.03, -0.0409983, -0.0581564, -1.29395, -0.0409983, 0.197926, -0.0124054, -0.0902798, 2, 1234
5, 0.161, -1.426, -0.0402, -0.03, -0.04, -0.03, -0.0409902, -0.0557478, -1.29528, -0.0409902, 0.198638, -0.00865589, -0.14741, 2, 1234
5, 0.165, -1.426, -0.0408, -0.03, -0.04, -0.03, -0.0402108, -0.0514668, -1.2951, -0.0402108, 0.196878, -0.0107677, -0.126507, 2, 1234
5, 0.167, -1.426, -0.0417, -0.03, -0.04, -0.03, -0.0402108, -0.0480872, -1.29497, -0.0402108, 0.196819, -0.0126141, -0.173746, 2, 1234
5, 0.171, -1.427, -0.0439, -0.03, -0.04, -0.04, -0.0371163, -0.0449601, -1.29525, -0.0371163, 0.196882, -0.01344, -0.221703, 2, 1234
5, 0.173, -1.427, -0.0461, -0.03, -0.04, -0.04, -0.0371163, -0.0429577, -1.29539, -0.0371163, 0.195883, -0.0136822, -0.202479, 2, 1234
5, 0.179, -1.427, -0.0513, -0.04, -0.05, -0.04, -0.0371163, -0.0404394, -1.29546, -0.0371163, 0.195438, -0.0146173, -0.218806, 2, 1234
5, 0.179, -1.427, -0.0513, -0.04, -0.05, -0.04, -0.0483411, -0.040199, -1.29542, -0.0483411, 0.194797, -0.012692, -0.185132, 2, 1234
5, 0.186, -1.428, -0.0598, -0.04, -0.05, -0.05, -0.0478536, -0.0336042, -1.29651, -0.0478536, 0, 0, -0.262201, 2, 1234
5, 0.188, -1.428, -0.0621, -0.05, -0.06, -0.05, -0.0478536, -0.030958, -1.29687, -0.0478536, 0, 0, -0.262201, 2, 1234
5, 0.193, -1.429, -0.0665, -0.05, -0.06, -0.06, -0.0561792, -0.0271111, -1.29748, -0.0561792, -0.00905793, 0.256586, 4.81329, 2, 1234
5, 0.194, -1.428, -0.0689, -0.05, -0.06, -0.06, -0.0561792, -0.0240933, -1.29792, -0.0561792, -0.0130773, 0.280824, 4.84939, 2, 1234
5, 0.196, -1.428, -0.0494, -0.05, -0.04, -0.05, -0.0629181, -0.0211864, -1.29846, -0.0629181, -0.0152094, 0.279111, 4.87377, 2, 1234
5, 0.196, -1.428, -0.0252, -0.03, -0.02, -0.02, -0.0629181, -0.0186133, -1.29886, -0.0629181, -0.0154845, 0.278866, 4.87725, 2, 1234
5, 0.195, -1.424, 0.0612, 0.03, 0.06, 0.04, -0.0749386, -0.0137024, -1.29869, -0.0749386, -0.0191929, 0.275892, 4.91888, 2, 1234
5, 0.194, -1.422, 0.1152, 0.07, 0.11, 0.09, -0.0749386, -0.0113012, -1.29857, -0.0749386, -0.0194411, 0.275635, 4.92252, 2, 1234
5, 0.193, -1.419, 0.1955, 0.15, 0.19, 0.17, -0.0345459, -0.0096843, -1.29868, -0.0345459, -0.00871345, 0.284013, 4.80349, 2, 1234
5, 0.192, -1.417, 0.2568, 0.21, 0.25, 0.23, -0.0345459, -0.00938216, -1.29871, -0.0345459, -0.00874778, 0.284012, 4.80349, 2, 1234
5, 0.188, -1.408, 0.4348, 0.38, 0.43, 0.4, 0.0904417, -0.0103423, -1.2966, 0.0904417, 0.0291564, 0.307339, 4.4298, 2, 1234
5, 0.184, -1.401, 0.5701, 0.49, 0.57, 0.53, 0.0904417, -0.0098003, -1.29581, 0.0904417, 0.0290932, 0.307379, 4.42928, 2, 1234
5, 0.18, -1.395, 0.6653, 0.57, 0.66, 0.62, 0.289085, -0.0126207, -1.2913, 0.289085, 0.100938, 0.333196, 3.83013, 2, 1234
5, 0.178, -1.392, 0.7108, 0.62, 0.71, 0.66, 0.450534, -0.0149043, -1.28773, 0.450534, 0.167538, 0.341128, 3.345, 2, 1234
5, 0.174, -1.385, 0.8148, 0.72, 0.81, 0.76, 0.450534, -0.0166612, -1.28468, 0.450534, 0.167888, 0.341225, 3.34133, 2, 1234
5, 0.172, -1.382, 0.8565, 0.76, 0.85, 0.8, 0.450534, -0.017975, -1.28222, 0.450534, 0.168123, 0.341242, 3.33953, 2, 1234
5, 0.169, -1.376, 0.9341, 0.82, 0.93, 0.88, 0.592969, -0.0182293, -1.27843, 0.592969, 0.23077, 0.33708, 2.91222, 2, 1234
5, 0.164, -1.368, 1.0219, 0.9, 1.02, 0.96, 0.725798, -0.0199561, -1.27262, 0.725798, 0.291166, 0.322833, 2.51327, 2, 1234
5, 0.162, -1.365, 1.0572, 0.93, 1.05, 0.99, 0.725798, -0.0215269, -1.26733, 0.725798, 0.291436, 0.322707, 2.51194, 2, 1234
5, 0.16, -1.361, 1.091, 0.96, 1.09, 1.02, 0.725798, -0.0223207, -1.26473, 0.725798, 0.29167, 0.322751, 2.50906, 2, 1234
5, 0.154, -1.349, 1.1926, 1.05, 1.19, 1.12, 0.845605, -0.0230348, -1.25782, 0.845605, 0.346139, 0.301036, 2.14841, 2, 1234
5, 0.152, -1.345, 1.2205, 1.07, 1.22, 1.14, 0.95343, -0.0257984, -1.25183, 0.95343, 0.394357, 0.273775, 1.82384, 2, 1234
