ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT
5, -1.998, -0.994, 0.0017, 0.69, 0.46, -0.46, -0.69, -1.9983, -0.994743, 0.00477089, 0, 0, 2022-08-25.19:32:40, 190
5, -1.996, -0.994, 0.0017, 7.82, 7.59, -8.28, -7.13, -1.99831, -0.994749, 0.00477089, 0, 0, 2022-08-25.19:32:40, 192
5, -1.991, -0.994, 0.0021, 17.48, 8.74, -6.9, -16.1, -1.99833, -0.994744, 0.00477089, 0, 0, 2022-08-25.19:32:40, 194
5, -1.985, -0.994, 0.0013, 24.39, 17.25, -15.41, -25.31, -1.99813, -0.994761, 0.00415308, 0, 0, 2022-08-25.19:32:40, 196
5, -1.978, -0.994, 0.0004, 24.62, 15.41, -22.77, -22.77, -1.99809, -0.994761, 0.00415308, 0, 0, 2022-08-25.19:32:40, 198
5, -1.971, -0.994, 0.005, 28.07, 16.1, -18.17, -18.4, -1.99803, -0.994768, 0.00415308, 0, 0, 2022-08-25.19:32:40, 199
5, -1.964, -0.994, -0.0058, 32.21, 17.48, -17.94, -28.76, -1.99798, -0.99477, 0.00415308, 0, 0, 2022-08-25.19:32:40, 201
5, -1.955, -0.994, -0.0113, 35.2, 28.53, -28.3, -35.43, -1.99824, -0.994918, 0.0104763, 0, 0, 2022-08-25.19:32:40, 203
5, -1.939, -0.995, -0.0209, 34.97, 29.45, -30.83, -37.73, -1.99827, -0.994959, 0.0104763, 0, 0, 2022-08-25.19:32:40, 205
5, -1.934, -0.996, -0.0214, 35.43, 23.93, -24.16, -37.04, -1.99835, -0.994992, 0.0104763, 0, 0, 2022-08-25.19:32:40, 206
5, -1.925, -0.997, -0.0244, 28.76, 22.77, -25.54, -23.23, -1.99839, -0.995024, 0.0104763, 0, 0, 2022-08-25.19:32:40, 208
5, -1.912, -0.997, -0.0418, 31.52, 25.77, -29.22, -31.75, -1.99468, -0.995275, 0.0084429, 0, 0, 2022-08-25.19:32:40, 210
5, -1.902, -0.998, -0.0452, 37.73, 30.83, -24.62, -37.96, -1.99391, -0.995315, 0.0084429, 0, 0, 2022-08-25.19:32:40, 212
5, -1.886, -1.001, -0.0553, 38.42, 28.76, -28.99, -38.65, -1.993, -0.995396, 0.0084429, 0, 0, 2022-08-25.19:32:40, 214
5, -1.88, -1.001, -0.057, 36.81, 29.91, -28.53, -37.04, -1.98663, -0.997043, -0.0114885, 0, 0, 2022-08-25.19:32:40, 215
5, -1.87, -1.003, -0.0651, 28.99, 27.38, -29.22, -32.67, -1.9841, -0.997588, -0.0114885, 0, 0, 2022-08-25.19:32:40, 217
5, -1.855, -1.005, -0.0683, 32.9, 27.38, -26, -29.91, -1.98288, -0.997972, -0.0114885, 0, 0, 2022-08-25.19:32:41, 219
5, -1.844, -1.006, -0.0728, 36.58, 28.07, -30.14, -32.21, -1.98052, -0.998514, -0.0114885, 0, 0, 2022-08-25.19:32:41, 221
5, -1.833, -1.007, -0.0769, 38.65, 29.45, -34.74, -33.13, -1.95445, -1.00389, -0.0477673, 0, 0, 2022-08-25.19:32:41, 223
5, -1.822, -1.008, -0.0786, 37.5, 29.22, -33.59, -31.52, -1.94749, -1.00536, -0.0477673, 0, 0, 2022-08-25.19:32:41, 224
5, -1.811, -1.008, -0.0809, 35.89, 29.45, -31.75, -33.36, -1.94254, -1.00635, -0.0477673, 0, 0, 2022-08-25.19:32:41, 226
5, -1.806, -1.009, -0.0798, 36.12, 29.91, -31.98, -32.67, -1.93472, -1.00799, -0.0477673, 0, 0, 2022-08-25.19:32:41, 227
5, -1.79, -1.011, -0.0759, 36.12, 29.68, -31.29, -31.52, -1.92236, -1.01065, -0.0681773, 0, 0, 2022-08-25.19:32:41, 229
5, -1.779, -1.012, -0.0753, 37.96, 29.45, -27.15, -33.36, -1.92101, -1.01096, -0.0681773, 0, 0, 2022-08-25.19:32:41, 231
5, -1.774, -1.012, -0.076, 36.12, 27.61, -28.3, -32.44, -1.91563, -1.0121, -0.0681773, 0, 0, 2022-08-25.19:32:41, 232
5, -1.753, -1.015, -0.0703, 35.2, 29.68, -29.68, -32.67, -1.9024, -1.0146, -0.0659529, 0, 0, 2022-08-25.19:32:41, 235
5, -1.742, -1.016, -0.0669, 39.34, 30.83, -31.06, -34.05, -1.89364, -1.01636, -0.0659529, 0, 0, 2022-08-25.19:32:41, 237
5, -1.726, -1.017, -0.0612, 35.66, 29.22, -31.06, -33.13, -1.8942, -1.01617, -0.0659529, 0, 0, 2022-08-25.19:32:41, 239
5, -1.721, -1.018, -0.0554, 35.43, 28.99, -31.75, -32.44, -1.88764, -1.01747, -0.0659529, 0, 0, 2022-08-25.19:32:41, 240
5, -1.711, -1.018, -0.0492, 36.12, 29.45, -30.6, -32.9, -1.87225, -1.0215, -0.0590232, 0, 0, 2022-08-25.19:32:41, 242
5, -1.7, -1.019, -0.0432, 38.42, 30.14, -27.15, -32.67, -1.86495, -1.02317, -0.0590232, 0, 0, 2022-08-25.19:32:41, 244
5, -1.684, -1.021, -0.0385, 34.51, 28.3, -26.92, -30.83, -1.86273, -1.02389, -0.0590232, 0, 0, 2022-08-25.19:32:41, 246
5, -1.679, -1.021, -0.0363, 37.73, 30.6, -30.37, -34.05, -1.85554, -1.02559, -0.0590232, 0, 0, 2022-08-25.19:32:41, 247
5, -1.663, -1.022, -0.033, 36.35, 28.99, -28.99, -33.13, -1.84117, -1.0282, -0.0460637, 0, 0, 2022-08-25.19:32:41, 249
5, -1.653, -1.023, -0.0292, 36.58, 28.99, -27.38, -32.9, -1.83793, -1.02875, -0.0460637, 0, 0, 2022-08-25.19:32:41, 251
5, -1.642, -1.024, -0.028, 35.43, 29.22, -29.68, -33.36, -1.83027, -1.03034, -0.0460637, 0, 0, 2022-08-25.19:32:41, 253
