ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT
5, -1.992, -0.992, 0.0082, 17.25, 7.13, -7.13, -11.73, -1.99819, -0.993489, 0.00561813, 0, 0, 2022-08-25.19:29:42, 26
5, -1.991, -0.992, 0.0067, 21.39, 8.97, -8.28, -14.03, -1.99817, -0.993512, 0.00561813, 0, 0, 2022-08-25.19:29:42, 27
5, -1.982, -0.992, -0.0035, 26.23, 15.18, -13.57, -23.7, -1.99815, -0.993536, 0.00561813, 0, 0, 2022-08-25.19:29:42, 29
5, -1.975, -0.992, -0.013, 29.68, 17.48, -20.93, -30.83, -1.99816, -0.993647, 0.0094885, 0, 0, 2022-08-25.19:29:42, 31
5, -1.967, -0.993, -0.0173, 32.44, 25.31, -20.47, -26, -1.99815, -0.993686, 0.0094885, 0, 0, 2022-08-25.19:29:42, 33
5, -1.958, -0.993, -0.0363, 31.52, 22.31, -23.7, -26.46, -1.99814, -0.993726, 0.0094885, 0, 0, 2022-08-25.19:29:42, 34
5, -1.95, -0.993, -0.05, 28.53, 18.63, -25.31, -29.68, -1.99812, -0.993766, 0.0094885, 0, 0, 2022-08-25.19:29:42, 36
5, -1.941, -0.994, -0.0581, 35.2, 26.69, -24.85, -31.98, -1.99811, -0.993798, 0.0094885, 0, 0, 2022-08-25.19:29:42, 38
5, -1.926, -0.995, -0.083, 35.89, 25.54, -28.99, -33.36, -1.99821, -0.993665, 0.00263334, 0, 0, 2022-08-25.19:29:42, 40
5, -1.921, -0.996, -0.0905, 36.58, 25.54, -28.76, -33.59, -1.99822, -0.993669, 0.00263334, 0, 0, 2022-08-25.19:29:42, 41
5, -1.906, -0.998, -0.1171, 37.27, 29.91, -28.99, -31.29, -1.99823, -0.993674, 0.00263334, 0, 0, 2022-08-25.19:29:42, 43
5, -1.896, -0.999, -0.1377, 29.68, 25.54, -31.29, -32.21, -1.99824, -0.993679, 0.00263334, 0, 0, 2022-08-25.19:29:42, 45
5, -1.886, -1.001, -0.1468, 34.51, 27.38, -30.6, -35.2, -1.99825, -0.993682, 0.00263334, 0, 0, 2022-08-25.19:29:42, 47
5, -1.881, -1.002, -0.1531, 36.35, 28.99, -29.91, -32.67, -1.99826, -0.993687, 0.00263334, 0, 0, 2022-08-25.19:29:42, 48
5, -1.865, -1.005, -0.1684, 37.27, 28.3, -29.91, -30.6, -1.98916, -0.996132, -0.0625133, 0, 0, 2022-08-25.19:29:42, 50
5, -1.855, -1.007, -0.1792, 33.59, 26.69, -29.45, -31.52, -1.9877, -0.99653, -0.0625133, 0, 0, 2022-08-25.19:29:42, 52
5, -1.845, -1.009, -0.1835, 33.13, 25.31, -29.22, -30.83, -1.98581, -0.997043, -0.0625133, 0, 0, 2022-08-25.19:29:42, 53
5, -1.835, -1.01, -0.1848, 38.42, 28.76, -30.6, -30.14, -1.98395, -0.997548, -0.0625133, 0, 0, 2022-08-25.19:29:42, 55
5, -1.825, -1.012, -0.1865, 39.11, 28.07, -33.82, -29.22, -1.98245, -0.997957, -0.0625133, 0, 0, 2022-08-25.19:29:42, 57
5, -1.809, -1.014, -0.1849, 40.72, 29.91, -34.28, -30.83, -1.9729, -1.00071, -0.115155, 0, 0, 2022-08-25.19:29:42, 59
5, -1.798, -1.015, -0.1799, 37.5, 28.3, -30.6, -28.99, -1.96925, -1.00174, -0.115155, 0, 0, 2022-08-25.19:29:42, 61
5, -1.793, -1.016, -0.1768, 38.42, 28.53, -30.37, -28.76, -1.9663, -1.00257, -0.115155, 0, 0, 2022-08-25.19:29:42, 62
5, -1.777, -1.018, -0.165, 40.95, 29.45, -31.98, -30.14, -1.96267, -1.00359, -0.115155, 0, 0, 2022-08-25.19:29:42, 64
5, -1.767, -1.019, -0.157, 35.89, 26, -28.99, -26.23, -1.95908, -1.00461, -0.115155, 0, 0, 2022-08-25.19:29:42, 66
5, -1.752, -1.021, -0.1432, 37.04, 27.15, -29.22, -26.23, -1.96438, -1.00323, -0.115155, 0, 0, 2022-08-25.19:29:42, 68
5, -1.747, -1.021, -0.1355, 40.03, 28.07, -30.37, -27.61, -1.93768, -1.01292, -0.188807, 0, 0, 2022-08-25.19:29:42, 69
5, -1.736, -1.022, -0.1258, 38.88, 28.53, -31.06, -27.15, -1.93108, -1.01522, -0.188807, 0, 0, 2022-08-25.19:29:42, 71
5, -1.721, -1.023, -0.1084, 36.12, 29.45, -29.91, -27.84, -1.92561, -1.01712, -0.188807, 0, 0, 2022-08-25.19:29:42, 73
5, -1.711, -1.024, -0.0973, 37.04, 30.14, -27.38, -27.38, -1.91892, -1.01945, -0.188807, 0, 0, 2022-08-25.19:29:42, 75
5, -1.701, -1.025, -0.0903, 37.04, 29.68, -27.84, -28.07, -1.92007, -1.01943, -0.188807, 0, 0, 2022-08-25.19:29:42, 77
5, -1.691, -1.026, -0.0809, 37.5, 29.22, -28.99, -27.84, -1.88791, -1.02907, -0.163859, 0, 0, 2022-08-25.19:29:42, 78
