ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT, CHANGE_STATE
0, 0.554, -2.482, -3.1339, -2.53, -2.3, -2.99, -2.76, 0.555015, -2.48319, -3.13398, 2, 0, 2022-11-16.19:06:18, 35
0, 0.554, -2.482, 2.9672, -11.27, -11.5, -10.81, -10.58, 0.556621, -2.48096, -3.12941, 2, 0, 2022-11-16.19:06:19, 50
0, 0.554, -2.482, 2.9207, -10.81, -11.5, -11.27, -10.58, 0.556922, -2.4808, -3.12941, 2, 0, 2022-11-16.19:06:19, 51
0, 0.554, -2.483, 2.8379, -10.81, -11.5, -11.04, -11.04, 0.556697, -2.48103, -3.12941, 2, 0, 2022-11-16.19:06:19, 56
0, 0.554, -2.483, 2.7783, -9.89, -11.04, -10.81, -9.2, 0.55421, -2.48267, 3.11741, 2, 0, 2022-11-16.19:06:19, 60
0, 0.554, -2.483, 2.656, -10.12, -11.04, -10.35, -10.58, 0.554072, -2.48256, 2.92726, 2, 0, 2022-11-16.19:06:19, 65
0, 0.554, -2.484, 2.6398, -10.58, -11.27, -10.35, -11.04, 0.553895, -2.48256, 2.92726, 2, 0, 2022-11-16.19:06:19, 67
0, 0.554, -2.484, 2.5622, -10.81, -11.04, -10.35, -10.12, 0.553737, -2.4826, 2.92726, 2, 0, 2022-11-16.19:06:19, 71
0, 0.554, -2.484, 2.5469, -10.58, -10.81, -10.12, -9.89, 0.555606, -2.48324, 2.82161, 2, 0, 2022-11-16.19:06:19, 72
0, 0.554, -2.484, 2.4739, -9.89, -9.66, -9.2, -9.89, 0.556947, -2.48377, 2.82161, 2, 0, 2022-11-16.19:06:19, 76
0, 0.554, -2.484, 2.4594, -9.2, -9.2, -9.2, -9.43, 0.557406, -2.48397, 2.82161, 2, 0, 2022-11-16.19:06:19, 77
0, 0.554, -2.484, 2.4049, -8.97, -8.74, -8.97, -10.12, 0.555873, -2.48445, 2.6097, 2, 0, 2022-11-16.19:06:19, 80
0, 0.554, -2.484, 2.3793, -8.97, -8.74, -9.2, -9.2, 0.555925, -2.48471, 2.6097, 2, 0, 2022-11-16.19:06:19, 81
0, 0.554, -2.484, 2.3528, -8.28, -8.28, -8.74, -7.59, 0.55599, -2.48504, 2.6097, 2, 0, 2022-11-16.19:06:19, 83
0, 0.554, -2.484, 2.3102, -7.59, -8.05, -7.36, -7.82, 0.555276, -2.4855, 2.6097, 2, 0, 2022-11-16.19:06:19, 86
0, 0.554, -2.484, 2.2888, -7.36, -7.82, -6.9, -7.82, 0.555763, -2.48422, 2.50112, 2, 0, 2022-11-16.19:06:19, 87
0, 0.554, -2.484, 2.2778, -7.36, -6.67, -7.13, -7.82, 0.555795, -2.48416, 2.50112, 2, 0, 2022-11-16.19:06:19, 89
0, 0.554, -2.484, 2.2471, -6.44, -4.83, -6.9, -7.36, 0.555993, -2.48362, 2.50112, 2, 0, 2022-11-16.19:06:19, 91
