ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT, CHANGE_STATE
0, 0, 0, 0, 0, 0, 0, 0, 0.465837, 0.201458, 0.0259009, 2, 0, 2022-09-23.16:52:22, 73, 0
0, 0, 0, 0, 0, 0, 0, 0, 0.465828, 0.201483, 0.0311846, 2, 0, 2022-09-23.16:52:22, 74, 0
0, 0, 0, 0, 0, 0, 0, 0, 0.465428, 0.201379, 0.03121, 2, 0, 2022-09-23.16:52:22, 75, 0
0, 0, 0, 0, 0, 0, 0, 0, 0.465654, 0.202453, 0.0340649, 2, 0, 2022-09-23.16:52:22, 76, 0
0, 0, 0, 0, 0, 0, 0, 0, 0.468859, 0.202298, 0.0280035, 2, 0, 2022-09-23.16:52:23, 80, 0
0, 0, 0, 0, 8.97, 7.59, -7.13, -9.66, 0.530683, 0.205987, 0.0173724, 2, 0, 2022-09-23.16:52:23, 81, 0
0, 0, 0, 0, 23, 19.55, -18.63, -21.85, 0.665684, 0.17166, -0.0152199, 2, 0, 2022-09-23.16:52:23, 82, 0
0, 0, 0, 0, 19.32, 17.02, -15.41, -20.24, 0.784661, 0.176737, -0.0305765, 2, 0, 2022-09-23.16:52:24, 83, 0
0, 0, 0, 0, 23.23, 18.17, -19.78, -24.39, 0.916095, 0.176591, -0.0299711, 2, 0, 2022-09-23.16:52:24, 84, 0
0, 0, 0, 0, 22.31, 17.94, -17.25, -20.7, 1.03792, 0.175644, -0.0196141, 2, 0, 2022-09-23.16:52:24, 85, 0
0, 0, 0, 0, 20.01, 16.79, -16.56, -19.09, 1.14655, 0.18027, -0.0165447, 2, 0, 2022-09-23.16:52:24, 86, 0
0, 0, 0, 0, 18.17, 14.95, -14.26, -18.4, 1.25091, 0.182324, -0.0116479, 2, 0, 2022-09-23.16:52:24, 87, 0
0, 0, 0, 0, 19.09, 14.95, -15.18, -17.94, 1.34755, 0.183943, -0.0100428, 2, 0, 2022-09-23.16:52:25, 88, 0
0, 0, 0, 0, 18.86, 14.49, -14.72, -17.02, 1.44766, 0.19106, -0.0158446, 2, 0, 2022-09-23.16:52:25, 89, 0
0, 0, 0, 0, 15.87, 14.03, -12.19, -15.64, 1.53728, 0.190215, -0.018379, 2, 0, 2022-09-23.16:52:25, 90, 0
0, 0, 0, 0, 16.1, 13.57, -14.03, -15.87, 1.61991, 0.190885, -0.0244084, 2, 0, 2022-09-23.16:52:25, 91, 0
0, 0.001, 0, 0.0006, 13.57, 12.19, -11.73, -13.11, 1.69683, 0.187118, -0.0139199, 2, 0, 2022-09-23.16:52:25, 92, 0
0, 0, 0, 0, 13.11, 10.81, -10.58, -12.42, 1.76829, 0.188761, -0.0193101, 2, 0, 2022-09-23.16:52:26, 93, 0
0, 0, 0, 0, 12.88, 9.66, -10.58, -11.96, 1.83198, 0.190217, -0.0227152, 2, 0, 2022-09-23.16:52:26, 94, 0
0, 0, 0, 0, 11.04, 8.51, -8.51, -11.5, 1.89259, 0.192708, -0.0150103, 2, 0, 2022-09-23.16:52:26, 95, 0
0, 0, 0, 0, 9.43, 7.82, -8.28, -11.04, 1.94559, 0.191415, -0.0161872, 2, 0, 2022-09-23.16:52:26, 96, 0
0, 0.001, 0, -0.0005, 9.2, 7.36, -8.28, -9.2, 1.99668, 0.194224, -0.0233718, 2, 0, 2022-09-23.16:52:26, 97, 0
0, 0, 0, 0, 8.97, 7.36, -7.36, -9.66, 2.04278, 0.19551, -0.0268268, 2, 0, 2022-09-23.16:52:27, 98, 0
0, 0, 0, 0, 8.05, 6.9, -6.44, -8.97, 2.0857, 0.195323, -0.0221464, 2, 0, 2022-09-23.16:52:27, 99, 0
0, 0, 0, 0, 8.28, 6.9, -6.21, -7.13, 2.12617, 0.193157, -0.0175328, 2, 0, 2022-09-23.16:52:27, 100, 0
0, 0, 0, 0, 7.59, 5.52, -6.67, -7.59, 2.16398, 0.193637, -0.0215121, 2, 0, 2022-09-23.16:52:27, 101, 0
0, 0, 0, 0, 6.9, 5.52, -5.29, -5.98, 2.20168, 0.193805, -0.0135396, 2, 0, 2022-09-23.16:52:27, 102, 0
0, 0, 0, 0, 6.21, 5.29, -5.06, -6.67, 2.23262, 0.190201, -0.019438, 2, 0, 2022-09-23.16:52:28, 103, 0
0, 0, 0, 0, 6.67, 4.83, -4.83, -5.52, 2.26655, 0.191616, -0.0183621, 2, 0, 2022-09-23.16:52:28, 104, 0
0, 0, 0, 0.0007, 5.98, 5.29, -3.45, -4.83, 2.31927, 0.189134, -0.00423214, 2, 0, 2022-09-23.16:52:28, 106, 0
0, 0, 0, 0, 5.29, 3.68, -4.37, -4.6, 2.34008, 0.190382, -0.00861409, 2, 0, 2022-09-23.16:52:28, 107, 0
0, 0, 0, 0, 4.83, 3.45, -3.91, -4.83, 2.36608, 0.188114, -0.0167917, 2, 0, 2022-09-23.16:52:29, 108, 0
0, 0, 0, 0, 3.68, 2.07, -2.99, -3.91, 2.38107, 0.187524, -0.0212738, 2, 0, 2022-09-23.16:52:29, 109, 0
0, 0, 0, 0, 3.68, 2.76, -2.76, -2.99, 2.39945, 0.189096, -0.0126315, 2, 0, 2022-09-23.16:52:29, 110, 0
0, 0, 0, 0, 2.99, 1.84, -2.53, -2.3, 2.44664, 0.187333, -0.022256, 2, 0, 2022-09-23.16:52:30, 113, 0
0, 0, 0, 0, 2.07, 1.38, -1.84, -2.07, 2.45881, 0.184867, -0.0171032, 2, 0, 2022-09-23.16:52:30, 114, 0
0, 0, 0, 0, 2.76, 1.38, -2.07, -2.3, 2.47154, 0.183698, -0.0107736, 2, 0, 2022-09-23.16:52:30, 115, 0
0, 0, 0, 0, 2.76, 0.69, -1.84, -1.84, 2.47982, 0.187002, -0.0100695, 2, 0, 2022-09-23.16:52:30, 116, 0
