ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT, CHANGE_STATE
0, 0, 0, 0, 0, 0, 0, 0, 0.482673, 0.184327, 0.0247092, 2, 0, 2022-09-23.18:18:05, 72, 0
0, 0, 0, 0, 0, 0, 0, 0, 0.483078, 0.184538, 0.0197773, 2, 0, 2022-09-23.18:18:05, 73, 0
0, 0, 0, 0, 1.84, 0.92, -0.92, -1.84, 0.50149, 0.184923, 0.0173565, 2, 0, 2022-09-23.18:18:06, 74, 0
0, 0, 0, 0, 17.94, 14.95, -14.26, -17.94, 0.607925, 0.184281, -0.00816469, 2, 0, 2022-09-23.18:18:06, 75, 0
0, 0, 0, 0, 39.34, 29.91, -33.82, -37.04, 0.817383, 0.153545, -0.0254783, 2, 0, 2022-09-23.18:18:06, 76, 0
0, 0, 0, 0, 63.04, 47.16, -48.32, -55.91, 1.12026, 0.150147, -0.10362, 2, 0, 2022-09-23.18:18:06, 77, 0
0, 0, 0, 0, 62.81, 49.7, -51.08, -58.9, 1.78823, 0.104887, -0.111705, 2, 0, 2022-09-23.18:18:07, 79, 0
0, 0, 0, 0, 52.46, 41.18, -41.41, -49.93, 2.13575, 0.0811545, -0.0309394, 2, 0, 2022-09-23.18:18:07, 80, 0
0, 0, 0, 0, 42.56, 35.2, -32.9, -41.41, 2.31381, 0.0726683, 0.0926763, 2, 0, 2022-09-23.18:18:07, 81, 0
0, 0.002, 0, 0.0096, 18.17, 11.27, -15.18, -13.57, 2.40012, 0.0753711, 0.394898, 2, 0, 2022-09-23.18:18:07, 82, 0
0, 0, 0, 0, 10.35, 8.05, -8.97, -9.89, 2.44949, 0.0971631, 0.356018, 2, 0, 2022-09-23.18:18:07, 83, 0
0, 0, 0, 0, 3.91, 5.29, -5.98, -8.97, 2.48605, 0.0958382, 0.25179, 2, 0, 2022-09-23.18:18:08, 84, 0
0, 0, 0, 0, 3.45, 4.37, -4.6, -7.13, 2.51307, 0.094302, 0.202986, 2, 0, 2022-09-23.18:18:08, 85, 0
0, 0, 0, 0, 6.44, 6.67, 3.22, 2.07, 2.52047, 0.0968951, 0.485669, 2, 0, 2022-09-23.18:18:08, 86, 0
0, 0, 0, 0.0085, 6.44, 5.98, 6.9, 7.36, 2.51935, 0.0992247, 0.754676, 2, 0, 2022-09-23.18:18:08, 87, 0
0, 0, 0, 0, 3.68, 3.45, 3.22, 2.99, 2.519, 0.10053, 0.94526, 2, 0, 2022-09-23.18:18:08, 88, 0
0, 0, 0, 0, 6.67, 6.44, 6.67, 7.13, 2.51782, 0.10646, 1.34055, 2, 0, 2022-09-23.18:18:09, 89, 0
0, 0, 0, 0, 5.06, 4.83, 5.98, 4.83, 2.51347, 0.104629, 1.70889, 2, 0, 2022-09-23.18:18:09, 90, 0
0, 0, 0, 0, 5.29, 3.45, -1.61, -2.3, 2.50746, 0.136719, 1.77191, 2, 0, 2022-09-23.18:18:09, 91, 0
0, 0, 0, 0, 18.63, 15.64, -18.63, -22.54, 2.4981, 0.256953, 1.67775, 2, 0, 2022-09-23.18:18:09, 92, 0
0, 0, 0, 0, 38.65, 37.73, -30.14, -46.01, 2.51432, 0.475666, 1.5964, 2, 0, 2022-09-23.18:18:09, 93, 0
0, 0, 0, 0, 53.38, 52.46, -42.79, -61.66, 2.55347, 0.764917, 1.53335, 2, 0, 2022-09-23.18:18:10, 94, 0
0, 0, 0, 0, 53.38, 45.09, -43.02, -55.22, 2.57987, 1.06024, 1.52114, 2, 0, 2022-09-23.18:18:10, 95, 0
0, 0, 0, 0, 51.31, 38.65, -41.87, -47.86, 2.59285, 1.32674, 1.53514, 2, 0, 2022-09-23.18:18:10, 96, 0
0, 0, 0, 0, 42.79, 31.75, -35.2, -38.42, 2.59619, 1.58099, 1.56083, 2, 0, 2022-09-23.18:18:10, 97, 0
