ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT
5, -1.999, -0.993, 0.0039, 12.65, 6.44, -6.67, -10.35, -2.00346, -0.99381, 0.00468719, 0, 0, 2022-08-25.19:10:29, 185
5, -1.995, -0.993, 0.0043, 23.23, 9.89, -12.42, -21.62, -2.00343, -0.993716, 0.00468719, 0, 0, 2022-08-25.19:10:29, 187
5, -1.986, -0.993, 0.0079, 27.61, 17.02, -18.63, -23.93, -2.0034, -0.993659, 0.00468719, 0, 0, 2022-08-25.19:10:29, 189
5, -1.982, -0.992, 0.0094, 28.07, 20.7, -15.18, -19.09, -2.00337, -0.99359, 0.00468719, 0, 0, 2022-08-25.19:10:29, 190
5, -1.975, -0.992, -0.0024, 31.75, 16.56, -21.85, -30.14, -2.00334, -0.993533, 0.00468719, 0, 0, 2022-08-25.19:10:29, 192
5, -1.962, -0.991, -0.007, 33.13, 25.31, -25.77, -23.23, -2.0033, -0.993465, 0.00468719, 0, 0, 2022-08-25.19:10:29, 194
5, -1.958, -0.991, -0.0136, 33.13, 23.23, -21.62, -26.69, -2.00376, -0.993457, 0.00306974, 0, 0, 2022-08-25.19:10:29, 195
5, -1.944, -0.99, -0.0278, 33.13, 27.38, -25.54, -35.89, -2.00381, -0.993408, 0.00306974, 0, 0, 2022-08-25.19:10:29, 198
5, -1.934, -0.991, -0.0363, 35.2, 33.36, -29.68, -36.58, -2.00387, -0.993354, 0.00306974, 0, 0, 2022-08-25.19:10:29, 199
5, -1.923, -0.992, -0.0488, 33.36, 31.29, -30.83, -29.68, -2.00392, -0.99331, 0.00306974, 0, 0, 2022-08-25.19:10:29, 201
5, -1.909, -0.992, -0.0743, 34.05, 21.62, -27.61, -32.67, -2.00398, -0.993256, 0.00306974, 0, 0, 2022-08-25.19:10:29, 203
5, -1.904, -0.992, -0.0813, 35.66, 27.15, -28.3, -33.59, -2.00088, -0.994382, 0.0115658, 0, 0, 2022-08-25.19:10:29, 204
5, -1.893, -0.993, -0.0966, 38.19, 33.36, -30.83, -35.43, -2.00042, -0.994527, 0.0115658, 0, 0, 2022-08-25.19:10:29, 206
5, -1.877, -0.995, -0.1233, 33.59, 25.08, -28.99, -35.2, -1.99988, -0.994699, 0.0115658, 0, 0, 2022-08-25.19:10:29, 208
5, -1.872, -0.995, -0.1273, 34.74, 24.39, -28.76, -35.43, -1.9993, -0.994883, 0.0115658, 0, 0, 2022-08-25.19:10:29, 209
5, -1.862, -0.996, -0.1351, 36.12, 29.91, -29.45, -32.21, -1.99873, -0.995066, 0.0115658, 0, 0, 2022-08-25.19:10:29, 211
5, -1.847, -0.998, -0.1521, 30.37, 27.61, -28.99, -30.83, -1.97835, -1.00059, -0.0476747, 0, 0, 2022-08-25.19:10:29, 213
5, -1.836, -0.999, -0.1548, 36.58, 29.68, -30.37, -34.74, -1.97436, -1.00168, -0.0476747, 0, 0, 2022-08-25.19:10:29, 215
5, -1.826, -1.001, -0.1568, 37.96, 29.68, -30.14, -30.83, -1.97073, -1.00268, -0.0476747, 0, 0, 2022-08-25.19:10:29, 217
5, -1.821, -1.001, -0.156, 40.49, 30.83, -31.52, -32.44, -1.96619, -1.00392, -0.0476747, 0, 0, 2022-08-25.19:10:29, 218
5, -1.804, -1.002, -0.1599, 36.81, 28.53, -32.44, -31.06, -1.96173, -1.00515, -0.0476747, 0, 0, 2022-08-25.19:10:29, 220
5, -1.794, -1.003, -0.1572, 36.12, 28.53, -30.37, -29.45, -1.95903, -1.0081, -0.0939019, 0, 0, 2022-08-25.19:10:29, 222
5, -1.778, -1.004, -0.1498, 37.73, 28.99, -33.13, -30.37, -1.95781, -1.00881, -0.0939019, 0, 0, 2022-08-25.19:10:29, 224
5, -1.773, -1.005, -0.1477, 37.73, 28.76, -32.44, -29.91, -1.95425, -1.01022, -0.0939019, 0, 0, 2022-08-25.19:10:29, 225
5, -1.762, -1.005, -0.1395, 37.5, 28.3, -30.14, -29.45, -1.95067, -1.01165, -0.0939019, 0, 0, 2022-08-25.19:10:29, 227
5, -1.747, -1.006, -0.1264, 41.87, 30.6, -29.22, -31.52, -1.94787, -1.01277, -0.0939019, 0, 0, 2022-08-25.19:10:29, 229
5, -1.742, -1.007, -0.1231, 40.49, 28.99, -28.99, -29.68, -1.91442, -1.02506, -0.15336, 0, 0, 2022-08-25.19:10:29, 230
5, -1.731, -1.007, -0.116, 38.88, 30.37, -31.75, -30.6, -1.90814, -1.02738, -0.15336, 0, 0, 2022-08-25.19:10:29, 232
