ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT
5, -1.99, -0.989, 0.0204, 16.1, 5.98, -6.21, -12.65, -1.9963, -0.990495, 0.0197494, 0, 0, 2022-08-25.19:12:39, 5
5, -1.986, -0.989, 0.0168, 23.7, 10.58, -10.81, -21.39, -1.99624, -0.99041, 0.0197494, 0, 0, 2022-08-25.19:12:39, 7
5, -1.979, -0.988, 0.0135, 26.69, 18.86, -15.64, -23, -1.99626, -0.990403, 0.0197494, 0, 0, 2022-08-25.19:12:39, 9
5, -1.976, -0.988, 0.0087, 30.14, 22.08, -17.48, -28.53, -1.99622, -0.990337, 0.0197494, 0, 0, 2022-08-25.19:12:39, 10
5, -1.964, -0.988, -0.0057, 29.91, 20.47, -20.93, -30.83, -1.99656, -0.990703, 0.0221761, 0, 0, 2022-08-25.19:12:39, 12
5, -1.955, -0.988, -0.0127, 30.37, 24.39, -28.53, -24.85, -1.99661, -0.990752, 0.0221761, 0, 0, 2022-08-25.19:12:39, 14
5, -1.941, -0.987, -0.0367, 33.36, 24.39, -24.62, -28.99, -1.99669, -0.990812, 0.0221761, 0, 0, 2022-08-25.19:12:39, 16
5, -1.932, -0.987, -0.0508, 34.74, 24.16, -26.23, -34.05, -1.99675, -0.990909, 0.0221761, 0, 0, 2022-08-25.19:12:39, 18
5, -1.927, -0.987, -0.0587, 35.2, 29.22, -29.68, -34.97, -1.99682, -0.990982, 0.0221761, 0, 0, 2022-08-25.19:12:39, 19
5, -1.911, -0.988, -0.0845, 37.04, 23.7, -28.76, -34.28, -1.99526, -0.990486, 0.0189729, 0, 0, 2022-08-25.19:12:39, 21
5, -1.901, -0.989, -0.0995, 36.58, 26.23, -26.23, -33.59, -1.995, -0.990433, 0.0189729, 0, 0, 2022-08-25.19:12:39, 23
5, -1.896, -0.989, -0.1115, 35.66, 27.84, -29.22, -34.28, -1.99474, -0.990314, 0.0189729, 0, 0, 2022-08-25.19:12:39, 24
5, -1.881, -0.991, -0.1333, 31.06, 26.69, -30.37, -33.36, -1.99442, -0.990233, 0.0189729, 0, 0, 2022-08-25.19:12:39, 26
5, -1.871, -0.992, -0.1414, 35.89, 28.76, -29.22, -34.74, -1.98691, -0.992627, -0.0124991, 0, 0, 2022-08-25.19:12:39, 28
5, -1.855, -0.994, -0.1535, 35.2, 30.37, -28.99, -33.13, -1.98463, -0.993213, -0.0124991, 0, 0, 2022-08-25.19:12:39, 30
5, -1.85, -0.995, -0.1585, 32.44, 29.45, -28.76, -30.83, -1.98362, -0.993647, -0.0124991, 0, 0, 2022-08-25.19:12:39, 31
5, -1.839, -0.996, -0.1619, 35.89, 29.91, -31.29, -32.21, -1.98219, -0.99405, -0.0124991, 0, 0, 2022-08-25.19:12:39, 33
5, -1.823, -0.998, -0.1634, 37.04, 28.53, -30.37, -31.75, -1.96017, -1.00194, -0.116801, 0, 0, 2022-08-25.19:12:39, 35
5, -1.813, -0.999, -0.1619, 38.42, 29.45, -31.75, -31.52, -1.95233, -1.00464, -0.116801, 0, 0, 2022-08-25.19:12:39, 37
5, -1.807, -1, -0.1618, 40.03, 29.45, -31.98, -31.29, -1.94613, -1.00678, -0.116801, 0, 0, 2022-08-25.19:12:39, 38
5, -1.797, -1, -0.1608, 38.42, 27.84, -31.29, -28.99, -1.94444, -1.00752, -0.116801, 0, 0, 2022-08-25.19:12:39, 40
5, -1.781, -1.001, -0.1547, 36.58, 28.53, -31.52, -29.68, -1.93923, -1.00935, -0.116801, 0, 0, 2022-08-25.19:12:39, 42
5, -1.776, -1.002, -0.1504, 39.11, 29.68, -31.06, -30.6, -1.92615, -1.01374, -0.150892, 0, 0, 2022-08-25.19:12:39, 43
5, -1.76, -1.003, -0.1394, 39.11, 29.91, -29.22, -28.99, -1.9181, -1.01651, -0.150892, 0, 0, 2022-08-25.19:12:39, 45
5, -1.75, -1.003, -0.1313, 35.89, 29.68, -30.37, -28.99, -1.92246, -1.01497, -0.150892, 0, 0, 2022-08-25.19:12:39, 47
5, -1.74, -1.004, -0.1224, 37.73, 28.99, -29.91, -27.61, -1.91728, -1.01674, -0.150892, 0, 0, 2022-08-25.19:12:39, 49
5, -1.725, -1.004, -0.1071, 38.19, 30.37, -29.45, -28.76, -1.88307, -1.02894, -0.143028, 0, 0, 2022-08-25.19:12:39, 51
5, -1.719, -1.005, -0.1033, 36.12, 31.52, -28.76, -29.45, -1.87302, -1.03248, -0.143028, 0, 0, 2022-08-25.19:12:39, 52
