ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT
5, -1.989, -0.99, 0.0208, 18.17, 6.9, -6.9, -14.49, -1.99687, -0.991293, 0.0224463, 0, 0, 2022-08-25.19:11:13, 57
5, -1.987, -0.99, 0.0194, 21.85, 8.97, -8.74, -18.63, -1.99687, -0.991177, 0.0224463, 0, 0, 2022-08-25.19:11:13, 58
5, -1.981, -0.989, 0.0164, 27.61, 15.41, -16.1, -19.55, -1.99675, -0.991542, 0.0245596, 0, 0, 2022-08-25.19:11:13, 60
5, -1.974, -0.989, 0.0052, 30.6, 24.85, -20.93, -26.23, -1.99672, -0.991554, 0.0245596, 0, 0, 2022-08-25.19:11:13, 62
5, -1.966, -0.989, -0.0119, 32.67, 18.17, -18.17, -31.52, -1.9967, -0.991685, 0.0245596, 0, 0, 2022-08-25.19:11:13, 63
5, -1.957, -0.989, -0.0248, 31.52, 21.39, -18.86, -32.67, -1.99667, -0.991723, 0.0245596, 0, 0, 2022-08-25.19:11:13, 65
5, -1.944, -0.989, -0.0533, 28.07, 27.15, -28.07, -25.54, -1.99631, -0.992045, 0.0116966, 0, 0, 2022-08-25.19:11:13, 67
5, -1.935, -0.989, -0.0668, 31.52, 24.85, -30.83, -31.75, -1.99622, -0.992143, 0.0116966, 0, 0, 2022-08-25.19:11:13, 69
5, -1.93, -0.989, -0.0741, 34.51, 30.14, -26.92, -33.59, -1.99615, -0.992195, 0.0116966, 0, 0, 2022-08-25.19:11:13, 70
5, -1.914, -0.991, -0.1026, 38.88, 26.92, -26.69, -37.27, -1.99604, -0.992297, 0.0116966, 0, 0, 2022-08-25.19:11:13, 72
5, -1.903, -0.992, -0.1191, 36.35, 26.92, -30.83, -34.28, -1.99022, -0.994382, -0.0289024, 0, 0, 2022-08-25.19:11:13, 74
5, -1.893, -0.993, -0.1359, 31.75, 26.69, -32.21, -30.37, -1.98846, -0.995072, -0.0289024, 0, 0, 2022-08-25.19:11:13, 76
5, -1.883, -0.994, -0.1503, 33.36, 26, -31.98, -32.21, -1.98719, -0.995474, -0.0289024, 0, 0, 2022-08-25.19:11:13, 77
5, -1.873, -0.995, -0.1554, 36.58, 26.23, -26.92, -30.83, -1.97886, -0.996988, -0.0874783, 0, 0, 2022-08-25.19:11:13, 79
5, -1.862, -0.996, -0.1641, 39.34, 27.84, -31.52, -32.9, -1.97514, -0.997888, -0.0874783, 0, 0, 2022-08-25.19:11:13, 81
5, -1.846, -0.997, -0.1716, 33.13, 28.99, -30.83, -29.45, -1.9742, -0.997878, -0.0874783, 0, 0, 2022-08-25.19:11:13, 83
5, -1.842, -0.998, -0.1697, 33.82, 27.15, -28.53, -29.68, -1.97116, -0.998544, -0.0874783, 0, 0, 2022-08-25.19:11:13, 84
5, -1.831, -0.999, -0.1695, 37.73, 25.54, -27.84, -28.53, -1.95853, -1.00204, -0.137189, 0, 0, 2022-08-25.19:11:13, 86
5, -1.816, -1, -0.1711, 39.8, 29.45, -34.28, -29.22, -1.95406, -1.00317, -0.137189, 0, 0, 2022-08-25.19:11:13, 88
5, -1.811, -1, -0.1695, 36.35, 28.53, -33.36, -28.76, -1.95336, -1.00349, -0.137189, 0, 0, 2022-08-25.19:11:13, 89
5, -1.8, -1.001, -0.1631, 37.73, 29.68, -31.98, -29.22, -1.94913, -1.0046, -0.137189, 0, 0, 2022-08-25.19:11:13, 91
5, -1.785, -1.002, -0.1544, 39.34, 28.99, -29.91, -30.37, -1.93734, -1.00986, -0.174328, 0, 0, 2022-08-25.19:11:14, 93
5, -1.775, -1.003, -0.1471, 36.58, 27.38, -29.45, -27.84, -1.93088, -1.01213, -0.174328, 0, 0, 2022-08-25.19:11:14, 95
5, -1.76, -1.003, -0.1391, 38.65, 28.3, -30.14, -28.99, -1.93047, -1.01281, -0.174328, 0, 0, 2022-08-25.19:11:14, 97
5, -1.75, -1.004, -0.1298, 39.57, 28.07, -31.29, -29.68, -1.92645, -1.01433, -0.174328, 0, 0, 2022-08-25.19:11:14, 99
5, -1.745, -1.004, -0.1248, 39.34, 27.84, -31.29, -28.53, -1.91124, -1.01943, -0.176694, 0, 0, 2022-08-25.19:11:14, 100
5, -1.734, -1.004, -0.1174, 37.73, 28.53, -30.83, -28.3, -1.91, -1.01975, -0.176694, 0, 0, 2022-08-25.19:11:14, 102
5, -1.719, -1.004, -0.1034, 37.04, 30.37, -26.92, -29.22, -1.90553, -1.02131, -0.176694, 0, 0, 2022-08-25.19:11:14, 104
5, -1.714, -1.005, -0.1012, 37.73, 30.6, -28.53, -29.91, -1.89075, -1.02555, -0.159296, 0, 0, 2022-08-25.19:11:14, 105
5, -1.699, -1.005, -0.0866, 37.27, 28.76, -28.99, -29.22, -1.8826, -1.02814, -0.159296, 0, 0, 2022-08-25.19:11:14, 107
5, -1.689, -1.005, -0.0749, 36.35, 28.07, -28.07, -29.68, -1.88332, -1.02768, -0.159296, 0, 0, 2022-08-25.19:11:14, 109
5, -1.679, -1.006, -0.066, 36.35, 27.84, -26.69, -29.91, -1.87728, -1.02953, -0.159296, 0, 0, 2022-08-25.19:11:14, 111
5, -1.674, -1.006, -0.065, 35.43, 26.46, -25.77, -29.22, -1.8443, -1.03773, -0.116805, 0, 0, 2022-08-25.19:11:14, 112
5, -1.659, -1.006, -0.0543, 36.81, 27.61, -26.92, -30.6, -1.83076, -1.04136, -0.116805, 0, 0, 2022-08-25.19:11:14, 114
5, -1.649, -1.006, -0.0486, 34.97, 27.38, -26.69, -30.14, -1.828, -1.04179, -0.116805, 0, 0, 2022-08-25.19:11:14, 116
5, -1.639, -1.006, -0.0444, 37.27, 28.3, -29.91, -32.44, -1.81933, -1.04405, -0.116805, 0, 0, 2022-08-25.19:11:14, 117
5, -1.629, -1.006, -0.0381, 35.66, 27.38, -27.15, -32.21, -1.80629, -1.04672, -0.0854331, 0, 0, 2022-08-25.19:11:14, 119
5, -1.619, -1.006, -0.037, 34.74, 27.84, -27.38, -32.44, -1.79441, -1.04962, -0.0854331, 0, 0, 2022-08-25.19:11:14, 121
5, -1.593, -1.006, -0.0303, 38.19, 27.38, -31.06, -32.21, -1.79195, -1.04992, -0.0854331, 0, 0, 2022-08-25.19:11:14, 125
5, -1.583, -1.005, -0.0287, 36.81, 27.84, -28.07, -32.67, -1.77377, -1.05281, -0.0556168, 0, 0, 2022-08-25.19:11:14, 127
5, -1.568, -1.005, -0.027, 35.2, 25.54, -29.91, -31.98, -1.77521, -1.05217, -0.0556168, 0, 0, 2022-08-25.19:11:14, 129
5, -1.558, -1.004, -0.0231, 37.04, 25.54, -30.37, -32.9, -1.76878, -1.05338, -0.0556168, 0, 0, 2022-08-25.19:11:14, 131
5, -1.552, -1.004, -0.0223, 37.73, 25.77, -29.68, -33.13, -1.75232, -1.05532, -0.0411943, 0, 0, 2022-08-25.19:11:14, 132
