ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT
5, -1.988, -0.993, 0.0203, 13.8, 6.21, -8.28, -10.58, -1.99319, -0.994554, 0.0259787, 0, 0, 2022-08-25.19:11:54, 111
5, -1.983, -0.993, 0.0177, 22.31, 11.04, -8.97, -20.7, -1.99311, -0.994586, 0.0259787, 0, 0, 2022-08-25.19:11:54, 113
5, -1.976, -0.993, 0.0132, 28.07, 19.78, -17.48, -27.84, -1.99269, -0.994328, 0.0215205, 0, 0, 2022-08-25.19:11:54, 115
5, -1.972, -0.993, 0.011, 29.45, 22.08, -18.86, -29.22, -1.99265, -0.99426, 0.0215205, 0, 0, 2022-08-25.19:11:54, 116
5, -1.961, -0.992, -0.0056, 29.91, 17.71, -20.47, -20.93, -1.99259, -0.994176, 0.0215205, 0, 0, 2022-08-25.19:11:54, 118
5, -1.953, -0.991, -0.0189, 31.98, 17.94, -19.78, -26.92, -1.99253, -0.994223, 0.0229212, 0, 0, 2022-08-25.19:11:54, 120
5, -1.94, -0.992, -0.0398, 34.74, 28.3, -26, -34.51, -1.99249, -0.994184, 0.0229212, 0, 0, 2022-08-25.19:11:54, 122
5, -1.929, -0.992, -0.0575, 34.28, 30.6, -32.67, -36.58, -1.99243, -0.994134, 0.0229212, 0, 0, 2022-08-25.19:11:54, 124
5, -1.923, -0.992, -0.0675, 29.22, 24.16, -31.29, -29.45, -1.99238, -0.994085, 0.0229212, 0, 0, 2022-08-25.19:11:54, 125
5, -1.914, -0.992, -0.0767, 30.83, 22.31, -21.85, -28.3, -1.99267, -0.994257, 0.0229212, 0, 0, 2022-08-25.19:11:54, 127
5, -1.9, -0.993, -0.0955, 37.04, 26.69, -29.68, -35.89, -1.99076, -0.994671, 0.00626617, 0, 0, 2022-08-25.19:11:54, 129
