ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT
0, 0.558, -2.48, 1.6691, 35.89, 25.77, -19.09, -42.79, 0.559226, -2.48644, 1.67517, 2, 0, 2022-11-25.17:27:58, 140
0, 0.559, -2.468, 1.6593, 38.65, 33.36, -22.77, -46.24, 0.559071, -2.48574, 1.67941, 2, 0, 2022-11-25.17:27:58, 141
0, 0.56, -2.462, 1.6515, 41.64, 37.73, -26.69, -49.24, 0.559021, -2.48552, 1.67941, 2, 0, 2022-11-25.17:27:58, 142
0, 0.563, -2.44, 1.6252, 44.63, 29.22, -28.53, -54.76, 0.558991, -2.48533, 1.67941, 2, 0, 2022-11-25.17:27:58, 145
0, 0.566, -2.418, 1.6155, 40.95, 33.82, -31.75, -55.45, 0.558967, -2.48517, 1.67941, 2, 0, 2022-11-25.17:27:58, 147
0, 0.568, -2.403, 1.6164, 42.1, 46.01, -41.87, -53.38, 0.558995, -2.48542, 1.67941, 2, 0, 2022-11-25.17:27:58, 149
0, 0.569, -2.395, 1.6176, 43.71, 49.24, -43.71, -45.55, 0.558786, -2.48626, 1.67242, 2, 0, 2022-11-25.17:27:58, 150
0, 0.57, -2.38, 1.6149, 42.79, 44.4, -40.95, -41.41, 0.558723, -2.4864, 1.67242, 2, 0, 2022-11-25.17:27:58, 151
0, 0.571, -2.365, 1.6044, 49.93, 37.04, -31.06, -50.62, 0.558572, -2.48712, 1.67242, 2, 0, 2022-11-25.17:27:58, 153
0, 0.578, -2.313, 1.5808, 55.22, 46.24, -37.73, -62.81, 0.558932, -2.483, 1.6358, 2, 0, 2022-11-25.17:27:58, 158
0, 0.581, -2.295, 1.5715, 54.99, 39.34, -37.04, -63.27, 0.559058, -2.48148, 1.6358, 2, 0, 2022-11-25.17:27:58, 160
0, 0.585, -2.269, 1.5639, 55.68, 50.39, -42.79, -63.5, 0.559121, -2.48053, 1.6358, 2, 0, 2022-11-25.17:27:58, 162
0, 0.589, -2.25, 1.5558, 55.45, 55.22, -45.55, -60.28, 0.559199, -2.47934, 1.6358, 2, 0, 2022-11-25.17:27:58, 164
