ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT
5, -1.995, -0.995, 0.0081, 40.72, 33.82, -30.6, -40.03, -2.0062, -0.99491, 0.00655478, 0, 0, 2022-09-12.18:22:26, 121
5, -1.933, -0.998, -0.0179, 53.15, 50.39, -46.93, -55.45, -1.99907, -0.996263, 0.00643947, 0, 0, 2022-09-12.18:22:26, 130
5, -1.91, -1, -0.0321, 53.84, 46.01, -36.58, -53.15, -1.99751, -0.996546, 0.00643947, 0, 0, 2022-09-12.18:22:26, 132
5, -1.879, -1.003, -0.0698, 54.53, 50.16, -41.64, -55.91, -1.98711, -0.99828, -0.0271114, 0, 0, 2022-09-12.18:22:26, 137
5, -1.841, -1.009, -0.1348, 56.14, 31.52, -42.79, -58.67, -1.97959, -0.999562, -0.0271114, 0, 0, 2022-09-12.18:22:26, 141
5, -1.791, -1.019, -0.2339, 44.86, 34.05, -50.62, -51.54, -1.94933, -1.00554, -0.14435, 0, 0, 2022-09-12.18:22:26, 147
5, -1.785, -1.021, -0.2426, 49.93, 38.42, -45.78, -53.38, -1.94386, -1.0067, -0.14435, 0, 0, 2022-09-12.18:22:26, 148
5, -1.743, -1.034, -0.3093, 55.68, 39.34, -48.09, -50.39, -1.92427, -1.01283, -0.23251, 0, 0, 2022-09-12.18:22:26, 153
5, -1.736, -1.036, -0.3207, 54.3, 36.12, -46.01, -45.55, -1.91551, -1.01519, -0.23251, 0, 0, 2022-09-12.18:22:26, 154
5, -1.71, -1.044, -0.3602, 52, 34.51, -47.86, -45.32, -1.90313, -1.01853, -0.23251, 0, 0, 2022-09-12.18:22:26, 157
5, -1.697, -1.048, -0.3726, 55.91, 38.42, -50.16, -46.24, -1.89213, -1.02254, -0.308653, 0, 0, 2022-09-12.18:22:26, 159
5, -1.658, -1.062, -0.4052, 53.38, 32.9, -44.86, -40.26, -1.87181, -1.02856, -0.308653, 0, 0, 2022-09-12.18:22:26, 164
5, -1.652, -1.064, -0.411, 49.93, 31.75, -45.78, -40.03, -1.85783, -1.0349, -0.366029, 0, 0, 2022-09-12.18:22:26, 165
5, -1.586, -1.086, -0.423, 52.23, 28.53, -46.93, -38.42, -1.80219, -1.05764, -0.395856, 0, 0, 2022-09-12.18:22:26, 174
5, -1.58, -1.088, -0.4227, 55.45, 28.53, -48.32, -37.73, -1.7924, -1.06234, -0.405414, 0, 0, 2022-09-12.18:22:26, 175
5, -1.544, -1.098, -0.4259, 49.7, 29.22, -47.86, -36.58, -1.77351, -1.0701, -0.405414, 0, 0, 2022-09-12.18:22:26, 180
5, -1.538, -1.1, -0.4241, 53.38, 28.76, -47.86, -36.35, -1.76012, -1.07439, -0.409178, 0, 0, 2022-09-12.18:22:26, 181
5, -1.514, -1.107, -0.4175, 55.22, 27.84, -45.09, -26.92, -1.74381, -1.08067, -0.409178, 0, 0, 2022-09-12.18:22:26, 184
5, -1.502, -1.109, -0.4169, 50.85, 26.92, -46.7, -28.99, -1.7321, -1.08518, -0.409178, 0, 0, 2022-09-12.18:22:26, 186
5, -1.473, -1.114, -0.391, 57.06, 20.47, -48.55, -25.54, -1.70465, -1.09201, -0.411635, 0, 0, 2022-09-12.18:22:27, 190
5, -1.467, -1.115, -0.3854, 55.68, 22.77, -47.4, -25.54, -1.69272, -1.09593, -0.411635, 0, 0, 2022-09-12.18:22:27, 191
5, -1.439, -1.117, -0.3543, 53.15, 18.63, -43.48, -24.62, -1.66367, -1.10193, -0.390938, 0, 0, 2022-09-12.18:22:27, 195
5, -1.428, -1.118, -0.3441, 56.14, 19.09, -45.55, -23.93, -1.65039, -1.10563, -0.390938, 0, 0, 2022-09-12.18:22:27, 197
5, -1.4, -1.12, -0.3185, 53.38, 19.78, -46.24, -27.15, -1.61666, -1.1119, -0.357409, 0, 0, 2022-09-12.18:22:27, 201
5, -1.389, -1.12, -0.3083, 53.61, 22.54, -45.09, -27.61, -1.60554, -1.11458, -0.357409, 0, 0, 2022-09-12.18:22:27, 203
5, -1.36, -1.122, -0.2888, 54.76, 22.77, -44.86, -27.61, -1.59061, -1.11249, -0.314566, 0, 0, 2022-09-12.18:22:27, 207
5, -1.355, -1.122, -0.2856, 52.92, 19.78, -46.7, -27.38, -1.57837, -1.11437, -0.314566, 0, 0, 2022-09-12.18:22:27, 208
5, -1.332, -1.122, -0.2675, 54.99, 20.93, -48.09, -28.3, -1.56183, -1.11389, -0.281654, 0, 0, 2022-09-12.18:22:27, 211
5, -1.32, -1.122, -0.2565, 55.91, 24.85, -49.01, -27.38, -1.54456, -1.11563, -0.281654, 0, 0, 2022-09-12.18:22:27, 213
5, -1.291, -1.123, -0.2277, 55.22, 26.23, -43.48, -28.07, -1.52342, -1.11512, -0.254094, 0, 0, 2022-09-12.18:22:27, 217
5, -1.285, -1.123, -0.2224, 54.76, 26, -43.94, -27.61, -1.51415, -1.11563, -0.254094, 0, 0, 2022-09-12.18:22:27, 218
5, -1.256, -1.122, -0.1935, 57.98, 25.31, -46.93, -28.53, -1.48732, -1.11405, -0.214692, 0, 0, 2022-09-12.18:22:27, 222
5, -1.239, -1.122, -0.1772, 52.46, 25.08, -44.63, -27.38, -1.47764, -1.11406, -0.214692, 0, 0, 2022-09-12.18:22:27, 224
5, -1.228, -1.121, -0.1633, 52.46, 26, -44.63, -28.3, -1.45876, -1.1135, -0.18138, 0, 0, 2022-09-12.18:22:27, 226
5, -1.216, -1.121, -0.1508, 56.6, 27.38, -45.09, -29.22, -1.44594, -1.11337, -0.18138, 0, 0, 2022-09-12.18:22:27, 228
5, -1.205, -1.12, -0.1403, 55.22, 26.23, -43.25, -28.53, -1.43497, -1.11325, -0.18138, 0, 0, 2022-09-12.18:22:27, 229
