X, Y, Z, Vx, Vy, Vz, T
2.370410225672303195e+00, 2.943475534593804177e+00, 1.185968726115093519e+00, 2.521057774977837340e+00, 2.442344053890899591e+00, 2.286296019851446603e-03, 1.897885298728942871e+01
2.384774944839437527e+00, 2.945080576629262925e+00, 1.061758027799761139e+00, 2.535834321757425958e+00, 2.445116394401144255e+00, 3.942184196641347789e-03, 1.902064037322998047e+01
2.399842249077950296e+00, 2.946921058368097146e+00, 8.205502533033491863e-01, 2.553666507364935168e+00, 2.446231178803153217e+00, 6.416299661289260638e-03, 1.906268668174743652e+01
2.415753110256247727e+00, 2.949101004123644287e+00, 8.923667842066517197e-01, 2.566327723755628565e+00, 2.443443065138524606e+00, 1.241083230582093293e-02, 1.910457134246826172e+01
2.428126398351463600e+00, 2.950978254503583642e+00, 7.992186277633352987e-01, 2.579631956042863106e+00, 2.445510150929204318e+00, 1.379999999999999977e-02, 1.914671039581298828e+01
2.443569442492528943e+00, 2.953317744406198209e+00, 8.351142239679282264e-01, 2.596305618299768359e+00, 2.447977783807989027e+00, 1.954704806390487881e-02, 1.918910527229309082e+01
2.457186554994259531e+00, 2.954699002105569239e+00, 6.103673447526694051e-01, 2.612412043803902684e+00, 2.450306758469225077e+00, 1.272273617510757092e-02, 1.923113894462585449e+01
2.472077271172701707e+00, 2.956501760700482873e+00, 4.394449142492538041e-01, 2.626235531642531651e+00, 2.451783174011765265e+00, 6.038721749743982542e-03, 1.927307057380676270e+01
2.486693663644371277e+00, 2.957799279936788928e+00, 1.820284934752833261e-01, 2.636633327590772513e+00, 2.453455796875008588e+00, 1.087436724768647660e-02, 1.931574106216430664e+01
2.498326025736378853e+00, 2.959225426901567424e+00, 1.190408506225627827e-01, 2.648607498118320525e+00, 2.453202327738581268e+00, 8.332995788153867850e-03, 1.935813522338867188e+01
2.513286317962450056e+00, 2.961049602161157424e+00, 2.487209247907559151e-01, 2.659670411535193235e+00, 2.452234006040129533e+00, -1.254601019240101202e-03, 1.940112185478210449e+01
2.527784127836871786e+00, 2.963423155736355508e+00, 4.819262946196872233e-01, 2.678856972811208159e+00, 2.453476538148963826e+00, -7.990596979579938849e-03, 1.944332313537597656e+01
2.542376875085067489e+00, 2.965524993565121559e+00, 4.407259635759182004e-01, 2.694194153046734375e+00, 2.456427664905171948e+00, 9.388228864111041599e-03, 1.948562216758728027e+01
2.555136661986219693e+00, 2.968163065040815507e+00, 5.768754208748037016e-01, 2.704743372085987474e+00, 2.457260017248016570e+00, -2.322140106894139688e-03, 1.952813434600830078e+01
2.567601770759701196e+00, 2.970118466901473742e+00, 6.911024065170316977e-01, 2.719187139297567501e+00, 2.458212699196312023e+00, -2.148016249533071277e-03, 1.957031106948852539e+01
2.580259984433380449e+00, 2.972238453853289997e+00, 7.357745952115020138e-01, 2.730999999999999872e+00, 2.459999999999999964e+00, 8.699999999999999400e-03, 1.961210060119628906e+01
2.594315510522545942e+00, 2.974453787800452442e+00, 5.603005496367937655e-01, 2.743638503832340092e+00, 2.462238630562315400e+00, 8.731995320073545133e-03, 1.965414476394653320e+01
2.608575582794648628e+00, 2.976473538806939434e+00, 5.718192568454389946e-01, 2.759623059390063915e+00, 2.462627157507378595e+00, 2.572806210332794115e-03, 1.969655561447143555e+01
2.621498148837186015e+00, 2.978486798632289378e+00, 6.343168523749117549e-01, 2.770264420603602673e+00, 2.465883485474657189e+00, 1.883874971257062589e-02, 1.973880457878112793e+01
2.635807262813793184e+00, 2.980381669282265555e+00, 6.218266117304063201e-01, 2.785759180085809916e+00, 2.468355932496020255e+00, 1.088242856091891329e-02, 1.978248596191406250e+01
2.649538603712404239e+00, 2.982462537097960276e+00, 3.874679872008197079e-01, 2.795104632331202765e+00, 2.470366561613184242e+00, 8.182004176387173630e-03, 1.982506752014160156e+01
2.659587877971737235e+00, 2.983813349072428789e+00, 1.749971605565334432e-01, 2.811470353559993640e+00, 2.471212629475306066e+00, 7.881701495728563739e-03, 1.986727929115295410e+01
2.673483284322469622e+00, 2.985868895866637729e+00, 3.050150000496755220e-01, 2.822923481395389178e+00, 2.472420175850272184e+00, 6.034382072011314907e-03, 1.990966224670410156e+01
2.687095935179490080e+00, 2.988047334053417270e+00, 5.794932816471376480e-01, 2.833409000809918421e+00, 2.475702359154025700e+00, 5.257820050683577849e-03, 1.995232558250427246e+01
2.699336850831531631e+00, 2.989660868935498428e+00, 6.044287777207916212e-01, 2.846161034589996586e+00, 2.476970713392002921e+00, -5.313021216613075370e-04, 1.999475288391113281e+01
2.713195126131322965e+00, 2.992081882810974314e+00, 4.924046814366165870e-01, 2.861077198431509316e+00, 2.476998018873045382e+00, -4.799820778849198458e-03, 2.003719496726989746e+01
2.727014562601361547e+00, 2.994803545915002196e+00, 5.592046374170415168e-01, 2.874975290751621504e+00, 2.479178874744416117e+00, -6.755010100579013528e-03, 2.007943129539489746e+01
2.736723233166025615e+00, 2.996698123592393959e+00, 6.067570957123373798e-01, 2.888396349742560432e+00, 2.480244106981694063e+00, 6.064351305934428775e-03, 2.012141132354736328e+01
2.750143399420927004e+00, 2.999079207799347557e+00, 4.535790450712280375e-01, 2.898866582953508519e+00, 2.482500955841071111e+00, 1.455827072757306419e-02, 2.016371750831604004e+01
2.761913730564043767e+00, 3.001070783047935731e+00, 6.297239909274880976e-01, 2.909439615528244705e+00, 2.485955528739919540e+00, 1.859999999999999848e-02, 2.020602703094482422e+01
2.775272633733867345e+00, 3.003548750891073205e+00, 8.425734810691118959e-01, 2.919887230048146876e+00, 2.485998956990201680e+00, 1.156613353073914288e-02, 2.024876594543457031e+01
2.787256121750751436e+00, 3.005189699057038588e+00, 6.446587297588577403e-01, 2.930777561001066456e+00, 2.489616643267027918e+00, 5.588105444092258955e-03, 2.029056024551391602e+01
2.801239410786268369e+00, 3.006727458482810533e+00, 3.902632361874981970e-01, 2.946527451869560554e+00, 2.490368637467256452e+00, 1.264573595137060899e-02, 2.033265042304992676e+01
2.811482235981299649e+00, 3.008809262834947429e+00, -4.129930872272559728e-01, 2.958443086426291835e+00, 2.491172679761803899e+00, 1.340000000000000045e-02, 2.037512779235839844e+01
2.816634088429142313e+00, 3.010738438274353168e+00, -4.574006898247994002e+00, 2.970066991335377438e+00, 2.490569562974944251e+00, -3.746954053503681343e-03, 2.041729187965393066e+01
2.819722967965784477e+00, 3.011883196486314418e+00, -1.272601836263698161e+01, 2.979105000008459125e+00, 2.492431435132889117e+00, -1.812391829984412450e-02, 2.046037721633911133e+01
2.821121514793855312e+00, 3.012288465539656901e+00, -2.068640547602692692e+01, 2.989016041042059424e+00, 2.494476033275876414e+00, -5.526619872114335585e-02, 2.050258612632751465e+01
2.820317380299330434e+00, 3.012626644628750405e+00, -2.885860720956632264e+01, 2.998851792472932765e+00, 2.495882373608685256e+00, -1.277805361002097573e-01, 2.054425096511840820e+01
2.820662460204794719e+00, 3.012224601068088869e+00, -3.573929983659928666e+01, 2.999241965517587261e+00, 2.497329049713263416e+00, -2.315996224331230979e-01, 2.058673095703125000e+01
2.820045289859264503e+00, 3.012128472561586445e+00, -4.009309252516982269e+01, 2.999055510931034174e+00, 2.497041709591721226e+00, -3.769636522555405711e-01, 2.062774085998535156e+01
2.819044726260029332e+00, 3.012600500755715505e+00, -4.414658091209954449e+01, 2.998851206800854818e+00, 2.496959272814482933e+00, -4.965579848643626448e-01, 2.066718077659606934e+01
2.817955123914805959e+00, 3.013066952345587524e+00, -4.853026831883742886e+01, 2.998839189938963923e+00, 2.497033008356814410e+00, -5.743710269500648113e-01, 2.070628619194030762e+01
2.817179653772945880e+00, 3.012999193679461563e+00, -5.170790751958180920e+01, 2.997828982994263924e+00, 2.496968692591476913e+00, -6.697377101411761124e-01, 2.074497175216674805e+01
2.816835819353392445e+00, 3.013056219247913337e+00, -5.547987735392859321e+01, 2.995816825562223951e+00, 2.497024984374689449e+00, -7.543763495358498661e-01, 2.078368520736694336e+01
2.817019818375165574e+00, 3.013544551995350762e+00, -5.888991488032284849e+01, 2.994863717062699493e+00, 2.496972971074469250e+00, -8.307222120121903197e-01, 2.082218885421752930e+01
2.817569803111605431e+00, 3.013710998041524647e+00, -6.158984447755380387e+01, 2.995220253757118645e+00, 2.497337659764071294e+00, -9.510862738022178853e-01, 2.086072421073913574e+01
2.817809156918506641e+00, 3.013645666720043970e+00, -6.399506678271977478e+01, 2.994318084331826668e+00, 2.496033506279677017e+00, -9.987946208457409991e-01, 2.089905238151550293e+01
2.818028043526127124e+00, 3.013556666345620361e+00, -6.683635084982867625e+01, 2.994120692150679108e+00, 2.495912914416199779e+00, -1.042821229184127230e+00, 2.093776369094848633e+01
2.818344731144786675e+00, 3.013626027130078544e+00, -6.872692126187276074e+01, 2.993183963220493737e+00, 2.496980546645382937e+00, -1.098675462429400840e+00, 2.097699570655822754e+01
2.818755784474343606e+00, 3.013714811000996807e+00, -7.036141036336668719e+01, 2.995294388163887600e+00, 2.499040437503868173e+00, -1.134173590727179937e+00, 2.101628470420837402e+01
2.818936245198913060e+00, 3.014241870482663455e+00, -7.199984030246037037e+01, 2.996328376930372350e+00, 2.501106161696778685e+00, -1.164068291824402746e+00, 2.105601406097412109e+01
2.818859732409978669e+00, 3.014281789828523017e+00, -7.351430643428517442e+01, 2.995999999999999996e+00, 2.496999999999999886e+00, -1.212699999999999889e+00, 2.109567880630493164e+01
2.818752468546088075e+00, 3.014110534028008992e+00, -7.528409823213539198e+01, 2.995000000000000107e+00, 2.498000000000000220e+00, -1.257800000000000029e+00, 2.113556122779846191e+01
2.818874935828957096e+00, 3.014110694808628477e+00, -7.640834982391024255e+01, 2.996046670189038696e+00, 2.499968657419968210e+00, -1.275343016840156718e+00, 2.117591714859008789e+01
2.818991871085359424e+00, 3.014323006838042662e+00, -7.734812422662146503e+01, 2.996030739728453796e+00, 2.499021173405171936e+00, -1.289834583521261013e+00, 2.121651792526245117e+01
2.819022706417082080e+00, 3.014139549517675043e+00, -7.853274777573059851e+01, 2.995991808739582041e+00, 2.499076710576366711e+00, -1.314716393134231387e+00, 2.125755763053894043e+01
2.819010552567139172e+00, 3.013911093711425959e+00, -7.952047371737545234e+01, 2.995051709455331057e+00, 2.499868184701209639e+00, -1.371501953085076497e+00, 2.129859304428100586e+01
2.818627106166147200e+00, 3.013722700614781758e+00, -8.084252858279863574e+01, 2.994972906909058263e+00, 2.499831455309598827e+00, -1.382459782278563809e+00, 2.133979415893554688e+01
2.818469003589231914e+00, 3.013596918153300663e+00, -8.182108657173715471e+01, 2.994690222957745007e+00, 2.499857788321373064e+00, -1.401096666416546732e+00, 2.138150477409362793e+01
2.818259038722340293e+00, 3.013808079082778590e+00, -8.234520789678225583e+01, 2.994963243450630586e+00, 2.500006101255608737e+00, -1.417314702766533374e+00, 2.142401266098022461e+01
2.818082808581215293e+00, 3.013967974173561881e+00, -8.239105464745560425e+01, 2.994895800300394484e+00, 2.500065364102360466e+00, -1.435314313414671084e+00, 2.146543049812316895e+01
2.818471490016792202e+00, 3.012257169677929447e+00, -8.266744503159756619e+01, 2.995997543669924212e+00, 2.499021397227760399e+00, -1.456499999999999906e+00, 2.150811600685119629e+01
2.818525845816489905e+00, 3.007990054428098858e+00, -8.313643149213343975e+01, 2.995191209067397331e+00, 2.497061399426451445e+00, -1.470421512951479492e+00, 2.155088376998901367e+01
2.818921386048153011e+00, 2.999279425670318577e+00, -8.362893761828917150e+01, 2.994961879477638700e+00, 2.497184027611003998e+00, -1.473553952220272967e+00, 2.159280943870544434e+01
2.819785849158940927e+00, 2.985398242829173654e+00, -8.447056820026527646e+01, 2.996102257540712355e+00, 2.493593125988440296e+00, -1.474933122977097222e+00, 2.163505554199218750e+01
2.820880789886707873e+00, 2.968508785777216552e+00, -8.536667841393658307e+01, 2.995000000000000107e+00, 2.494000000000000217e+00, -1.491900000000000004e+00, 2.168043684959411621e+01
2.821699540932915529e+00, 2.940534381840194111e+00, -8.679553009154454912e+01, 2.995322072488105114e+00, 2.483332417600746744e+00, -1.486883832860980803e+00, 2.172498965263366699e+01
2.819871654285717621e+00, 2.913602795298513737e+00, -8.731617633693556968e+01, 2.993792103852185527e+00, 2.466874266642044677e+00, -1.500231754456072375e+00, 2.176836228370666504e+01
2.818891080835871588e+00, 2.881888123701028537e+00, -8.785664585430156137e+01, 2.991581229870214020e+00, 2.452306602846308081e+00, -1.524076637985544380e+00, 2.181133890151977539e+01
2.818900970181475341e+00, 2.840370268811085452e+00, -8.855512066745468758e+01, 2.991125876701742126e+00, 2.425943427443686407e+00, -1.531911184231661061e+00, 2.185411953926086426e+01
2.819177265118034459e+00, 2.795581339229257001e+00, -8.933964771593583976e+01, 2.988999999999999879e+00, 2.410000000000000142e+00, -1.555299999999999905e+00, 2.189615416526794434e+01
2.819773637673796074e+00, 2.759569673721076200e+00, -9.027505061544583498e+01, 2.986169873622200210e+00, 2.377774545101878800e+00, -1.558203456659699615e+00, 2.193772077560424805e+01
2.818391379012554765e+00, 2.712885624622312086e+00, -9.063604407341932756e+01, 2.983960313269661491e+00, 2.350709911591584156e+00, -1.570903530937585169e+00, 2.197995781898498535e+01
2.818670018539368272e+00, 2.667745138346248712e+00, -9.062514651256262255e+01, 2.979484538889688672e+00, 2.308950975446468767e+00, -1.584868837747066772e+00, 2.202224111557006836e+01
2.818681073899749645e+00, 2.625983142953414173e+00, -9.050911617969380529e+01, 2.977136116817366229e+00, 2.277868290787645744e+00, -1.584646473417421264e+00, 2.206401419639587402e+01
2.821439451850504376e+00, 2.586541630264243885e+00, -9.101429350264865548e+01, 2.970632216256878344e+00, 2.221815112666486680e+00, -1.623314723828075845e+00, 2.210563445091247559e+01
2.821545035461818340e+00, 2.541791478079711730e+00, -9.083740847455166545e+01, 2.968789524741930919e+00, 2.181395966612476922e+00, -1.627787972557403595e+00, 2.214764857292175293e+01
2.822793912499595326e+00, 2.502672781779229805e+00, -9.036364416162341229e+01, 2.960953983055214067e+00, 2.136993991348886013e+00, -1.619698700553641402e+00, 2.219062471389770508e+01
2.823812630943118407e+00, 2.458555427221148282e+00, -8.996253924801355595e+01, 2.957275236191777790e+00, 2.095149757557084769e+00, -1.616637032385579875e+00, 2.223271560668945312e+01
2.826329760444429073e+00, 2.414984257870184781e+00, -8.973138745562178542e+01, 2.951388022345593942e+00, 2.050450582973902591e+00, -1.622169876085616691e+00, 2.227468657493591309e+01
2.828378733896933284e+00, 2.380723001649083681e+00, -8.948982466426517135e+01, 2.951608975750514396e+00, 2.010841630093931798e+00, -1.608565640150877218e+00, 2.231702542304992676e+01
2.831135140313254084e+00, 2.336340293252328948e+00, -8.900113475225307980e+01, 2.949654565106807791e+00, 1.979784487387501457e+00, -1.599146855693495795e+00, 2.235893344879150391e+01
2.833664943836612604e+00, 2.291322345759259527e+00, -8.868876799683260970e+01, 2.943000000000000060e+00, 1.945999999999999952e+00, -1.598200000000000065e+00, 2.240126562118530273e+01
2.836503242491392740e+00, 2.246705920742615437e+00, -8.862924026114954756e+01, 2.945118985517341859e+00, 1.902937222277444107e+00, -1.587904633668257182e+00, 2.244375443458557129e+01
2.838648728013927869e+00, 2.211338388277197531e+00, -8.863372682457908525e+01, 2.942465656292466925e+00, 1.861238170526827718e+00, -1.581448743469996643e+00, 2.248654866218566895e+01
2.840487829036864031e+00, 2.166872840832099634e+00, -8.844438967315740285e+01, 2.938689535338358194e+00, 1.822656773052176327e+00, -1.571019626025468963e+00, 2.252852439880371094e+01
2.842340897842760672e+00, 2.127064193096702915e+00, -8.836499553927173167e+01, 2.942474166450458561e+00, 1.788345585369362833e+00, -1.581380854655961343e+00, 2.257106447219848633e+01
2.844532723328674351e+00, 2.082316738463578787e+00, -8.883574207820007018e+01, 2.939484570913920791e+00, 1.735158344563421995e+00, -1.571196259999559475e+00, 2.261308217048645020e+01
2.846383331924169813e+00, 2.037073699270016913e+00, -8.886423222918755016e+01, 2.939421774725677228e+00, 1.688181760462624581e+00, -1.579804574257995808e+00, 2.265532040596008301e+01
2.847636909025514473e+00, 1.996907678447965795e+00, -8.863728043289029301e+01, 2.936056030979036890e+00, 1.655011725639495168e+00, -1.576227490620016214e+00, 2.269737243652343750e+01
2.849543915627037460e+00, 1.951892343578706113e+00, -8.855760705575366387e+01, 2.936035202593235471e+00, 1.609019792600575594e+00, -1.575338108545260019e+00, 2.274024176597595215e+01
2.850690889382733406e+00, 1.917127500439920418e+00, -8.869771383392885866e+01, 2.935588793446308298e+00, 1.563534889751998502e+00, -1.579155603842004485e+00, 2.278291249275207520e+01
2.853344293676138399e+00, 1.872346302421763919e+00, -8.900473999008588066e+01, 2.934828298230970134e+00, 1.536214273326335533e+00, -1.582847427169311372e+00, 2.282539486885070801e+01
2.855416804430278788e+00, 1.827812824581394713e+00, -8.945946734064244765e+01, 2.935482806486210627e+00, 1.489060487170442038e+00, -1.584170946435268901e+00, 2.286744952201843262e+01
2.856997179777172047e+00, 1.783072709187747407e+00, -8.973343669356464147e+01, 2.930026379979171924e+00, 1.453190171869841674e+00, -1.587962902105239937e+00, 2.290967822074890137e+01
2.859396772419108501e+00, 1.743524146195258862e+00, -9.019461254056380994e+01, 2.932161025398021703e+00, 1.418810140105105200e+00, -1.582811415773965225e+00, 2.295197296142578125e+01
2.869279317893663972e+00, 1.486750794253953956e+00, -8.968982695010818418e+01, 2.931415518471499837e+00, 1.380991678523755928e+00, -1.594639049199896297e+00, 2.299469137191772461e+01
2.872200500853003380e+00, 1.442136147848675387e+00, -8.952178242643834949e+01, 2.919986974315294859e+00, 1.125606467896190788e+00, -1.608066620519774448e+00, 2.325785374641418457e+01
2.874930876206223562e+00, 1.402732430531622221e+00, -8.930004751947291197e+01, 2.919739856698005287e+00, 1.085089354812986295e+00, -1.606497499862874268e+00, 2.330004405975341797e+01
2.878072049182710757e+00, 1.357929090989507648e+00, -8.899440301517579144e+01, 2.919875435877846037e+00, 1.050481178876759403e+00, -1.608052802140546467e+00, 2.334202694892883301e+01
2.880833939529404031e+00, 1.313663053070442288e+00, -8.853869837685486743e+01, 2.919133480709160011e+00, 1.011946067735059795e+00, -1.602592111652986651e+00, 2.338470172882080078e+01
2.884270326312810440e+00, 1.274586574398379746e+00, -8.829353343779473562e+01, 2.918042313217845241e+00, 9.701464660820338093e-01, -1.605263152920850533e+00, 2.342801809310913086e+01
2.887812807352582833e+00, 1.230166663789715287e+00, -8.816437584689452933e+01, 2.921328578921561281e+00, 9.302291763944053882e-01, -1.598898694574275137e+00, 2.347086334228515625e+01
2.890941334554452791e+00, 1.195317929948570113e+00, -8.788236325335741128e+01, 2.921254954757347200e+00, 8.792847010005052644e-01, -1.583890389459534864e+00, 2.351340818405151367e+01
2.893661189215777529e+00, 1.150675780058857178e+00, -8.780224526420325049e+01, 2.919925588585989829e+00, 8.459567457557182202e-01, -1.583633027483430267e+00, 2.355583262443542480e+01
2.897182199767748045e+00, 1.105856995165013457e+00, -8.762595817943014254e+01, 2.920344435625367829e+00, 8.024238142565370824e-01, -1.585464769135556784e+00, 2.359870719909667969e+01
2.900734861980381218e+00, 1.061645695897995179e+00, -8.754987642149029625e+01, 2.922089048972346781e+00, 7.590517852185395542e-01, -1.583274787725708288e+00, 2.364116334915161133e+01
2.903681776247078350e+00, 1.026450515800118257e+00, -8.737954718669980991e+01, 2.922700017008169837e+00, 7.122784507928086040e-01, -1.580042986723828813e+00, 2.368372082710266113e+01
2.906739247292340789e+00, 9.820125496115345021e-01, -8.713606850321674813e+01, 2.922413551981861701e+00, 6.908853550075203520e-01, -1.576503456970746564e+00, 2.372610521316528320e+01
2.910323527622423967e+00, 9.367825173343149459e-01, -8.695882189979874966e+01, 2.924888078606985520e+00, 6.492406695786085979e-01, -1.576149514978599786e+00, 2.376839327812194824e+01
2.913415579311477988e+00, 8.920481028640944166e-01, -8.710249731896843173e+01, 2.926865989760532472e+00, 6.017310299508459304e-01, -1.578504626893383112e+00, 2.381031703948974609e+01
2.916965734537564803e+00, 8.525752019961435613e-01, -8.727045491976252833e+01, 2.923000000000000043e+00, 5.540000000000000480e-01, -1.561199999999999921e+00, 2.385277223587036133e+01
2.919829670289930679e+00, 8.121809144950888903e-01, -8.734306581181621709e+01, 2.922261834768074884e+00, 5.131466471665675488e-01, -1.563241548336565367e+00, 2.389465332031250000e+01
2.922511951129963759e+00, 7.722460579789151014e-01, -8.733686795755917842e+01, 2.922091358773140968e+00, 4.789258970135819027e-01, -1.557580368777421453e+00, 2.393709397315979004e+01
2.925265909275124976e+00, 7.271158679800719948e-01, -8.731754015847288031e+01, 2.922678034118108670e+00, 4.350622569617925151e-01, -1.568145173828248140e+00, 2.397916173934936523e+01
2.928527523090275864e+00, 6.819168646005330237e-01, -8.746691284979537784e+01, 2.922294049431042318e+00, 3.874079805010133826e-01, -1.565328641805888266e+00, 2.402155089378356934e+01
2.931065217249125610e+00, 6.420012612338131808e-01, -8.748542718054579836e+01, 2.921721931978860987e+00, 3.530115438864967481e-01, -1.575055777321657136e+00, 2.406373953819274902e+01
2.933730220947503575e+00, 5.966927416485700020e-01, -8.723124838185306373e+01, 2.919371251211915652e+00, 3.070601199775429002e-01, -1.574442591606894259e+00, 2.410678315162658691e+01
2.937303026438439879e+00, 5.567795787184904865e-01, -8.706913905191821357e+01, 2.914164407906993493e+00, 2.719037036147516906e-01, -1.567184063488036294e+00, 2.414919781684875488e+01
2.939501353371754888e+00, 5.170730649028011383e-01, -8.719698669501894983e+01, 2.911188947645440894e+00, 2.430318572619736273e-01, -1.566000000000000059e+00, 2.419152712821960449e+01
2.942956030765898401e+00, 4.723096971822465240e-01, -8.732383512297001005e+01, 2.908425538681064459e+00, 1.999283471021220393e-01, -1.559854466006203921e+00, 2.423348021507263184e+01
2.945170730924023150e+00, 4.325811654912851134e-01, -8.723509583359903274e+01, 2.907172760920284649e+00, 1.617937425760856140e-01, -1.553796596440809585e+00, 2.427570629119873047e+01
2.948870602664974694e+00, 3.874389832070043727e-01, -8.684941790305599341e+01, 2.904388108509877497e+00, 1.083224804655391060e-01, -1.560705413789291729e+00, 2.431768441200256348e+01
2.952440411127207121e+00, 3.423854792054801810e-01, -8.687075528842986216e+01, 2.903615724534331033e+00, 6.878924672874109358e-02, -1.556415920576991629e+00, 2.435984921455383301e+01
2.955668648225875383e+00, 3.077726745863134106e-01, -8.678233265299189725e+01, 2.898209046266814415e+00, 2.714257741747674521e-02, -1.556899999999999951e+00, 2.440193915367126465e+01
2.959061429007867616e+00, 2.625858872568791469e-01, -8.681738665027226887e+01, 2.891366480684536278e+00, 3.388390924758982736e-02, -1.554499999999999993e+00, 2.444361662864685059e+01
2.963132682591415268e+00, 2.175663056380041094e-01, -8.677970048598048436e+01, 2.889307699619639624e+00, -9.024532868176574074e-03, -1.563909078256840113e+00, 2.448587250709533691e+01
2.966955234708649858e+00, 1.773049727182298974e-01, -8.679935747933559753e+01, 2.890949478754095026e+00, -5.201198168328147881e-02, -1.554155082152729905e+00, 2.452841830253601074e+01
2.971605771945774244e+00, 1.322372677131915530e-01, -8.701187370750626826e+01, 2.890737506657687916e+00, -9.523883955155280912e-02, -1.554712024639683499e+00, 2.457061052322387695e+01
2.975059816911008070e+00, 9.694822709606597255e-02, -8.719674371625399090e+01, 2.888999999999999790e+00, -1.330000000000000071e-01, -1.558000000000000052e+00, 2.461291766166687012e+01
2.979444740733922625e+00, 5.233926542878840349e-02, -8.753818265418411215e+01, 2.887000000000000011e+00, -1.719999999999999862e-01, -1.563299999999999912e+00, 2.465493965148925781e+01
2.983453408790799344e+00, 7.079808116458939649e-03, -8.808392819035104537e+01, 2.890466291109039521e+00, -2.192519652266867736e-01, -1.565637746420900589e+00, 2.469666242599487305e+01
2.986500365622326125e+00, -2.728386579339320966e-02, -8.828797565550259208e+01, 2.888774201178953671e+00, -2.637625737320101194e-01, -1.582980190055290226e+00, 2.473856902122497559e+01
2.990928006256546645e+00, -7.146593793544075979e-02, -8.867019606130607201e+01, 2.887643839271162971e+00, -2.917767451167105341e-01, -1.576833590443595723e+00, 2.478085279464721680e+01
2.994215828370341725e+00, -1.162644586082049181e-01, -8.839623844469399216e+01, 2.888468638775617769e+00, -3.360809146635543865e-01, -1.588865766928926559e+00, 2.482285141944885254e+01
2.998904845004340736e+00, -1.608694557470598252e-01, -8.824420700560131081e+01, 2.887400609544764851e+00, -3.851054016147604231e-01, -1.579961117222186795e+00, 2.486480474472045898e+01
3.001839984986300003e+00, -1.957817938368783539e-01, -8.811445313614493102e+01, 2.884999999999999787e+00, -3.830000000000000071e-01, -1.593800000000000106e+00, 2.490655493736267090e+01
3.006496736093009936e+00, -2.401652437955167640e-01, -8.809427649614012523e+01, 2.883211576227362016e+00, -4.058634950686778042e-01, -1.585600247940515350e+00, 2.494789171218872070e+01
3.010238166385525993e+00, -2.802958594240526624e-01, -8.805907613202452922e+01, 2.881662094387065221e+00, -4.540359525085244652e-01, -1.584022500818978996e+00, 2.498975181579589844e+01
3.014868770273006149e+00, -3.239566001164330133e-01, -8.818406030569455822e+01, 2.879819654998541090e+00, -5.080137603942904700e-01, -1.589203040433080361e+00, 2.503159952163696289e+01
3.019323481841222456e+00, -3.635209894199190606e-01, -8.818496835264801348e+01, 2.880627925855535842e+00, -5.429126158539421265e-01, -1.574625697958458526e+00, 2.507329273223876953e+01
3.023540196640691402e+00, -4.038243291206615182e-01, -8.787244730471722676e+01, 2.880718763245733616e+00, -5.756404397618993807e-01, -1.585157908892879108e+00, 2.511470961570739746e+01
3.028095936420291956e+00, -4.436189330733176783e-01, -8.775352679795528843e+01, 2.879000000000000004e+00, -6.169999999999999929e-01, -1.579099999999999948e+00, 2.515616655349731445e+01
3.032318675148561127e+00, -4.828911429828597335e-01, -8.782700385159881762e+01, 2.880331258061688438e+00, -6.560297038645095391e-01, -1.582047147428382150e+00, 2.519752550125122070e+01
3.035921752952229991e+00, -5.222469342793917280e-01, -8.788373818414515881e+01, 2.879272540258265511e+00, -6.889574308884526266e-01, -1.570679393404686097e+00, 2.523856782913208008e+01
3.041577778175264424e+00, -5.667546045364885154e-01, -8.789890629621109497e+01, 2.877491019788096960e+00, -7.296891133145201325e-01, -1.582516927298016185e+00, 2.527954363822937012e+01
3.046556220895652700e+00, -6.106616387384590228e-01, -8.760352725110182348e+01, 2.877872109006518020e+00, -7.739849255640582903e-01, -1.569556354059401748e+00, 2.532030177116394043e+01
3.050600053171822257e+00, -6.442543513071725680e-01, -8.742906249860033085e+01, 2.877621219714189493e+00, -8.087120314789256748e-01, -1.570381130665237102e+00, 2.536112546920776367e+01
3.055037532190788330e+00, -6.819087882503686027e-01, -8.764541926285971840e+01, 2.878738851098230800e+00, -8.470609277342896481e-01, -1.570370558351425361e+00, 2.540368700027465820e+01
3.060265394569715358e+00, -7.242588025006844177e-01, -8.764983493619286037e+01, 2.882189136795745288e+00, -8.842147390321348777e-01, -1.569765768286923935e+00, 2.544526124000549316e+01
3.065133697973682736e+00, -7.656258593829990966e-01, -8.752165196141744730e+01, 2.883490434277459880e+00, -9.316678988013199492e-01, -1.566699949324799945e+00, 2.548694300651550293e+01
3.069185172437869813e+00, -8.008299831312470918e-01, -8.750481027001769974e+01, 2.883597998441609800e+00, -9.709217578898665657e-01, -1.567798658975490866e+00, 2.552895212173461914e+01
3.072501372577856049e+00, -8.353917946163572639e-01, -8.763493625946412635e+01, 2.883955223428148695e+00, -1.008176287934852589e+00, -1.560931152664447596e+00, 2.557079625129699707e+01
3.076872807989790903e+00, -8.744740335015568355e-01, -8.763445155125018005e+01, 2.884874206826463006e+00, -1.039257710470764762e+00, -1.558787801376847471e+00, 2.561245584487915039e+01
3.080133811676850186e+00, -9.084192727789379695e-01, -8.761726448501082132e+01, 2.885013030573059467e+00, -1.072775591574296250e+00, -1.556333077716121727e+00, 2.565431952476501465e+01
