4.979624421826684411e-01, -2.497879890902988453e+00, 1.689273653583273000e+00,
4.990932759324717694e-01, -2.497066469541783906e+00, 1.684397555516632172e+00,
4.982048848760933790e-01, -2.495844716073540415e+00, 1.682467089804827953e+00,
4.986803245218805469e-01, -2.490742266400541638e+00, 1.670792328439795416e+00,
5.000000000000000000e-01, -2.490000000000000213e+00, 1.644700000000000051e+00,
5.018613040529322777e-01, -2.479300223693627014e+00, 1.624477256454878615e+00,
5.058118592209482900e-01, -2.463049207746846658e+00, 1.617013666501123437e+00,
5.069539692895470573e-01, -2.440889624260674129e+00, 1.597940173816337239e+00,
5.115234663999186360e-01, -2.424646117023380842e+00, 1.564780565286481906e+00,
5.188486517067505410e-01, -2.399590281779181211e+00, 1.551288171324176624e+00,
5.290000000000000258e-01, -2.378000000000000114e+00, 1.538799999999999946e+00,
5.352114598416183311e-01, -2.344984320557452762e+00, 1.526126997330259583e+00,
5.423986713074816501e-01, -2.308153473620547125e+00, 1.512778814807780314e+00,
5.431167431344113838e-01, -2.267769935250546709e+00, 1.525107712406913896e+00,
5.597595722625996473e-01, -2.219309251316010645e+00, 1.511719101091302919e+00,
5.647390279630749577e-01, -2.182897745490974817e+00, 1.517668753413776939e+00,
5.681491211251253892e-01, -2.153653883901663235e+00, 1.535414150570428626e+00,
5.767633962298440720e-01, -2.110043633018862774e+00, 1.542024498402243093e+00,
5.778352391883080363e-01, -2.071233604143241092e+00, 1.538245437530603388e+00,
5.785343500334979572e-01, -2.033305916834533100e+00, 1.553080726708933934e+00,
5.835901011580344466e-01, -1.985380255599069610e+00, 1.537244439668028262e+00,
5.801741279415598695e-01, -1.945463624164725625e+00, 1.546021670303800555e+00,
5.859999999999999654e-01, -1.903999999999999915e+00, 1.550400000000000000e+00,
5.848332539351648318e-01, -1.863821046480878207e+00, 1.553171283297650307e+00,
5.842453778477378901e-01, -1.817211992613004368e+00, 1.560642828863608056e+00,
5.847185365803527768e-01, -1.786083788388260318e+00, 1.558500195550924117e+00,
5.820840756708345332e-01, -1.743109389216987770e+00, 1.570061676167056719e+00,
5.820027643277274620e-01, -1.699203465437965521e+00, 1.571740169855758484e+00,
5.829999999999999627e-01, -1.665000000000000036e+00, 1.556499999999999995e+00,
5.828952564924265722e-01, -1.627992458159817746e+00, 1.563599900152719435e+00,
5.825687300414623682e-01, -1.580982445732923125e+00, 1.561888256543636277e+00,
5.878174990276724410e-01, -1.548017128173172718e+00, 1.562169833774243788e+00,
5.865131318153238293e-01, -1.505281154194094029e+00, 1.571074016302005605e+00,
5.868573550809423889e-01, -1.451280867034030475e+00, 1.577512788006982136e+00,
5.899999999999999689e-01, -1.413000000000000034e+00, 1.567199999999999926e+00,
5.887971708577269814e-01, -1.380068654969209829e+00, 1.575502978189981862e+00,
5.888168802355874254e-01, -1.341088651404172438e+00, 1.576244855589803207e+00,
5.905642075445826089e-01, -1.295638073719892924e+00, 1.573805619209837969e+00,
5.862136966551583228e-01, -1.252439839069695582e+00, 1.584054907300332715e+00,
5.871735767378244431e-01, -1.210636374304781659e+00, 1.573985845266737682e+00,
5.848668675311077259e-01, -1.172947263178598876e+00, 1.585145138721498759e+00,
5.879774306703685616e-01, -1.139989738020880550e+00, 1.570088427016580912e+00,
5.867286794206550971e-01, -1.090916994319433897e+00, 1.572349005582037940e+00,
5.861797597258840975e-01, -1.043862400189764283e+00, 1.576443636183734842e+00,
5.859547791888872759e-01, -1.001541082679996642e+00, 1.584535181753781607e+00,
5.876675320895434762e-01, -9.712784517892245617e-01, 1.581588488558698824e+00,
5.896399024164806768e-01, -9.252189466383314853e-01, 1.574707694946776870e+00,
5.948867493742585610e-01, -8.920311824074583784e-01, 1.560213015279116266e+00,
5.947646258152312626e-01, -8.519160100464877594e-01, 1.561484900750013782e+00,
5.995275311914869398e-01, -8.086612936361451398e-01, 1.555818025070037303e+00,
6.012775193696897613e-01, -7.616594884184296754e-01, 1.547986256575887287e+00,
6.019339871117532770e-01, -7.286513383118431442e-01, 1.554068331881265808e+00,
6.109999999999999876e-01, -6.840000000000000524e-01, 1.572000000000000064e+00,
6.124708379719272511e-01, -6.401277708552355339e-01, 1.575477861678882041e+00,
6.139162043460011375e-01, -5.979393126132207525e-01, 1.571578058539331302e+00,
6.163802608063737587e-01, -5.679863381713996517e-01, 1.579797657998476268e+00,
6.167717833426115126e-01, -5.200584531793943643e-01, 1.582284699255231741e+00,
6.136374672317395085e-01, -4.939042657245244494e-01, 1.571686117098541446e+00,
6.087419289068569661e-01, -4.769622351015365136e-01, 1.575199999999999934e+00,
6.097567327195776432e-01, -4.379574196662275876e-01, 1.575198263196702753e+00,
6.092065414153348124e-01, -3.942587462265759179e-01, 1.584284165054869131e+00,
6.094697048717170329e-01, -3.547150204335338675e-01, 1.583908170376475466e+00,
6.086948282586243097e-01, -3.114335485954304317e-01, 1.574807549864770673e+00,
6.069093118203970905e-01, -2.778636878056747750e-01, 1.587098258943300033e+00,
6.069999999999999840e-01, -2.340000000000000135e-01, 1.573600000000000110e+00,
6.055835497379269405e-01, -1.910854004786494698e-01, 1.579181781443239174e+00,
6.066416373671994489e-01, -1.477900685609990494e-01, 1.577046879971637727e+00,
6.064559399173240495e-01, -1.158623438860194033e-01, 1.575432499560501132e+00,
6.061472323256229533e-01, -7.606284201620945595e-02, 1.586869525390793179e+00,
6.064056779674608100e-01, -2.923939706974542502e-02, 1.579345755680769070e+00,
