ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT, CHANGE_STATE
0, 2.113, 2.46, -0.0173, 1.61, 1.15, -1.15, -1.38, 2.11315, 2.46019, -0.0185254, 2, 0, 2022-11-21.17:45:37, 38
0, 2.114, 2.459, -0.0163, 2.07, 1.15, -1.15, -1.15, 2.11317, 2.46005, -0.0263371, 2, 0, 2022-11-21.17:45:37, 42
0, 2.114, 2.459, -0.0163, 2.53, 0.92, -1.61, -1.38, 2.11317, 2.46003, -0.0263371, 2, 0, 2022-11-21.17:45:37, 43
0, 2.116, 2.459, -0.015, 3.45, 2.3, -2.76, -2.53, 2.11348, 2.46023, -0.019125, 2, 0, 2022-11-21.17:45:37, 47
0, 2.116, 2.459, -0.0143, 3.68, 2.53, -2.76, -2.76, 2.11355, 2.46026, -0.019125, 2, 0, 2022-11-21.17:45:37, 48
0, 2.121, 2.459, -0.0104, 4.83, 3.22, -3.45, -4.37, 2.11435, 2.46071, -0.0212666, 2, 0, 2022-11-21.17:45:37, 54
0, 2.124, 2.459, -0.0116, 4.83, 4.14, -5.06, -5.98, 2.11462, 2.46086, -0.0212666, 2, 0, 2022-11-21.17:45:37, 57
0, 2.126, 2.459, -0.013, 5.75, 3.68, -5.06, -5.29, 2.11811, 2.46111, -0.017784, 2, 0, 2022-11-21.17:45:37, 59
0, 2.131, 2.459, -0.0131, 5.98, 4.14, -5.52, -5.29, 2.12054, 2.46137, -0.0231581, 2, 0, 2022-11-21.17:45:37, 63
0, 2.132, 2.459, -0.0129, 5.98, 4.6, -5.52, -5.75, 2.12138, 2.46147, -0.0231581, 2, 0, 2022-11-21.17:45:37, 64
0, 2.137, 2.459, -0.013, 6.44, 4.37, -5.29, -5.75, 2.12286, 2.46166, -0.0231581, 2, 0, 2022-11-21.17:45:37, 68
0, 2.138, 2.459, -0.0127, 6.9, 4.37, -5.98, -5.29, 2.12637, 2.46094, -0.0220168, 2, 0, 2022-11-21.17:45:38, 69
0, 2.142, 2.459, -0.0108, 6.21, 3.45, -5.06, -4.83, 2.12923, 2.46083, -0.0220168, 2, 0, 2022-11-21.17:45:38, 73
0, 2.144, 2.459, -0.0102, 5.52, 3.91, -5.29, -4.83, 2.13411, 2.46113, -0.0184091, 2, 0, 2022-11-21.17:45:38, 75
0, 2.168, 2.46, -0.0049, 5.29, 4.14, -3.45, -3.91, 2.15692, 2.46238, -0.0331505, 2, 0, 2022-11-21.17:45:38, 100
0, 2.177, 2.459, 0.0011, 5.29, 3.68, -3.68, -5.52, 2.16337, 2.46387, -0.0164798, 2, 0, 2022-11-21.17:45:38, 110
0, 2.179, 2.459, 0.0014, 4.6, 3.22, -3.68, -4.6, 2.16523, 2.46256, -0.0238537, 2, 0, 2022-11-21.17:45:38, 112
0, 2.182, 2.459, 0.0028, 4.6, 3.45, -3.91, -4.83, 2.16712, 2.46204, -0.0238537, 2, 0, 2022-11-21.17:45:38, 115
