ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT
5, -1.996, -0.992, 0.0153, 5.98, 2.07, -1.84, -3.45, -1.99854, -0.993867, 0.0187484, 0, 0, 2022-08-25.19:26:02, 78
5, -1.995, -0.992, 0.0155, 6.9, 4.14, -2.53, -4.37, -1.99836, -0.993672, 0.0160674, 0, 0, 2022-08-25.19:26:02, 79
5, -1.993, -0.992, 0.0156, 9.2, 6.44, -3.68, -6.44, -1.99828, -0.993647, 0.0160674, 0, 0, 2022-08-25.19:26:02, 81
5, -1.989, -0.992, 0.0162, 18.86, 10.58, -9.66, -13.34, -1.99821, -0.993626, 0.0160674, 0, 0, 2022-08-25.19:26:02, 83
5, -1.978, -0.992, 0.0072, 26.46, 18.4, -16.1, -19.32, -1.99914, -0.993494, 0.014231, 0, 0, 2022-08-25.19:26:02, 86
5, -1.975, -0.992, -0.0001, 28.76, 18.86, -18.86, -25.08, -1.99931, -0.993448, 0.014231, 0, 0, 2022-08-25.19:26:02, 87
5, -1.967, -0.992, -0.0076, 31.29, 21.16, -20.24, -27.84, -1.99945, -0.993411, 0.014231, 0, 0, 2022-08-25.19:26:02, 89
5, -1.962, -0.992, -0.0117, 31.06, 22.54, -22.77, -25.54, -1.99926, -0.993643, 0.0128121, 0, 0, 2022-08-25.19:26:02, 90
5, -1.949, -0.992, -0.0336, 33.82, 23, -24.85, -33.82, -1.99932, -0.993668, 0.0128121, 0, 0, 2022-08-25.19:26:02, 92
5, -1.94, -0.993, -0.043, 33.82, 26.46, -25.08, -31.06, -1.99938, -0.993689, 0.0128121, 0, 0, 2022-08-25.19:26:02, 94
5, -1.925, -0.995, -0.0655, 33.59, 26.23, -25.77, -33.59, -1.99886, -0.99373, 0.0128121, 0, 0, 2022-08-25.19:26:02, 96
5, -1.915, -0.996, -0.0797, 36.35, 24.85, -26.23, -33.59, -1.99728, -0.994456, 0.0111123, 0, 0, 2022-08-25.19:26:02, 98
5, -1.91, -0.997, -0.0862, 34.05, 25.54, -27.61, -32.44, -1.99682, -0.994658, 0.0111123, 0, 0, 2022-08-25.19:26:02, 99
5, -1.895, -0.999, -0.1067, 30.14, 26.92, -29.22, -32.67, -1.99636, -0.99486, 0.0111123, 0, 0, 2022-08-25.19:26:02, 101
5, -1.885, -1.001, -0.1115, 33.36, 30.6, -30.37, -35.2, -1.98426, -0.998816, -0.0651268, 0, 0, 2022-08-25.19:26:02, 103
5, -1.875, -1.003, -0.1202, 35.43, 29.91, -26.92, -34.74, -1.98065, -1.00003, -0.0651268, 0, 0, 2022-08-25.19:26:02, 105
5, -1.869, -1.004, -0.1233, 34.51, 28.99, -28.07, -32.67, -1.977, -1.00126, -0.0651268, 0, 0, 2022-08-25.19:26:02, 106
5, -1.854, -1.007, -0.1298, 32.67, 28.53, -30.6, -30.37, -1.97265, -1.00255, -0.0651268, 0, 0, 2022-08-25.19:26:02, 108
5, -1.843, -1.009, -0.1311, 36.58, 31.06, -33.13, -32.67, -1.95783, -1.00868, -0.101196, 0, 0, 2022-08-25.19:26:02, 110
5, -1.827, -1.011, -0.1268, 41.64, 31.75, -34.28, -33.36, -1.95258, -1.01064, -0.101196, 0, 0, 2022-08-25.19:26:02, 112
5, -1.821, -1.011, -0.1266, 40.26, 29.91, -32.21, -31.52, -1.94609, -1.01305, -0.101196, 0, 0, 2022-08-25.19:26:02, 113
5, -1.81, -1.013, -0.125, 39.11, 29.22, -31.29, -31.29, -1.93679, -1.01665, -0.12731, 0, 0, 2022-08-25.19:26:02, 115
5, -1.794, -1.014, -0.1176, 37.5, 30.6, -33.13, -32.44, -1.93068, -1.01895, -0.12731, 0, 0, 2022-08-25.19:26:02, 117
5, -1.789, -1.015, -0.1157, 37.27, 29.68, -31.06, -30.37, -1.92315, -1.02177, -0.12731, 0, 0, 2022-08-25.19:26:02, 118
5, -1.779, -1.016, -0.1105, 36.35, 29.22, -29.45, -30.14, -1.91325, -1.02397, -0.133376, 0, 0, 2022-08-25.19:26:02, 120
5, -1.763, -1.018, -0.0985, 39.11, 30.37, -29.68, -30.37, -1.905, -1.02666, -0.133376, 0, 0, 2022-08-25.19:26:02, 122
5, -1.752, -1.019, -0.0926, 37.04, 28.3, -29.68, -28.76, -1.89837, -1.02882, -0.133376, 0, 0, 2022-08-25.19:26:02, 124
5, -1.747, -1.019, -0.0893, 38.42, 31.06, -32.9, -31.75, -1.87933, -1.03475, -0.113783, 0, 0, 2022-08-25.19:26:02, 125
5, -1.731, -1.021, -0.0772, 36.81, 31.06, -27.38, -30.37, -1.86961, -1.03782, -0.113783, 0, 0, 2022-08-25.19:26:02, 127
5, -1.721, -1.022, -0.0703, 35.66, 30.14, -24.39, -30.37, -1.85827, -1.04143, -0.113783, 0, 0, 2022-08-25.19:26:02, 129
5, -1.711, -1.023, -0.0637, 35.66, 29.91, -25.54, -30.37, -1.84677, -1.04509, -0.113783, 0, 0, 2022-08-25.19:26:02, 130
5, -1.701, -1.024, -0.059, 35.66, 28.53, -28.99, -30.6, -1.84361, -1.04535, -0.097455, 0, 0, 2022-08-25.19:26:02, 132
5, -1.691, -1.025, -0.0534, 34.97, 26.92, -23.7, -29.68, -1.8335, -1.04838, -0.097455, 0, 0, 2022-08-25.19:26:02, 134
5, -1.676, -1.027, -0.0493, 35.66, 27.61, -28.53, -31.52, -1.82335, -1.05142, -0.097455, 0, 0, 2022-08-25.19:26:02, 136
5, -1.666, -1.027, -0.0463, 34.51, 25.77, -27.38, -29.68, -1.82083, -1.05128, -0.0742643, 0, 0, 2022-08-25.19:26:02, 138
5, -1.661, -1.027, -0.0445, 36.81, 27.15, -28.99, -31.29, -1.81219, -1.05363, -0.0742643, 0, 0, 2022-08-25.19:26:02, 139
5, -1.645, -1.028, -0.0412, 36.81, 26.69, -28.3, -31.98, -1.80536, -1.05548, -0.0742643, 0, 0, 2022-08-25.19:26:02, 141
5, -1.635, -1.029, -0.0399, 36.81, 26.92, -30.6, -32.9, -1.79694, -1.05777, -0.0742643, 0, 0, 2022-08-25.19:26:02, 143
5, -1.62, -1.029, -0.0339, 37.5, 25.54, -30.37, -32.44, -1.78818, -1.05728, -0.0538257, 0, 0, 2022-08-25.19:26:02, 145
5, -1.609, -1.029, -0.0327, 38.19, 25.54, -30.37, -32.21, -1.77641, -1.05957, -0.0538257, 0, 0, 2022-08-25.19:26:02, 147
5, -1.599, -1.029, -0.0324, 36.81, 25.77, -29.91, -31.98, -1.76958, -1.0609, -0.0538257, 0, 0, 2022-08-25.19:26:02, 149
5, -1.578, -1.029, -0.0291, 37.27, 26.69, -29.91, -32.44, -1.77137, -1.05901, -0.0491002, 0, 0, 2022-08-25.19:26:02, 152
5, -1.574, -1.029, -0.0274, 37.27, 25.31, -29.68, -31.75, -1.76553, -1.05981, -0.0491002, 0, 0, 2022-08-25.19:26:02, 153
5, -1.558, -1.029, -0.0264, 34.74, 24.62, -28.99, -31.29, -1.7502, -1.05997, -0.0340052, 0, 0, 2022-08-25.19:26:02, 155
5, -1.548, -1.029, -0.026, 36.58, 25.77, -28.99, -32.67, -1.74317, -1.06048, -0.0340052, 0, 0, 2022-08-25.19:26:02, 157
5, -1.543, -1.029, -0.0213, 36.81, 25.54, -29.45, -32.9, -1.73436, -1.06111, -0.0340052, 0, 0, 2022-08-25.19:26:02, 158
5, -1.528, -1.03, -0.0218, 36.81, 25.77, -27.84, -32.67, -1.7254, -1.06175, -0.0340052, 0, 0, 2022-08-25.19:26:02, 160
5, -1.518, -1.03, -0.0225, 36.12, 26.69, -28.53, -32.21, -1.71435, -1.06096, -0.0285237, 0, 0, 2022-08-25.19:26:02, 162
5, -1.502, -1.03, -0.0204, 37.5, 27.15, -31.75, -34.05, -1.7043, -1.06129, -0.0285237, 0, 0, 2022-08-25.19:26:02, 164
5, -1.497, -1.03, -0.0213, 34.51, 26.23, -29.91, -32.67, -1.69623, -1.06156, -0.0285237, 0, 0, 2022-08-25.19:26:02, 165
5, -1.487, -1.031, -0.018, 36.58, 26.23, -28.53, -33.59, -1.68777, -1.06174, -0.0249459, 0, 0, 2022-08-25.19:26:02, 167
5, -1.472, -1.031, -0.0156, 37.04, 27.15, -27.61, -32.9, -1.67785, -1.06204, -0.0249459, 0, 0, 2022-08-25.19:26:02, 169
5, -1.462, -1.032, -0.0144, 36.81, 26.92, -28.99, -32.67, -1.66996, -1.06228, -0.0249459, 0, 0, 2022-08-25.19:26:02, 171
5, -1.457, -1.032, -0.0161, 36.35, 27.15, -28.76, -32.44, -1.6711, -1.06233, -0.0249459, 0, 0, 2022-08-25.19:26:02, 172
5, -1.441, -1.032, -0.0124, 34.51, 26.69, -28.3, -33.13, -1.64996, -1.06198, -0.0245086, 0, 0, 2022-08-25.19:26:02, 174
5, -1.431, -1.033, -0.0089, 36.81, 29.22, -29.22, -33.59, -1.64189, -1.06205, -0.0245086, 0, 0, 2022-08-25.19:26:02, 176
5, -1.426, -1.033, -0.0078, 36.58, 28.3, -28.76, -32.44, -1.63185, -1.06214, -0.0245086, 0, 0, 2022-08-25.19:26:02, 177
5, -1.411, -1.034, -0.005, 36.81, 28.3, -28.76, -33.36, -1.62418, -1.06134, -0.017671, 0, 0, 2022-08-25.19:26:02, 179
5, -1.4, -1.034, -0.0039, 35.43, 26.23, -26.46, -31.98, -1.61634, -1.06124, -0.017671, 0, 0, 2022-08-25.19:26:02, 181
5, -1.385, -1.034, -0.0034, 35.66, 28.07, -30.14, -34.05, -1.60654, -1.06111, -0.017671, 0, 0, 2022-08-25.19:26:02, 183
5, -1.375, -1.035, -0.0014, 34.74, 27.84, -28.76, -33.36, -1.61098, -1.06119, -0.017671, 0, 0, 2022-08-25.19:26:02, 185
5, -1.37, -1.035, -0.0019, 36.35, 28.53, -29.45, -33.59, -1.59044, -1.06134, -0.0187978, 0, 0, 2022-08-25.19:26:02, 186
5, -1.36, -1.035, -0.0006, 37.04, 27.84, -29.45, -33.82, -1.58258, -1.06132, -0.0187978, 0, 0, 2022-08-25.19:26:02, 188
5, -1.349, -1.036, 0, 35.89, 28.3, -28.53, -33.59, -1.57293, -1.0613, -0.0187978, 0, 0, 2022-08-25.19:26:02, 189
5, -1.339, -1.036, 0.0009, 36.58, 29.22, -28.76, -35.2, -1.54882, -1.06169, -0.0121975, 0, 0, 2022-08-25.19:26:02, 191
5, -1.323, -1.037, 0.0055, 37.5, 28.53, -29.22, -34.74, -1.53804, -1.06176, -0.0121975, 0, 0, 2022-08-25.19:26:02, 193
5, -1.313, -1.037, 0.005, 34.97, 27.38, -27.84, -33.59, -1.52433, -1.06184, -0.0121975, 0, 0, 2022-08-25.19:26:02, 195
5, -1.302, -1.038, 0.0071, 34.05, 28.07, -28.07, -32.21, -1.50863, -1.0623, -0.00359522, 0, 0, 2022-08-25.19:26:02, 197
5, -1.287, -1.038, 0.0068, 35.89, 28.53, -28.3, -34.28, -1.49336, -1.0625, -0.00359522, 0, 0, 2022-08-25.19:26:02, 199
5, -1.282, -1.039, 0.0072, 35.43, 28.53, -28.07, -34.05, -1.47796, -1.0627, -0.00359522, 0, 0, 2022-08-25.19:26:02, 200
5, -1.272, -1.039, 0.0081, 36.35, 28.99, -28.99, -35.43, -1.46561, -1.06287, -0.00359522, 0, 0, 2022-08-25.19:26:02, 202
5, -1.257, -1.04, 0.0086, 36.12, 28.3, -28.53, -34.51, -1.46996, -1.06296, 0.00208575, 0, 0, 2022-08-25.19:26:02, 204
5, -1.252, -1.04, 0.0085, 35.66, 28.3, -28.99, -34.28, -1.45887, -1.06314, 0.00208575, 0, 0, 2022-08-25.19:26:02, 205
5, -1.241, -1.04, 0.0085, 34.97, 28.53, -28.3, -34.28, -1.45005, -1.06328, 0.00208575, 0, 0, 2022-08-25.19:26:02, 207
5, -1.226, -1.041, 0.0099, 34.97, 27.84, -27.84, -34.28, -1.46025, -1.06295, 0.00208575, 0, 0, 2022-08-25.19:26:02, 209
5, -1.216, -1.042, 0.0094, 35.89, 28.07, -29.22, -34.51, -1.44113, -1.06337, 0.00775686, 0, 0, 2022-08-25.19:26:02, 211
5, -1.21, -1.042, 0.0117, 35.2, 28.07, -28.07, -34.05, -1.43438, -1.06347, 0.00775686, 0, 0, 2022-08-25.19:26:02, 212
5, -1.2, -1.042, 0.0117, 33.59, 27.38, -27.15, -33.13, -1.42595, -1.0636, 0.00775686, 0, 0, 2022-08-25.19:26:02, 213
5, -1.17, -1.044, 0.0164, 36.35, 28.76, -28.07, -33.82, -1.41149, -1.06482, 0.013146, 0, 0, 2022-08-25.19:26:02, 218
5, -1.15, -1.044, 0.0166, 34.28, 26.69, -28.07, -32.9, -1.39076, -1.06567, 0.013146, 0, 0, 2022-08-25.19:26:02, 222
5, -1.136, -1.044, 0.0186, 34.28, 27.38, -28.53, -33.13, -1.38351, -1.06638, 0.0156513, 0, 0, 2022-08-25.19:26:02, 224
5, -1.131, -1.044, 0.0205, 33.59, 26.46, -28.3, -32.67, -1.37653, -1.06674, 0.0156513, 0, 0, 2022-08-25.19:26:03, 225
5, -1.121, -1.045, 0.0221, 34.05, 28.3, -26.46, -32.9, -1.36776, -1.0672, 0.0156513, 0, 0, 2022-08-25.19:26:03, 227
